p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.06214596316893e-232	5.6571563081275	0.952	0.57	9.18643788950679e-229	21	CST3
1.69728629798567e-204	2.20450120250423	0.933	0.553	5.09185889395701e-201	21	LYZ
1.75395484123242e-204	1.91079220692853	0.898	0.486	5.26186452369725e-201	21	ALDH2
1.13430876934208e-202	0.342726373532988	0.462	0.018	3.40292630802625e-199	21	CYYR1
4.54657838857739e-190	1.62977598703155	0.91	0.668	1.36397351657322e-186	21	SPI1
3.37917081785843e-189	2.35505856778445	0.935	0.661	1.01375124535753e-185	21	IFI30
1.44799117443249e-177	2.99056456249124	0.715	0.11	4.34397352329746e-174	21	WFDC21P
1.576766050298e-173	1.64822205451487	0.942	0.686	4.73029815089402e-170	21	GRN
6.76915922109575e-166	1.90327917475114	0.825	0.368	2.03074776632872e-162	21	LOC100509457
1.26315707884864e-162	1.96196401063747	0.86	0.548	3.78947123654591e-159	21	GSN
1.41599967236346e-161	3.4713795356739	0.89	0.672	4.24799901709037e-158	21	HLA-DQB1
1.1463833466795e-159	1.43185070046367	0.91	0.61	3.43915004003849e-156	21	TYROBP
3.07904930968238e-159	1.65096769440387	0.977	0.846	9.23714792904714e-156	21	GPX1
4.34020832521272e-151	3.08789787794011	0.988	0.982	1.30206249756382e-147	21	CD74
2.81490484327121e-150	2.99034292100149	0.821	0.535	8.44471452981363e-147	21	NAPSB
6.79981479624613e-149	2.20708140152593	0.74	0.325	2.03994443887384e-145	21	LGALS2
2.49038772953307e-146	3.28341755792565	0.85	0.588	7.47116318859921e-143	21	CPVL
3.92712421988953e-146	1.83055089250187	0.91	0.706	1.17813726596686e-142	21	HLA-DMA
5.84086492017499e-145	2.76939850443687	0.912	0.809	1.7522594760525e-141	21	HLA-DRB4
2.09633967496656e-144	2.65290506936796	0.917	0.817	6.28901902489969e-141	21	LOC100996809
2.69072949251379e-143	1.05398133735135	0.765	0.161	8.07218847754138e-140	21	CSF2RA
