statistic	p.value	sumsq	meansq	gene	method	p_adjust
120.10382035313	1.40299181114803e-47	194.910815759679	97.4554078798394	CCL5	anova	3.63423258115311e-45
118.987972546619	3.46623088972697e-47	193.441710501887	96.7208552509435	NR3C1	anova	8.82655133682338e-45
117.388608018846	1.27081431554676e-46	191.326924490437	95.6634622452183	HLA-DRB5	anova	3.18211904612909e-44
117.207301490386	1.47276697271564e-46	191.08650995917	95.5432549795849	LOC102723461	anova	3.62735262263602e-44
113.051342034906	4.37962807032997e-45	185.537389461414	92.7686947307069	TNFAIP3	anova	1.06128277626835e-42
112.939297099623	4.80057395732812e-45	185.386762275861	92.6933811379305	TPT1	anova	1.14482258944282e-42
112.026245932475	1.01471701173827e-44	184.157287411478	92.0786437057389	PRF1	anova	2.38204818505558e-42
110.938697839869	2.47822301507306e-44	182.688135683877	91.3440678419385	CSF1	anova	5.72812655053195e-42
110.623063909556	3.21229400089868e-44	182.260789038645	91.1303945193223	KLRD1	anova	7.31234925295482e-42
108.074068413271	2.62334501105482e-43	178.793667732576	89.3968338662882	ABI3	anova	5.8825575292668e-41
103.931765803606	8.10999351908358e-42	173.098084739895	86.5490423699475	KRT86	anova	1.79183150927517e-39
103.87662162475	8.49035457256544e-42	173.021745421937	86.5108727109684	PELO	anova	1.84868242171338e-39
101.581216486934	5.74224222510612e-41	169.831898448525	84.9159492242624	SNX9	anova	1.23244924557135e-38
97.8130003214151	1.3447965294422e-39	164.54322372338	82.2716118616899	RPL36A	anova	2.84566521948446e-37
97.7696195759026	1.39467422057663e-39	164.481958143681	82.2409790718406	RPLP1	anova	2.91022020693657e-37
97.4749129928647	1.78628075789422e-39	164.06552008302	82.0327600415101	RPL28	anova	3.67631261734284e-37
96.6948557011882	3.44097177223902e-39	162.961304530357	81.4806522651786	SNORD3A	anova	6.98610269001609e-37
96.5011322874628	4.04994724752399e-39	162.686638793763	81.3433193968815	RPL10	anova	8.11285432624006e-37
96.3765656456741	4.49744825831435e-39	162.509932722752	81.2549663613759	CTLA4	anova	8.89074508327826e-37
92.8646462737021	8.71122242922741e-38	157.498065145652	78.7490325728262	ITGAE	anova	1.69970656852873e-35
92.8337210915005	8.94224003326721e-38	157.453673025108	78.7268365125541	TSC22D3	anova	1.72241300333085e-35
91.9584534858365	1.87677117455635e-37	156.195367350496	78.097683675248	ZNF683	anova	3.56919115525754e-35
91.7621774080576	2.21653752933711e-37	155.912694953587	77.9563474767934	CD4	anova	4.16265748009509e-35
91.2790083003051	3.33937857696714e-37	155.216061308493	77.6080306542465	TOX	anova	6.19392885683386e-35
90.4645526495021	6.66836332542176e-37	154.039247091232	77.0196235456161	PIK3IP1	anova	1.22177427562362e-34
90.1842476782246	8.46220728981914e-37	153.633495021488	76.8167475107439	HNRNPA1	anova	1.53176147376196e-34
89.7931926950492	1.18007054326535e-36	153.066796083127	76.5333980415635	PCBP2	anova	2.11064045738316e-34
88.1381445359086	4.83272008934687e-36	150.660192271835	75.3300961359175	MIF-AS1	anova	8.54197489674675e-34
87.7764137858669	6.58019340177962e-36	150.132429811699	75.0662149058497	ND2	anova	1.14954448451555e-33
86.7864220330096	1.53290521511049e-35	148.684775899739	74.3423879498696	CD8B	anova	2.64716873009425e-33
86.3068112797472	2.31027931401573e-35	147.981722343313	73.9908611716565	PTMS	anova	3.94427686520141e-33
85.1704353067042	6.11416602832099e-35	146.311415856389	73.1557079281945	FAM134B	anova	1.03212618437634e-32
85.0474013319278	6.79434745195475e-35	146.13019211984	73.0650960599201	NR4A2	anova	1.13420306797965e-32
84.6090423398122	9.89562816955915e-35	145.483900156761	72.7419500783804	APOBEC3G	anova	1.63375733647755e-32
84.5602611835042	1.03186418861042e-34	145.411921172192	72.7059605860959	MALAT1	anova	1.68507908366119e-32
82.8518805049569	4.47941625337876e-34	142.883669259077	71.4418346295386	DUSP4	anova	7.23642470868414e-32
82.7565078444614	4.86261888891767e-34	142.742097765591	71.3710488827956	COX2	anova	7.77191342415948e-32
82.0845054031001	8.67394271791161e-34	141.743285534451	70.8716427672256	PDIA3	anova	1.37176121467267e-31
81.427591488941	1.52825053886275e-33	140.764711364796	70.3823556823981	ZFP36L1	anova	2.3917120933202e-31
80.7687154458188	2.69886506669354e-33	139.78103379924	69.8905168996198	RPS27	anova	4.18018028474266e-31
80.6440726903215	3.00563143340936e-33	139.594700546482	69.7973502732409	CKLF	anova	4.60781700566757e-31
79.8919996094972	5.75776202301386e-33	138.468730814429	69.2343654072147	THEMIS	anova	8.73784006401618e-31
79.7137140250285	6.7178813986661e-33	138.20138967919	69.1006948395951	SNHG9	anova	1.00929450133559e-30
78.0945371117298	2.73183030896887e-32	135.766014610061	67.8830073050303	SRGAP3	anova	4.0636652041533e-30
78.0608279731885	2.81290250413373e-32	135.715171151359	67.8575855756795	PABPC1	anova	4.14323992373579e-30
77.2490268708863	5.69174433343224e-32	134.488973958037	67.2444869790187	CD63	anova	8.30221037528991e-30
76.3795139724318	1.21217376731527e-31	133.171848926537	66.5859244632684	CD6	anova	1.75112487309083e-29
76.2911296075754	1.30907681503685e-31	133.037747439251	66.5188737196256	GSTP1	anova	1.87310191134415e-29
75.5740916446339	2.4440941733934e-31	131.948326519985	65.9741632599925	CCL3L1	anova	3.46415762840212e-29
75.4738574954422	2.6671567805155e-31	131.795825222811	65.8979126114053	CCND2	anova	3.74498724023037e-29
74.8707819811641	4.51233371243826e-31	130.877175140624	65.4385875703118	CD82	anova	6.27715756441411e-29
74.4847279204364	6.31979081289076e-31	130.288115851397	65.1440579256986	CTSD	anova	8.71087496998814e-29
73.8814860220814	1.07029663850854e-30	129.366105660842	64.6830528304211	RPL32	anova	1.46183060881385e-28
73.2650640272079	1.83462939005192e-30	128.421985593165	64.2109927965823	CTSC	anova	2.48319567172433e-28
72.4395795830134	3.7788220474616e-30	127.154540758498	63.5772703792492	CNBP	anova	5.0690198608092e-28
71.0081871316577	1.32603078446011e-29	124.948272690112	62.474136345056	HIST1H4C	anova	1.76303420404679e-27
70.9133660037055	1.44117571036545e-29	124.801737728896	62.4008688644481	NBL1	anova	1.89931788355531e-27
70.7518353316324	1.66087068889148e-29	124.55200106603	62.2760005330148	RPL11	anova	2.16981923738309e-27
69.2687956861658	6.12166029097203e-29	122.252634965407	61.1263174827035	CXCR4	anova	7.92860553547963e-27
69.2042099530079	6.47999053179193e-29	122.152231697396	61.076115848698	FTL	anova	8.32097245723435e-27
69.1696968301284	6.68001375228408e-29	122.098569355209	61.0492846776045	PCED1B-AS1	anova	8.50512937409458e-27
68.9511937643896	8.09811345849255e-29	121.758684223134	60.8793421115669	RASSF5	anova	1.02240383697808e-26
68.0776211666894	1.74967088719548e-28	120.397267160506	60.1986335802532	TIGIT	anova	2.19058795076875e-26
67.9369080106341	1.98105130677844e-28	120.177589221883	60.0887946109415	DDX5	anova	2.45977808537515e-26
67.1447803761358	3.98827801922259e-28	118.938945307347	59.4694726536737	SYTL3	anova	4.91146630826231e-26
67.0504570993379	4.335099457241e-28	118.79122673482	59.3956133674101	ACP5	anova	5.29516538582023e-26
66.7854495331128	5.47993390800171e-28	118.375943622149	59.1879718110743	ATP5EP2	anova	6.63955863175949e-26
66.653836143153	6.15657007847426e-28	118.169555878923	59.0847779394614	HLA-DRB4	anova	7.39970470871979e-26
66.5065460067597	7.01356311587903e-28	117.938473409835	58.9692367049174	ZFP36	anova	8.36283906769576e-26
66.1066956108875	9.99226354523e-28	117.310556674722	58.6552783373608	HERPUD1	anova	1.18207690947666e-25
65.5809863593748	1.59198270525961e-27	116.483669722741	58.2418348613706	ADARB2	anova	1.86858970029847e-25
65.3936907198628	1.87952304438678e-27	116.188708710299	58.0943543551494	PSPH	anova	2.18898869913698e-25
63.9259972598886	6.91712023961563e-27	113.870675818271	56.9353379091353	CD40LG	anova	7.99406265230656e-25
63.3903291543258	1.11381955891296e-26	113.021708816642	56.5108544083212	U2AF1	anova	1.27740649260369e-24
63.2478755268504	1.26434831710747e-26	112.795671242099	56.3978356210497	TMSB4X	anova	1.43905826638051e-24
62.0692721867002	3.61299916058008e-26	110.921220986641	55.4606104933204	RPL18A	anova	4.08133078109437e-24
61.8964533789416	4.21512193725507e-26	110.645722239037	55.3228611195183	GPA33	anova	4.7259695511433e-24
61.7243250617707	4.9147905860234e-26	110.371159112093	55.1855795560466	RPL30	anova	5.46961583440116e-24
61.6423977570245	5.28757543058914e-26	110.240418346674	55.1202091733369	EIF4B	anova	5.84121568155671e-24
61.6179732002237	5.40410003132095e-26	110.201434056517	55.1007170282586	CXCR6	anova	5.92636488106321e-24
60.8917596725532	1.03367407780721e-25	109.040796988538	54.5203984942691	PGAM1	anova	1.12535647427359e-23
60.6902996160371	1.23760701808484e-25	108.718300796399	54.3591503981995	NDFIP2	anova	1.33768401724509e-23
60.4119410563092	1.5873631460755e-25	108.272332045293	54.1361660226467	UBE2F	anova	1.70346742190273e-23
60.2888045950484	1.77218892828425e-25	108.074911948809	54.0374559744045	GNPTAB	anova	1.88832386230799e-23
60.2400395586723	1.85121212675432e-25	107.996705277631	53.9983526388155	RAC2	anova	1.95863457692654e-23
59.8213547303971	2.69271218797246e-25	107.324692296146	53.6623461480729	MSN	anova	2.82904251133555e-23
59.5979806383459	3.28896621925385e-25	106.965761087131	53.4828805435657	CAPN2	anova	3.43148808875485e-23
59.5431344674547	3.45457090128866e-25	106.877587953243	53.4387939766216	IL7R	anova	3.57941194627316e-23
59.2387922848642	4.53751315013296e-25	106.388006059486	53.1940030297429	RGCC	anova	4.66928750462997e-23
57.8852117048628	1.52855513394269e-24	104.204220232258	52.102110116129	TSPAN14	anova	1.5622457368949e-22
57.6232722034769	1.93418705455509e-24	103.780423140818	51.8902115704091	TMBIM6	anova	1.96346123700241e-22
57.5867617461424	1.99870998893764e-24	103.721321171984	51.860660585992	ANXA2	anova	2.01534354857712e-22
57.1349170489247	3.00051853503691e-24	102.989261157364	51.4946305786821	COX3	anova	3.00531936469297e-22
56.7675407522137	4.17600573347864e-24	102.393195279107	51.1965976395533	ANP32B	anova	4.1549874264757e-22
55.936576698146	8.82736759825192e-24	101.042113727011	50.5210568635053	RPS8	anova	8.72515597343005e-22
55.3498525167457	1.49845062087062e-23	100.085760943174	50.0428804715869	EMP3	anova	1.4714197469255e-21
54.9903726773212	2.07282645334475e-23	99.4988347778338	49.7494173889169	RPS10P7	anova	2.02221718409426e-21
54.8768762553855	2.29653731421991e-23	99.3133733383687	49.6566866691843	VIM	anova	2.22601139411871e-21
53.9369563459742	5.37069669728978e-23	97.7746141884579	48.887307094229	EID1	anova	5.17239405000524e-21
53.5250628456815	7.79666790193616e-23	97.0986829159605	48.5493414579803	PFKFB3	anova	7.46096423940693e-21
53.2344305441593	1.01438206793633e-22	96.6211520965456	48.3105760482728	C8orf59	anova	9.64561784093383e-21
53.1788944062045	1.06671427189342e-22	96.5298460883306	48.2649230441653	FKBP1A	anova	1.00794435351741e-20
53.1484417138741	1.09654978337064e-22	96.4797717166575	48.2398858583287	MIR4435-1HG	anova	1.02966024658503e-20
53.070426113685	1.17685523890131e-22	96.351463432081	48.1757317160405	COX1	anova	1.09820329871139e-20
53.0134916161924	1.23915662078087e-22	96.2578037790135	48.1289018895067	PDIA6	anova	1.14920302905011e-20
52.8514550225663	1.43515349367247e-22	95.9911433132821	47.9955716566411	PFN1	anova	1.32280650852363e-20
52.4443384159446	2.07590072363094e-22	95.3204832720481	47.660241636024	MYO1E	anova	1.90172758974581e-20
52.2747678807071	2.42109397420914e-22	95.0408569704959	47.5204284852479	SH3BGRL	anova	2.20451611324352e-20
52.2220987906689	2.53960153042307e-22	94.953970006261	47.4769850031305	EIF1	anova	2.29849237307688e-20
52.1543595604163	2.70060247292484e-22	94.842198313019	47.4210991565095	EEF2	anova	2.42957194929478e-20
51.6830199303929	4.14283725685168e-22	94.0637298248094	47.0318649124047	GSTM1	anova	3.70488017541307e-20
51.6006499058771	4.46467900962267e-22	93.927553026914	46.963776513457	DHRS7	anova	3.96907322133556e-20
51.5416350164415	4.71056139996867e-22	93.8299631967888	46.9149815983944	RGS2	anova	4.16302791018408e-20
51.2429639660016	6.17932696770473e-22	93.3357526053848	46.6678763026924	LOC101929531	anova	5.42913499197637e-20
50.8212027634577	9.06761273603742e-22	92.6369707856396	46.3184853928198	RPS2	anova	7.92045428757129e-20
50.3590723557614	1.3807971284885e-21	91.8701000025351	45.9350500012676	RPS13	anova	1.19913850048619e-19
50.2430905497437	1.53458239919168e-21	91.6774388147582	45.8387194073791	CREM	anova	1.32503252675033e-19
50.1368516605046	1.69046590435616e-21	91.5008920801396	45.7504460400698	AGPAT5	anova	1.45128912840268e-19
49.9488582554042	2.00620369219236e-21	91.1883227813056	45.5941613906528	GeneID:102723863	anova	1.71256842451693e-19
49.781686140166	2.33629579828779e-21	90.9101963482336	45.4550981741168	CALM1	anova	1.98307955217377e-19
49.6974624147823	2.5226908343859e-21	90.77000946505	45.385004732525	CD3E	anova	2.12926444358505e-19
49.6432771428881	2.65041264457027e-21	90.6797980910377	45.3398990455188	PLP2	anova	2.22456980849295e-19
49.5383365751586	2.91649036602677e-21	90.5050362502908	45.2525181251454	MCL1	anova	2.43429729217701e-19
49.4758110102128	3.08758381611593e-21	90.4008787725517	45.2004393862759	RPL13AP5	anova	2.56286515211744e-19
49.2746437298456	3.70931372525416e-21	90.0656090424505	45.0328045212253	LCP2	anova	3.06201809935267e-19
49.0440309354322	4.57789483056264e-21	89.6809687276976	44.8404843638488	EIF4G2	anova	3.75837660843569e-19
48.8814618334329	5.31007577645025e-21	89.4096286043121	44.7048143021561	EIF4H	anova	4.33579230790155e-19
48.539494106869	7.25607928892657e-21	88.8383444079869	44.4191722039934	RPS15A	anova	5.89272082361258e-19
48.5026915063691	7.50413053132483e-21	88.7768211618728	44.3884105809364	ICA1	anova	6.06140091949593e-19
48.374028168525	8.44003721369491e-21	88.5616699080266	44.2808349540133	FOS	anova	6.78091545981563e-19
48.1191865661609	1.06532242668449e-20	88.1352309111436	44.0676154555718	PRNP	anova	8.51351283963176e-19
47.9069312977384	1.29345725473963e-20	87.7797571550763	43.8898785775381	GPR56	anova	1.02819586218033e-18
47.6392604008186	1.65222875195273e-20	87.3310914991645	43.6655457495822	ADAMTS6	anova	1.30647814575462e-18
47.6066902310101	1.70219936616968e-20	87.2764685871021	43.638234293551	CORO1A	anova	1.33894467420593e-18
46.646749957271	4.09955905930845e-20	85.6637053066475	42.8318526533238	PSME2	anova	3.20790496390886e-18
46.6050214039697	4.25937300581352e-20	85.5934727462196	42.7967363731098	DNAJA1	anova	3.31569015747888e-18
46.51218342427	4.63768125911162e-20	85.4371811692655	42.7185905846327	ARHGAP9	anova	3.59157336272644e-18
46.341119738674	5.4251389248377e-20	85.1490613570985	42.5745306785492	CD9	anova	4.17986088239803e-18
46.2369071213326	5.96916991038855e-20	84.9734510917992	42.4867255458996	RPS23	anova	4.57555146600396e-18
46.1947942925427	6.20422783560948e-20	84.9024675045087	42.4512337522544	LOC100996919	anova	4.73158979706583e-18
46.1292397978525	6.58871942463513e-20	84.7919503108182	42.3959751554091	BTF3	anova	4.99944043614738e-18
45.9049470957991	8.09412703802009e-20	84.4136224810135	42.2068112405068	TNFRSF1B	anova	6.11086254367909e-18
45.5040423290854	1.16949772822415e-19	83.736633566038	41.868316783019	RNF19A	anova	8.78526693441985e-18
45.2756441314539	1.44246975186528e-19	83.3505124081604	41.6752562040802	APOBEC3C	anova	1.07819231602109e-17
45.1791810342845	1.57614718692214e-19	83.1873404608059	41.5936702304029	SASH3	anova	1.17227897704546e-17
44.9794657578274	1.8936818697248e-19	82.8493327044648	41.4246663522324	RPS3A	anova	1.40151115323869e-17
44.8000841664629	2.2331921500109e-19	82.5455317689359	41.272765884468	SNAP47	anova	1.64468033636097e-17
44.5814527245912	2.73053100375188e-19	82.1749922044922	41.0874961022461	PTPN13	anova	2.0011462341643e-17
44.4380313817963	3.11564521496426e-19	81.9317614467357	40.9658807233678	SIT1	anova	2.27197830972221e-17
44.4329236559158	3.13032155293196e-19	81.9230968509829	40.9615484254914	PSMB10	anova	2.27197830972221e-17
44.2924744035501	3.56219136581532e-19	81.6847804791882	40.8423902395941	ANKRD12	anova	2.57299822500045e-17
44.202114885189	3.87110971326472e-19	81.531393427717	40.7656967138585	TOB1	anova	2.76950249200424e-17
44.2027832250948	3.86872902449589e-19	81.5325281309049	40.7662640654524	PHYKPL	anova	2.76950249200424e-17
44.1742869796002	3.9715492201048e-19	81.4841449659383	40.7420724829692	LINC00674	anova	2.82789362477983e-17
44.1020496042087	4.24463279617658e-19	81.3614724361008	40.6807362180504	RPL34	anova	3.00808316649797e-17
44.0132731377548	4.60614598937041e-19	81.2106697494005	40.6053348747002	NCOR1	anova	3.24895480489677e-17
43.5578282593204	7.00709716181755e-19	80.4362567154798	40.2181283577399	RPS15	anova	4.91937512893209e-17
43.298329053923	8.90056354882869e-19	79.9944501562432	39.9972250781216	SEPT7	anova	6.2196310119815e-17
43.2759218111127	9.08635209693479e-19	79.9562816489595	39.9781408244798	BLOC1S1	anova	6.32006268075686e-17
43.2099324037489	9.65638124906701e-19	79.8438573506663	39.9219286753331	PON2	anova	6.68559778276418e-17
42.8889140258649	1.29839871362997e-18	79.296565577537	39.6482827887685	MIF	anova	8.94823040072323e-17
42.2583674725876	2.32385799494508e-18	78.2197239873697	39.1098619936849	RPL37	anova	1.59423025187465e-16
41.9973646470549	2.95757821795766e-18	77.7732677926678	38.8866338963339	PHLDA1	anova	2.01975705211799e-16
41.8439151834731	3.40824229166032e-18	77.5105895017186	38.7552947508593	SFPQ	anova	2.30655099954525e-16
41.8454366814666	3.40345217182223e-18	77.5131947517872	38.7565973758936	DBN1	anova	2.30655099954525e-16
41.8238527662885	3.47204005413112e-18	77.4762354290784	38.7381177145392	RPL9	anova	2.33918967593121e-16
41.813981217323	3.50386907133141e-18	77.4593308729757	38.7296654364878	CCND3	anova	2.35009504141443e-16
41.7997707138348	3.55020230859583e-18	77.4349950053385	38.7174975026692	PTPN6	anova	2.37058842152639e-16
41.6666329606888	4.01524788104614e-18	77.2069323055881	38.6034661527941	LBH	anova	2.66925151171846e-16
41.6299041811042	4.15396142335509e-18	77.1439972112964	38.5719986056482	STK17B	anova	2.74930028301704e-16
41.6144518686624	4.21374572126566e-18	77.1175170369755	38.5587585184878	PTPRC	anova	2.77663665422348e-16
41.5858150721436	4.32682890395537e-18	77.0684390873181	38.534219543659	ARHGDIB	anova	2.83870207218452e-16
41.5535875605257	4.45773216517378e-18	77.013201265741	38.5066006328705	SH3BGRL3	anova	2.9118681760683e-16
41.4673695280167	4.82777850487112e-18	76.8653922608422	38.4326961304211	ALKBH5	anova	3.13993698083046e-16
41.2183527254832	6.07864118677246e-18	76.4382281414923	38.2191140707461	RPL13	anova	3.93644418922713e-16
41.1519901720605	6.46367802422515e-18	76.3243246680964	38.1621623340482	NELL2	anova	4.16782397579222e-16
41.0257642293401	7.26478472089964e-18	76.1075972515538	38.0537986257769	PPP2R1A	anova	4.66436434388018e-16
40.962751252306	7.70120008192636e-18	75.9993681717711	37.9996840858856	RPS18	anova	4.92352468216433e-16
40.8304421193909	8.70493249802952e-18	75.7720378615835	37.8860189307918	PPP1R14B	anova	5.54164855298286e-16
40.6483345510454	1.03043185726772e-17	75.4589669254353	37.7294834627176	CALR	anova	6.53215536860348e-16
40.5022617584093	1.17976471924333e-17	75.2076960158164	37.6038480079082	KMT2E	anova	7.44738871508902e-16
40.0856442712236	1.73587159237957e-17	74.4903095371363	37.2451547685681	RPL18	anova	1.08982533576889e-15
40.082503312229	1.74093504116436e-17	74.4848969072145	37.2424484536073	HSPA5	anova	1.08982533576889e-15
40.0229128844896	1.83985255120611e-17	74.3821965474602	37.1910982737301	EZR	anova	1.14421158329067e-15
40.0210430969037	1.8430458144059e-17	74.3789737268805	37.1894868634402	JUNB	anova	1.14421158329067e-15
39.9316241975069	2.00242008323339e-17	74.224823180951	37.1124115904755	FTH1	anova	1.23803947862134e-15
39.9245736505994	2.01555888218158e-17	74.2126665138328	37.1063332569164	RHOA	anova	1.24105560024164e-15
39.9055831520074	2.05137922221785e-17	74.1799212423493	37.0899606211746	NME2	anova	1.25795597692249e-15
39.6732913755664	2.54476530444695e-17	73.7791984776101	36.8895992388051	SLAMF7	anova	1.55416885910614e-15
39.6047394611389	2.7119283545254e-17	73.6608761292097	36.8304380646048	TBC1D10C	anova	1.64955512544088e-15
39.397895136885	3.28601503917921e-17	73.3036790878879	36.651839543944	HNRNPK	anova	1.99068911083179e-15
38.9668254002812	4.90411042600569e-17	72.5584071415102	36.2792035707551	OCIAD1	anova	2.95901024258271e-15
38.9086201122793	5.17666790372721e-17	72.4576871760307	36.2288435880153	TOX2	anova	3.1109703434239e-15
38.644143384031	6.61937802719213e-17	71.9997612352688	35.9998806176344	RPSAP58	anova	3.9621328876707e-15
38.5911172433492	6.9539175571062e-17	71.9078965911282	35.9539482955641	HSPA1A	anova	4.14585941976046e-15
38.4655922868759	7.81494065452148e-17	71.6903614462513	35.8451807231257	HLA-C	anova	4.64077740685892e-15
38.4508861188124	7.92256601297202e-17	71.6648691120901	35.8324345560451	NACA2	anova	4.68616660546818e-15
38.3823471503254	8.44408377085664e-17	71.546042590686	35.773021295343	TGIF1	anova	4.97505547346471e-15
38.3693123410932	8.5470924492041e-17	71.5234406920756	35.7617203460378	PPP1CA	anova	5.01607488112666e-15
38.3329763533706	8.84093621381075e-17	71.4604297159377	35.7302148579688	CD3G	anova	5.16833562942773e-15
38.2498711652073	9.55161188161419e-17	71.3162840061048	35.6581420030524	CD27	anova	5.5621479422237e-15
38.150268595205	1.04791844423775e-16	71.1434662081166	35.5717331040583	RPL6	anova	6.07873618001078e-15
37.8024088057261	1.44863783138409e-16	70.5394121793725	35.2697060896863	SLA	anova	8.37089799181329e-15
