Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Parkinson disease	113/249	5.7694030182584e-36	1.80005374169662e-33	5.69167621341064	461.825423831319	PSMC4;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;CALM3;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD3;PSMD4;PSMD1;COX8A;DAXX;XBP1;COX7A2L;ATF4;TXN;UBE2J2;ATP5F1D;ATP5F1E;COX6C;UBE2G1;COX7B;ATP5PF;ATP5PD;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA10;COX5B;GNAI2;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;SDHC;SDHA;UQCRQ;PPIF;NDUFB11;NDUFB10;PARK7;COX6A1;KIF5B;MFN2;NDUFV2;EIF2S1;SEM1;GNAS;UBA1;TXN2;ATP5MC3;COX7A2;ATP5MC2;UQCRH;UBC;UBB;CYC1;HSPA5;EIF2AK3;NDUFS8;NDUFS7;NDUFS6;ADORA2A;NDUFS5;NDUFS3;NDUFS2;PSMD11;PSMD13;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB1;KLC2;CASP9;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;DDIT3;VDAC1;SLC25A6;SLC25A5	1	KEGG_2021_Human
Amyotrophic lateral sclerosis	135/364	1.92858079812566e-31	3.00858604507602e-29	4.05194300382052	286.566997373038	BAD;ATG13;MAPK11;MAPK12;NUP98;PSMC4;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;PFN1;UQCR10;UQCR11;PSMD9;ACTB;PSMD7;PSMD8;PSMD3;PSMD4;NRBF2;PSMD1;COX8A;GABARAPL2;DAXX;GABARAPL1;XBP1;COX7A2L;SETX;ATG2B;ATG2A;ATF4;GABARAP;TBK1;SEC13;ATP5F1D;ATP5F1E;COX6C;COX7B;ACTR1A;ATG101;ATP5PF;ATP5PD;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA10;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;RAB8A;BID;SDHC;SDHA;UQCRQ;SRSF3;RAB1A;NDUFB11;NDUFB10;TANK;COX6A1;KIF5B;RAE1;NDUFV2;MAP2K3;CHCHD10;EIF2S1;SEM1;VCP;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;HSPA5;NCBP1;EIF2AK3;WIPI1;TNFRSF1A;TNFRSF1B;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;NDUFS2;PSMD11;PSMD13;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB1;KLC2;CASP9;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;DDIT3;VDAC1;BECN1;DCTN6;DCTN2;DCTN5;DCTN1;HNRNPA3;HNRNPA1	2	KEGG_2021_Human
Prion disease	112/273	8.80982465021032e-31	8.4484973428032e-29	4.75652519389888	329.171855428803	BAD;MAPK11;MAPK12;PSMC4;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD3;CREB3L3;PSMD4;PSMD1;COX8A;COX7A2L;CSNK2B;ATF4;ATP5F1D;ATP5F1E;COX6C;COX7B;STIP1;ATP5PF;ATP5PD;CSNK2A2;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA10;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;RAC2;SDHC;SDHA;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV2;CYBA;EIF2S1;CREB3;SEM1;NOTCH1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;HSPA5;EIF2AK3;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;NDUFS2;PSMD11;GSK3B;PSMD13;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB1;PIK3R3;KLC2;CASP9;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;DDIT3;VDAC1;SLC25A6;SLC25A5;CCL5;FYN	3	KEGG_2021_Human
Huntington disease	120/306	1.08314068497477e-30	8.4484973428032e-29	4.41893055966263	304.895991727638	ATG13;PSMC4;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;STX1A;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD3;CREB3L3;PSMD4;NRBF2;PSMD1;AP2S1;COX8A;COX7A2L;ATG2B;ATG2A;RCOR1;ATP5F1D;ATP5F1E;COX6C;COX7B;CLTC;CLTB;CLTA;ACTR1A;ATG101;ATP5PF;ATP5PD;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;HTT;NDUFA10;AP2A1;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;SDHC;SDHA;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV2;CREB3;SEM1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;AP2M1;WIPI1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;NDUFS2;PSMD11;PSMD13;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB1;KLC2;CASP9;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;VDAC1;SLC25A6;SLC25A5;BECN1;DCTN6;HDAC1;DCTN2;DCTN5;DCTN1;POLR2E;POLR2G;POLR2J;POLR2L	4	KEGG_2021_Human
Pathways of neurodegeneration	158/475	2.61580600528942e-30	1.6322629473006e-28	3.4399437257678	234.315139800452	BAD;ATG13;PSMC4;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;PSMD9;PSMD7;PSMD8;PSMD3;PSMD4;NRBF2;PSMD1;GABARAPL2;DAXX;GABARAPL1;ATG2B;ATG2A;ATF4;GABARAP;TBK1;CSNK1A1;ATG101;ATXN1;CSNK2A2;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;PSMA1;NDUFA12;NDUFA13;HTT;NDUFA10;PSMB7;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;BID;UQCRQ;RAB1A;CSF1;PARK7;TANK;NRAS;MFN2;MAP2K2;MAP2K3;FASLG;UQCRH;EIF2AK3;WIPI1;TNFRSF1A;TNFRSF1B;CDK5;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB1;KLC2;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SLC25A6;SLC25A5;BECN1;HSD17B10;BAK1;MAPK11;MAPK12;CALM3;STX1A;UQCR10;UQCR11;UBE2L6;UBE2L3;COX8A;XBP1;COX7A2L;CSNK2B;UBE2J2;ATP5F1D;ATP5F1E;COX6C;UBE2G1;COX7B;ACTR1A;FADD;ATP5PF;ATP5PD;NDUFAB1;COX5A;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;RAB8A;SDHC;SDHA;PPIF;PPID;NDUFB11;NDUFB10;COX6A1;KIF5B;CAPN1;NDUFV2;EIF2S1;SEM1;UBA1;VCP;ATP5MC3;PSEN1;PSEN2;COX7A2;ATP5MC2;UBC;UBB;CYC1;HSPA5;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;NDUFS2;PSMD11;GSK3B;PSMD13;PSMD14;CASP9;CASP7;UQCRFS1;CASP3;SOD1;DDIT3;KRAS;VDAC1;DCTN6;DCTN2;DCTN5;ATP2A2;DCTN1	5	KEGG_2021_Human
Oxidative phosphorylation	71/133	1.48055252661757e-28	7.69887313841138e-27	7.74886504073243	496.547018088515	ATP6V1E1;PPA1;SDHC;SDHA;UQCRQ;UQCRC2;UQCRC1;ATP6V0D1;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV2;COX8A;ATP6V0C;ATP6V0B;ATP6AP1;COX7A2L;ATP6V1B2;ATP6V1A;ATP6V1D;ATP5MC3;COX7A2;ATP5MC2;UQCRH;ATP6V1F;CYC1;ATP6V1C1;ATP6V1H;ATP6V0A2;COX10;ATP5F1D;ATP5F1E;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;NDUFS2;ATP5ME;COX7B;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;ATP5MG;ATP5MF;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;COX5B;ATP5F1A;ATP5F1B;ATP5F1C	6	KEGG_2021_Human
Alzheimer disease	127/369	4.21429605158518e-26	1.87837195442082e-24	3.59280014005325	209.92274879051	BAD;ATG13;PSMC4;PSMC2;PSMC3;UQCRC2;PSMC1;UQCRC1;CALM3;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD3;PSMD4;NRBF2;PSMD1;AKT2;COX8A;XBP1;COX7A2L;CSNK2B;ATG2B;ATG2A;ATF4;PSENEN;CSNK1A1;ATP5F1D;ATP5F1E;COX6C;COX7B;ATG101;FADD;ATP5PF;ATP5PD;CSNK2A2;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA10;COX5B;PSMB7;ATP5F1A;ATP5F1B;ATP5F1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;BID;SDHC;SDHA;UQCRQ;PPIF;PPID;NDUFB11;CSF1;NDUFB10;COX6A1;NRAS;KIF5B;CAPN1;NDUFV2;MAP2K2;EIF2S1;SEM1;ATP5MC3;PSEN1;PSEN2;COX7A2;ATP5MC2;UQCRH;CYC1;EIF2AK3;WIPI1;TNFRSF1A;NDUFS8;CDK5;NDUFS7;NDUFS6;NDUFS5;NDUFS3;NDUFS2;PSMD11;GSK3B;PSMD13;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB1;PIK3R3;KLC2;CASP9;CASP7;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;DDIT3;KRAS;VDAC1;SLC25A6;SLC25A5;GAPDH;BECN1;ATP2A2;HSD17B10	7	KEGG_2021_Human
Proteasome	35/46	3.55729019011538e-22	1.387343174145e-20	21.2938950024532	1051.66018149015	ADRM1;PSMB9;PSMA6;PSMA7;PSMA4;PSMA5;SEM1;PSMA2;PSMC4;PSMA3;PSMC2;IFNG;PSMA1;PSMC3;PSME2;PSMC1;PSME1;PSMD11;PSMD13;POMP;PSMD14;PSMB10;PSMB7;PSMD9;PSMB8;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMB1;PSMD3;PSMB2;PSMD4;PSMD1	8	KEGG_2021_Human
Thermogenesis	88/232	1.11634152388363e-21	3.86998394946324e-20	4.14309764309764	199.880556064895	ACSL5;ACSL4;PRKAB1;MAPK11;MAPK12;UQCRC2;UQCRC1;SMARCB1;UQCR10;ADCY3;UQCR11;ACTB;CREB3L3;COX8A;COX7A2L;NDUFAF1;SIRT6;ATP5F1D;ATP5F1E;COX6C;ATP5ME;COX7B;ATP5MG;ATP5MF;ATP5PF;ATP5PD;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA10;PRKAG1;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;SDHC;SDHA;UQCRQ;NDUFB11;NDUFB10;COX6A1;NRAS;NDUFV2;MAP2K3;CREB3;GNAS;COX16;COX19;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;COX10;COA5;COA4;COA3;SMARCE1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;NDUFS2;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB1;UQCRFS1;COA6;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;RPS6KB2;KRAS;SMARCD2;RPS6KA1;RPS6KA3;SLC25A20	9	KEGG_2021_Human
Non-alcoholic fatty liver disease	67/155	2.03416847708523e-20	6.34660564850593e-19	5.13608420268256	232.878351165885	PRKAB1;SDHC;SDHA;MAPK11;MAPK12;UQCRQ;UQCRC2;BAX;UQCRC1;NDUFB11;NDUFB10;UQCR10;UQCR11;COX6A1;BCL2L11;AKT2;NDUFV2;COX8A;XBP1;COX7A2L;EIF2S1;MAP3K11;ATF4;FASLG;COX7A2;UQCRH;CYC1;EIF2AK3;COX6C;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;NDUFS2;GSK3B;COX7B;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB1;PIK3R3;CASP7;UQCRFS1;CASP3;MLX;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ITCH;COX6B1;NDUFAB1;DDIT3;COX5A;NDUFA12;NDUFA13;NDUFA10;PRKAG1;COX5B;BID	10	KEGG_2021_Human
