pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	3.0438968026664e-06	6.0877936053328e-05	0.627256739718528	-0.624194572564815	-1.4121137933769	120	ATP5F1E,ATP5F1B,COX6A1,COX5A,NDUFB2,ATP5ME,COX5B,COX8A,ATP5F1C,NDUFA6,ATP5MF,NDUFA1,COX6B1,ATP5PF,NDUFB10,TCIRG1,UQCR11,ATP6V1F,COX7A2,ATP5PB,COX17,UQCRC2,ATP5MC3,NDUFA3,NDUFA13,NDUFS6,UQCRQ,ATP5F1D,NDUFB7,NDUFB3,NDUFS7,NDUFAB1,UQCRC1,COX7B,ATP6V0D1,UQCR10,NDUFS3,NDUFA4,ATP6V1D,ATP5MG,NDUFA9,SDHC,NDUFS8,ATP6AP1,NDUFB1,UQCRFS1,COX7A2L,SDHB,NDUFB4,ATP6V0B,NDUFA7,ATP6V0E1,NDUFB6,ATP6V0C,NDUFC2,UQCRH,NDUFA2,NDUFV1,COX6C,ATP6V1E1,NDUFA10,NDUFV2,ATP6V1H,SDHA,PPA1,UQCRHL
Glycolysis / Gluconeogenesis	0.0144226646365869	0.144226646365869	0.380730400722792	-0.574381765941899	-1.27523087479951	68	GAPDH,PGAM1,TPI1,ENO1,PGK1,GALM,ALDOA,PKM,GPI,LDHA,PFKP,ADH5,PDHA1,PCK2,HK1,PGM2,PGM1,DLD,PDHB
Starch and sucrose metabolism	0.074	0.47	0.161978948883402	-0.573643980128864	-1.21789813405439	35	GYG1,UGP2,GPI,GAA,PYGB,HK1,PGM2,PGM1
Citrate cycle (TCA cycle)	0.094	0.47	0.142056643575821	-0.579825005949748	-1.21772393152434	30	IDH2,MDH1,PDHA1,MDH2,PCK2,SDHC,OGDH,SDHB,SUCLG1,DLD,DLST,PDHB,ACLY,IDH3G,IDH1,SDHA,ACO2,SDHD,IDH3B,SUCLG2
Sulfur metabolism	0.35965848452508	0.998	0.0640703750499722	-0.600665391271763	-1.0914230640318	9	MPST,SQOR,PAPSS1,SUOX,TST
Pentose phosphate pathway	0.398	0.998	0.0561766586307176	-0.500863063575015	-1.05189140287743	30	RBKS,ALDOA,GPI,PFKP,TALDO1,PGM2,DERA,PGM1,PGLS,G6PD,PFKL,TKT
Nitrogen metabolism	0.542769857433809	0.998	0.0427591434738678	-0.494973525204038	-0.985587681474328	17	CA2,GLUD1
Fructose and mannose metabolism	0.546546546546547	0.998	0.0416556773979467	-0.467505358154121	-0.989561139960391	33	TPI1,PFKFB3,ALDOA,GMPPA,PFKP
Galactose metabolism	0.558	0.998	0.0406579344155557	-0.468329919469809	-0.985994512590531	31	GALM,UGP2,PFKP,GLB1,GAA,HK1,PGM2,PGM1
Amino sugar and nucleotide sugar metabolism	0.579420579420579	0.998	0.038875878582578	-0.450442655195315	-0.981435432198403	48	CYB5R3,UGP2,GPI,GMPPA,GFPT2,NAGK,GNPDA1,CMAS,HK1,PGM2,PGM1,HEXB,GMPPB,UGDH,TSTA3,GALK1,GMDS,AMDHD2,UAP1,HEXA,GALT,NPL,PMM1,GFPT1,CYB5R4,GALE,CYB5R1,CYB5RL
Fatty acid degradation	0.67032967032967	0.998	0.0319980480340634	-0.432138031318263	-0.93576577755266	44	ACAA2,ACSL5,ACADVL,ADH5,ECHS1,ACSL4,ACADM,HADHB,ACAT1,ACOX3,ALDH3A2,ACOX1,ECI2,ALDH9A1,HADH,ACAT2,ACSBG1
Glyoxylate and dicarboxylate metabolism	0.674674674674675	0.998	0.0317812506835949	-0.444122497822969	-0.925569107254829	28	MDH1,SHMT2,MDH2,GRHPR,SHMT1,CAT,HYI,DLD,PCCB,ACAT1,ACO2
Fatty acid elongation	0.679	0.998	0.0314209215415833	-0.439433644081222	-0.922879936573537	30	HACD4,ACAA2,ELOVL1,ELOVL6,ACOT7,ECHS1,ELOVL5,ELOVL4,HADHB,ABHD17A,HACD1
Pyruvate metabolism	0.821178821178821	0.998	0.0212906370865403	-0.396821362069079	-0.852025705546745	39	GLO1,PKM,LDHA,MDH1,PDHA1,MDH2,GRHPR,PCK2,DLD,PDHB,ACAT1,ACSS1,ME1
Fatty acid biosynthesis	0.928571428571429	0.998	0.0155348639580133	-0.350582347933516	-0.678872890232209	13	ACSL5,ACSL4
Butanoate metabolism	0.940940940940941	0.998	0.011622042518008	-0.348983805731946	-0.72729625520224	28	ECHS1,ABAT,ACAT1,AACS,OXCT1,HADH,ACAT2,HMGCS1,HMGCL,BDH2,ACADS,ACSM1,HADHA,EHHADH,OXCT2
