Gene	Rank
AMY1B	0
AMY1C	0
CHIA	0
HAO2	0
HMGCS2	0
CA14	0
THEM5	0
PKLR	0
ATP6V1B1	0
LCT	0
G6PC2	0
GAD1	0
ACADL	0
PLCD4	0
UGT1A8	0
UGT1A10	0
UGT1A9	0
UGT1A7	0
UGT1A6	0
UGT1A5	0
UGT1A4	0
UGT1A3	0
UGT1A1	0
AGXT	0
PLCH1	0
SI	0
COX7B2	0
UGT2B17	0
UGT2B15	0
UGT2B10	0
UGT2A3	0
UGT2B7	0
UGT2B11	0
UGT2B28	0
UGT2B4	0
UGT2A1	0
UGT2A2	0
PDHA2	0
ADH4	0
ADH6	0
ADH1A	0
ADH1B	0
ADH1C	0
ADH7	0
TKTL2	0
ELOVL7	0
ACOT12	0
HK3	0
ELOVL2	0
PGK2	0
HMGCLL1	0
PRPS1L1	0
AKR1B10	0
ATP6V0A4	0
MGAM	0
MGAM2	0
GYG2	0
RGN	0
PFKFB1	0
PGAM4	0
GLUD2	0
CA1	0
CA3	0
ATP6V0D2	0
CA9	0
FBP2	0
ALDOB	0
LDHC	0
LDHAL6A	0
ALDH3B2	0
ALDH3B1	0
NDUFC2-KCTD14	0
TREH	0
OLAH	0
GAD2	0
OGDHL	0
PAPSS2	0
ACSM6	0
HOGA1	0
RPEL1	0
ENO4	0
ACSM4	0
PIK3C2G	0
PLCZ1	0
GYS2	0
LALBA	0
NDUFA4L2	0
ACSS3	0
ATP4B	0
PYGL	0
COX8C	0
LDHAL6B	0
CA12	0
ALDH1A3	0
ACSM5	0
ACSM2A	0
ACSM2B	0
CA7	0
CA5A	0
G6PC	0
HAO1	0
COX4I2	0
PCK1	0
ACSBG2	0
GAPDHS	0
ATP4A	0
COX7A1	0
CPT1C	0
COX6B2	0
INPP5J	0
GCDH	-0.00186440964008944
FUK	-0.00250350754267161
PGM3	-0.00259497186077925
GLYCTK	-0.00271739659498967
ATP6V0A1	-0.00289620913228646
ECI1	-0.00334116433283486
IPPK	-0.00428016267767915
PIK3C2A	-0.00459096143568994
KHK	-0.00501421191343333
BCKDHB	-0.0058428433332256
MTMR3	-0.00589639842537269
RENBP	-0.00630757808751455
BPNT1	-0.00640732521533228
PYGM	-0.00771479831255642
PIP4K2C	-0.00820807728099552
ACSL6	-0.00824393107777801
ISYNA1	-0.00863460294204555
MCAT	-0.009059809862014
MTMR8	-0.00918094658319671
ENO3	-0.00929264677472797
UXS1	-0.00940608943348936
ALDH6A1	-0.00998234858016958
AMT	-0.0102068337836236
OCRL	-0.0102069237789005
PIP4K2B	-0.0105649954604079
RPIA	-0.0112319912561184
MTMR6	-0.0114426161965662
ECHDC1	-0.0115714461672043
PIP5K1A	-0.011578025922747
ACOT2	-0.011880113852855
GNPDA2	-0.0121741407762974
ABHD17B	-0.0127908900696271
GNE	-0.0128582750257583
ACSL3	-0.012858496113266
HSD17B12	-0.0131406828163989
NANS	-0.0139825708121945
ATP5PO	-0.0140336951401472
GBE1	-0.014375805006116
DLAT	-0.015046249896964
UAP1L1	-0.0152160663844103
NDUFB9	-0.0153083538582163
XYLB	-0.0173108301886661
IDH3A	-0.0176225035181343
ALDOC	-0.0178643180162671
TIGAR	-0.0180722821034484
GLA	-0.0182877967955025
L2HGDH	-0.0184788105956286
COX11	-0.0195120205157956
PC	-0.0207300567152522
NDUFB8	-0.0208956894938586
PPT1	-0.0213965817369582
IDNK	-0.0218470338322457
ACADSB	-0.0218671917703726
SORD	-0.0218955083336015
PI4K2A	-0.0221621862412197
ADPGK	-0.022306653790671
COX7C	-0.0224243674579025
ATP5PD	-0.0228510865125738
NDUFS1	-0.0233304017744939
CS	-0.023468388822031
PI4KA	-0.0234815735348182
ELOVL3	-0.023593210696242
PLCE1	-0.02359621067605
ALDH3A1	-0.0235963383291798
ITPKA	-0.0235964222060048
COX6A2	-0.0235965586107933
ENPP1	-0.0235965944281587
OXCT2	-0.0235968747175448
CYB5R2	-0.0235971220914551
MIOX	-0.0235979849446595
KL	-0.0235986572580088
PPA2	-0.0236120181701386
EHHADH	-0.0242066154243506
GCSH	-0.0244286189178849
SUCLA2	-0.0247590036743786
H6PD	-0.0251475442022898
PFKM	-0.0253894845222088
ACO1	-0.0255726973029484
CRYL1	-0.0266878439151054
CA5B	-0.0268318863340236
COX15	-0.0279237655229335
ATP6V1C1	-0.0281258439690571
CPT2	-0.0284504030075767
HADHA	-0.0288420754629262
HAGH	-0.0289372600537656
PIP5K1B	-0.0292895815060223
RPE	-0.0295899370120152
PIK3CD	-0.0299056530218225
PGD	-0.0304153382469453
FPGT	-0.0307200108300924
NDUFB5	-0.0313850725940236
CDIPT	-0.0314225368632046
PIK3CG	-0.0323344305124662
G6PC3	-0.032600296735002
LDHD	-0.0333786361047808
ENPP3	-0.0333792870948957
MTMR7	-0.0333793873837719
ACSM1	-0.0333799399930695
ATP6V1G3	-0.0333805431319794
IMPA2	-0.033754352971041
PGP	-0.0338101245204404
PRPS1	-0.0340218272477399
IPMK	-0.034352034198797
MUT	-0.0345770096582608
PGM2L1	-0.0345897453912839
AKR1B1	-0.034713081615272
PRPS2	-0.0347439297936255
NDUFS5	-0.0348185638840561
ACADS	-0.0348494942828271
ACYP2	-0.0348903677587626
ACACB	-0.0350035532352982
PIP5K1C	-0.0353827799684949
ACOT4	-0.03627197086625
IMPA1	-0.0370647534290309
GUSB	-0.0371125871428334
FH	-0.0371798451851987
AGL	-0.0373082738740474
CPT1A	-0.0374689503328185
NDUFS2	-0.0396799480764916
B4GALT1	-0.0397825723341545
MLYCD	-0.0401204374925061
NDUFC1	-0.0401961438256883
CYB5RL	-0.0408922896590502
B4GALT2	-0.040892425333068
PCCA	-0.0415835816579216
CYB5R1	-0.0417667570684099
BDH2	-0.0417997793324393
GALE	-0.0418474948378991
MINPP1	-0.0421280860320431
HMGCL	-0.0424659653246142
CYB5R4	-0.0432506937310006
INPP5B	-0.0443483629684481
IMPAD1	-0.0444516278734273
PLCB2	-0.044467998607821
MTMR2	-0.0444681609870889
NDUFA12	-0.0456841492458164
HACD3	-0.0458522661538418
NDUFA8	-0.0464193340645462
OXSM	-0.0466569109381144
MTMR14	-0.0470409289791753
HMGCS1	-0.0471071786964309
INPP5D	-0.0471117283043995
ACSBG1	-0.0472302875198236
GLDC	-0.0472315970395377
ACAT2	-0.0474375260963482
ITPKC	-0.0481281938892081
HADH	-0.0490006256705991
ATP5MC2	-0.0491381235947931
TKFC	-0.0498284406797839
GFPT1	-0.0500947142938932
ATP5MC1	-0.0502125214347157
ALDH9A1	-0.0502436283986442
GYS1	-0.0502682973793875
HACD2	-0.0503372728593765
NDUFB11	-0.0509112993007087
LHPP	-0.0518424021533149
PMM1	-0.0519600849792415
ACYP1	-0.0523526343239472
NDUFA5	-0.05253740956948
ME2	-0.0532216929587187
PIK3C3	-0.0536536070726032
ECI2	-0.0537105952091494
NPL	-0.0543948612496392
ACOX1	-0.0548329164428339
ETHE1	-0.0551661452732721
ATP5F1A	-0.0552524081160043
CA8	-0.0552714338298835
SUCLG2	-0.0562434571493308
DBT	-0.0564063461256482
ALDH3A2	-0.0564304247913479
ATP6V1G1	-0.0566500123384119
GALT	-0.0567289218072559
ATP6V1A	-0.0567595388022679
PLCD1	-0.0568249432932906
MCEE	-0.0573206090995956
IDH3B	-0.0578045302020189
INPPL1	-0.0578648546478781
ATP6V1C2	-0.0582645292588459
ENO2	-0.0591137553889232
NDUFS4	-0.0593956935256831
NDUFA11	-0.0595961331171256
BCKDHA	-0.060862942216357
HEXA	-0.0610560476623008
INPP5F	-0.0612141077730182
CYC1	-0.0612748884674771
ATP6V1B2	-0.0612856692153802
AKR1A1	-0.0620805567263844
INPP5E	-0.06226958632174
INPP5A	-0.0625372849212619
HIBCH	-0.0636350504432417
ACOX3	-0.0648806622146174
TKT	-0.0655194988067331
PIP5KL1	-0.0668718427323128
UAP1	-0.0670023361073687
SDHD	-0.0673369889041467
NDUFV3	-0.0688884289089601
AMDHD2	-0.0697697144883873
SYNJ1	-0.0713437266856649
GMDS	-0.0718551706407357
PFKL	-0.0732417354103947
GALK1	-0.0741448456603294
ACO2	-0.0742953015669556
OXCT1	-0.0745510754170926
UQCRHL	-0.0748091292108733
PPA1	-0.0748907265488884
SDHA	-0.075413199739163
ATP6V1H	-0.0768051103159962
PI4KB	-0.0772494376295486
NDUFV2	-0.0775767211487909
NDUFA10	-0.0789797144423365
PI4K2B	-0.0797833579796214
TSTA3	-0.0816896662897756
ME1	-0.0818489613688559
ATP6V1E1	-0.0821282708047622
UGDH	-0.082402281004446
COX6C	-0.0824600394677513
AACS	-0.0831312160363999
HACD1	-0.0831874837805374
NDUFV1	-0.0832595026739143
G6PD	-0.0832823661795454
MTM1	-0.0837625498927028
GMPPB	-0.0837857704942667
ACSS1	-0.0852695255268133
ACAT1	-0.08564526839114
NDUFA2	-0.0863649555701826
IDH1	-0.0864366878104341
PCCB	-0.0864554277968121
TST	-0.0872131724676473
UQCRH	-0.0881674929651843
IDH3G	-0.0885557924306923
ABAT	-0.0887054192554398
INPP4A	-0.0891277485265977
PLCG1	-0.0892368835551508
HEXB	-0.0898522982412969
NDUFC2	-0.089859770597696
ATP6V0C	-0.0905144601521468
NDUFB6	-0.0905710934131814
PGLS	-0.0907287452495473
ATP6V0E1	-0.0908108104208559
ABHD17A	-0.0910488093733803
NDUFA7	-0.0923075107634173
ACLY	-0.0925742852240944
PLCB3	-0.0927573616392584
SUOX	-0.0946673817180664
HADHB	-0.0946841738209204
ELOVL4	-0.0947820664497093
PDHB	-0.0953162436622019
DLST	-0.0956425230537798
ATP6V0B	-0.0962161390726714
DLD	-0.09759043278672
SUCLG1	-0.0976525628688565
NDUFB4	-0.0982149224897515
PLCH2	-0.098634036753685
PGM1	-0.0991592580365329
ELOVL5	-0.0993092514031207
HYI	-0.100075861861725
DERA	-0.100370374554756
PGM2	-0.100607170346961
SDHB	-0.100791893766321
COX7A2L	-0.100896181977475
HK1	-0.100995936479787
ACADM	-0.102639742754218
PYGB	-0.103348809689609
ACSL4	-0.103489065975686
UQCRFS1	-0.103687110679223
ECHS1	-0.105564243943905
NDUFB1	-0.105622462085267
CMAS	-0.106675113852894
ATP6AP1	-0.107787844650822
NDUFS8	-0.108150963867716
OGDH	-0.108523244895357
SDHC	-0.108765026392034
ACOT7	-0.108897267893592
GAA	-0.108922290854847
NDUFA9	-0.109325470592091
ATP5MG	-0.109722513667806
ELOVL6	-0.109770373445435
INPP5K	-0.110158017449223
ATP6V1D	-0.110424701631931
NDUFA4	-0.110451057940693
CAT	-0.111861201869627
NDUFS3	-0.112169509232984
SHMT1	-0.112765984618116
UQCR10	-0.114801131454564
ELOVL1	-0.115409311833388
ATP6V0D1	-0.115531626879655
PCK2	-0.117479022585428
ITPK1	-0.117714048703759
PAPSS1	-0.117792896653128
GLB1	-0.119130142224125
GRHPR	-0.120429170694227
MDH2	-0.121205952958013
GNPDA1	-0.124088724700072
SACM1L	-0.124385237145316
PDHA1	-0.125531756885724
COX7B	-0.127437536275782
TALDO1	-0.127589432888639
UQCRC1	-0.12799921312186
NDUFAB1	-0.129211170469069
NDUFS7	-0.130212377219332
NDUFB3	-0.131220247718905
ADH5	-0.132848263966231
NDUFB7	-0.133619901022898
NAGK	-0.1336568742791
INPP1	-0.13527899126682
SQOR	-0.13713811412927
ATP5F1D	-0.138318089482042
UQCRQ	-0.138811605145713
NDUFS6	-0.142702991560829
ACADVL	-0.144022276640498
SHMT2	-0.144174615950191
NDUFA13	-0.1445214732333
NDUFA3	-0.144630836657729
ATP5MC3	-0.145133908044135
UQCRC2	-0.147052562823655
COX17	-0.147943286737498
ATP5PB	-0.149294551870912
COX7A2	-0.149779243782029
ATP6V1F	-0.150535403464343
PLCG2	-0.150865138905826
PFKP	-0.15345140347157
ACSL5	-0.155566525174682
MDH1	-0.156072612672187
GLUD1	-0.156376753571478
UQCR11	-0.159446256663969
GFPT2	-0.161705881768755
ACAA2	-0.163154950127477
TCIRG1	-0.163677849755525
NDUFB10	-0.164256239986726
PIP4K2A	-0.164606760488387
MPST	-0.164940282458589
ATP5PF	-0.165586549668146
COX6B1	-0.169478314105396
NDUFA1	-0.169845917524124
CA2	-0.170462541689129
GMPPA	-0.173093955891682
ATP5MF	-0.173604880048049
NDUFA6	-0.174677676036799
LDHA	-0.176584557546137
HACD4	-0.178511684520811
GPI	-0.179372938772093
UGP2	-0.181050678245202
ATP5F1C	-0.181771225019156
COX8A	-0.192451409714146
COX5B	-0.192866599309159
ATP5ME	-0.195817670745772
NDUFB2	-0.201198128863155
CYB5R3	-0.204058641364436
PKM	-0.204647935467332
ALDOA	-0.205743165556637
COX5A	-0.206016511280478
RBKS	-0.208079793087486
PFKFB3	-0.21620205544206
GALM	-0.229576000667739
COX6A1	-0.231337282133288
PLCB1	-0.240076803238819
PGK1	-0.246640376521022
IDH2	-0.255678985022546
GLO1	-0.260883639086146
ATP5F1B	-0.274491850614413
ENO1	-0.303830641451563
ATP5F1E	-0.305950092349713
TPI1	-0.334671638764878
PGAM1	-0.335877784873343
GYG1	-0.395875890702593
GAPDH	-0.490520008015419
