p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	2.161941631428	0.981	0.804	0	11	GZMA
0	1.97484029732435	0.882	0.624	0	11	GNLY
0	1.7501283335242	0.949	0.737	0	11	GZMB
0	1.64300459981532	0.935	0.718	0	11	CD8A
0	1.60519472262172	0.931	0.731	0	11	LAG3
0	1.38025288634379	0.954	0.864	0	11	TIGIT
0	1.36512756311254	0.878	0.715	0	11	CXCL13
0	1.30927939977412	0.949	0.898	0	11	ENTPD1
0	1.29839652474868	0.868	0.789	0	11	HAVCR2
0	1.19733858328333	0.926	0.739	0	11	CD8B
0	1.18454716717752	0.851	0.649	0	11	IFNG
0	1.17221112550762	0.904	0.823	0	11	IFI6
0	1.17111384118512	0.928	0.864	0	11	SIRPG
0	1.16114692169812	0.879	0.664	0	11	LOC101929531
0	1.11986809238642	0.937	0.881	0	11	CTLA4
0	1.11893800053547	0.954	0.775	0	11	PRF1
0	1.09190695170698	0.898	0.829	0	11	ACP5
0	1.07920878860249	0.97	0.883	0	11	FKBP1A
0	1.07030625757307	0.842	0.689	0	11	RHOB
0	1.059147423447	0.979	0.943	0	11	CD7
0	1.05453005997131	0.895	0.804	0	11	ISG15
0	1.03561148210839	0.832	0.602	0	11	CCL3
0	1.0143203877169	0.841	0.576	0	11	KLRD1
0	1.00908921092866	0.948	0.868	0	11	BST2
0	0.993216817492576	0.91	0.793	0	11	CXCR6
0	0.991991058357848	0.981	0.936	0	11	RGS1
0	0.98696762645949	0.951	0.852	0	11	ALOX5AP
0	0.980129748071714	0.765	0.659	0	11	KIR2DL4
0	0.958125557215724	0.987	0.934	0	11	TPI1
0	0.948749077000038	0.883	0.823	0	11	PDCD1
0	0.944510782014206	0.975	0.781	0	11	NKG7
0	0.911039078595482	0.958	0.87	0	11	CTSD
0	0.882968797430077	0.803	0.802	0	11	LAYN
0	0.865216020113288	0.858	0.775	0	11	FABP5
0	0.85016156874138	0.873	0.721	0	11	RAB27A
0	0.850037964421767	0.782	0.653	0	11	FAM3C
0	0.818526758299825	0.967	0.9	0	11	PGAM1
0	0.74149606964961	0.868	0.745	0	11	PTPN6
0	0.703625556655761	0.827	0.578	0	11	KLRC1
0	0.673347754183035	0.813	0.724	0	11	ASB2
0	0.634412588032902	0.74	0.655	0	11	TNS3
0	0.600255274661857	0.998	0.995	0	11	GAPDH
0	0.521966323083095	0.821	0.664	0	11	PON2
0	0.492139050120509	0.831	0.806	0	11	CD38
0	0.47970973691683	0.841	0.68	0	11	LOC101928173
0	0.446198619503132	0.833	0.661	0	11	MT1F
0	0.436677622190283	0.774	0.757	0	11	ZBED2
0	0.429518366188429	0.797	0.61	0	11	GFOD1
0	0.421040633946659	0.757	0.58	0	11	GCNT1
0	0.408225806405224	0.901	0.862	0	11	MT1E
0	0.384642785618265	1	0.998	0	11	ACTB
0	0.382523515326872	0.866	0.661	0	11	CD59
0	0.349276651311665	0.766	0.57	0	11	GTF3C1
0	0.336793999104634	0.739	0.473	0	11	CD109
0	0.325622235961354	0.891	0.751	0	11	STMN1
0	0.266794239264785	0.808	0.719	0	11	SOX4
0	0.262549349479507	0.81	0.732	0	11	MT1L
0	0.252607399080727	0.732	0.596	0	11	REG4
0	-0.286163364175957	0.624	0.786	0	11	LOC102724246
0	-0.669859920117809	1	1	0	11	EEF1A1
0	-0.673835638096325	0.998	0.997	0	11	RPS18
0	-0.707131598007284	1	0.999	0	11	RPS12
0	-0.718650899479439	0.653	0.811	0	11	CCR7
0	-1.0426201191632	0.973	0.984	0	11	JUNB
0	-1.48579404411646	0.95	0.98	0	11	FOS
0	-1.99480915355026	0.849	0.903	0	11	IL7R
2.63471027601918e-307	0.857540891454834	0.884	0.796	7.90413082805755e-304	11	DUSP4
2.36451225653016e-306	0.847801112319142	0.818	0.687	7.09353676959048e-303	11	KLRC2
2.16799024717165e-298	0.77591930843822	0.933	0.854	6.50397074151494e-295	11	DYNLL1
3.8806353149274e-288	0.729792727318109	0.865	0.796	1.16419059447822e-284	11	ITGAE
1.28973364523707e-282	0.556430098307464	0.892	0.829	3.86920093571122e-279	11	MTHFD2
2.06304457506119e-281	0.458901322784412	0.828	0.784	6.18913372518358e-278	11	USP18
3.82367648264068e-278	0.497989202852096	0.836	0.677	1.1471029447922e-274	11	TXNDC17
3.71028047280091e-276	-1.28048794234525	0.79	0.912	1.11308414184027e-272	11	LTB
8.12560421969761e-274	0.733817231620754	0.727	0.561	2.43768126590928e-270	11	FASLG
1.10584565942639e-272	0.423796506075501	0.765	0.682	3.31753697827917e-269	11	INPP5F
4.15170935967568e-272	1.01085374395964	0.775	0.762	1.2455128079027e-268	11	TNFRSF9
1.38343297072525e-267	0.250069811741995	0.749	0.624	4.15029891217576e-264	11	CCRL2
1.46824519594586e-265	0.666396275313093	0.943	0.845	4.40473558783759e-262	11	HMGN2
3.43698556572141e-262	0.650302932788988	0.819	0.681	1.03109566971642e-258	11	ABI3
9.94807270022184e-262	0.701590400788954	0.871	0.746	2.98442181006655e-258	11	CD63
2.64531555277444e-261	0.359534877278961	0.816	0.754	7.93594665832331e-258	11	MYL6B
7.86599096711512e-261	0.478461321989655	0.76	0.774	2.35979729013454e-257	11	HMOX1
6.88641095639353e-260	0.614762831519302	0.888	0.77	2.06592328691806e-256	11	APOBEC3G
1.46555320501678e-257	0.621062203845709	0.82	0.691	4.39665961505034e-254	11	LYST
5.91724250489105e-256	0.608717613553413	0.883	0.803	1.77517275146732e-252	11	TPM4
1.08824992905796e-254	0.728647567776626	0.831	0.749	3.26474978717389e-251	11	TOX
9.32065217921016e-251	0.553988993151538	0.864	0.797	2.79619565376305e-247	11	LAP3
1.64919188957861e-247	0.69007865674056	0.763	0.621	4.94757566873583e-244	11	KLRC3
5.05377456944094e-240	0.434705658089919	0.966	0.926	1.51613237083228e-236	11	MT2A
1.17355772891707e-239	0.672201487190313	0.773	0.596	3.52067318675121e-236	11	ANKRD28
1.35761310922767e-238	0.620954319538882	0.926	0.851	4.072839327683e-235	11	CTSC
7.16178412243535e-236	0.600896613631003	0.978	0.931	2.1485352367306e-232	11	LSP1
4.87606204450741e-235	0.344132910255794	0.907	0.677	1.46281861335222e-231	11	CCL4
