Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	36/295	4.95373499967241e-19	1.2384337499181e-16	0	0	7.86953871164398	331.692989863372	EBI3;CXCR4;FASLG;CXCL13;TNF;TNFSF13B;CXCR3;CCL5;CCL4;IL21R;CCL3;CCR8;CCR6;TNFRSF4;IL6R;IL12RB2;IL32;IL1R1;IL1R2;TNFRSF9;TNFRSF18;TNFRSF1B;CD4;CD40LG;IFNG;IL2RA;IL2RB;XCL2;LTA;CD27;XCL1;TNFRSF25;LTB;IL6ST;IL7R;IL18R1
Viral protein interaction with cytokine and cytokine receptor	18/100	4.72651035371015e-13	5.90813794213769e-11	0	0	11.9146341463415	338.142309870534	CXCR4;CXCL13;TNFRSF1B;TNF;CXCR3;CCL5;IL2RA;CCL4;IL2RB;XCL2;LTA;CCL3;CCR8;XCL1;CCR6;IL6ST;IL6R;IL18R1
Antigen processing and presentation	16/78	1.14480630398082e-12	9.5400525331735e-11	0	0	13.9440384958118	383.40229371649	CD74;HSPA5;KLRC2;KLRC3;KLRC4;TNF;KIR2DL4;HLA-DMA;CD4;IFNG;CD8B;CD8A;KLRD1;KLRC1;CTSB;HSPA1A
Apoptosis	20/142	2.8102714448902e-12	1.75641965305637e-10	0	0	8.92938913819947	237.501570992785	JUN;GADD45A;PRF1;GZMB;FASLG;CTSW;PIK3R1;TRAF1;FOS;TNF;ACTB;TUBA4A;ACTG1;ERN1;PMAIP1;CYCS;BAX;CTSC;CTSB;BIRC3
Salmonella infection	22/249	2.34493263746744e-09	1.17246631873372e-07	0	0	5.28003266841558	104.919577527039	JUN;ANXA2;AHNAK;ARPC1B;TCF7;LEF1;LY96;FOS;DYNLL1;TNF;ACTB;TUBA4A;RHOB;ACTG1;MAPK13;TUBB2A;MYC;CYCS;BAX;SNX9;S100A10;BIRC3
Fluid shear stress and atherosclerosis	16/139	8.84067059568976e-09	3.55451302013341e-07	0	0	7.00678255401339	129.933096751953	JUN;SDC4;IL1R1;IL1R2;GSTP1;MGST2;PIK3R1;FOS;TNF;ACTB;KLF2;ACTG1;MAPK13;IFNG;HMOX1;CALM3
T cell receptor signaling pathway	14/104	9.95263645637356e-09	3.55451302013341e-07	0	0	8.34700854700855	153.797207922954	JUN;PIK3R1;FOS;TNF;MAPK13;CD4;CD40LG;CD8B;IFNG;CD8A;CD28;CTLA4;PDCD1;ICOS
Th17 cell differentiation	14/107	1.44626738177141e-08	4.51958556803566e-07	0	0	8.07650951199338	145.794684162042	JUN;IL1R1;STAT1;FOS;FOXP3;MAPK13;HLA-DMA;CD4;IFNG;IL2RA;IL2RB;IL21R;IL6ST;IL6R
Rheumatoid arthritis	13/93	2.11909839498885e-08	5.88638443052458e-07	0	0	8.70020547945206	153.729934028887	JUN;FOS;TNF;TNFSF13B;HLA-DMA;IFNG;CCL5;CCL3;CD28;ACP5;CTLA4;LTB;ATP6V0C
TNF signaling pathway	14/112	2.62316100028573e-08	6.48936081903041e-07	0	0	7.66248037676609	133.758561294524	JUN;CEBPB;PIK3R1;TRAF1;FOS;TNFRSF1B;TNF;MAPK13;IRF1;CCL5;CREB3L2;LTA;IL18R1;BIRC3
