p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	6.21469415274936	0.978	0.044	0	Plasmablasts	MKI67
0	7.41327520656386	0.936	0.012	0	Plasmablasts	BIRC5
0	6.30446254684719	0.956	0.036	0	Plasmablasts	CENPF
0	6.5578422187857	0.914	0.023	0	Plasmablasts	TPX2
0	6.02138902582559	0.904	0.027	0	Plasmablasts	CDKN3
0	8.23116164007557	0.884	0.009	0	Plasmablasts	ASPM
0	7.84078052787696	0.879	0.011	0	Plasmablasts	CCNB2
0	7.33066648642293	0.862	0.012	0	Plasmablasts	CCNA2
0	5.34895495874922	0.872	0.027	0	Plasmablasts	CENPW
0	4.86483220014815	0.894	0.05	0	Plasmablasts	PCLAF
0	5.5386066294426	0.877	0.033	0	Plasmablasts	TYMS
0	9.06465422418667	0.847	0.005	0	Plasmablasts	DLGAP5
0	8.99492311008388	0.845	0.012	0	Plasmablasts	UBE2C
0	5.10010868338591	0.865	0.033	0	Plasmablasts	HMGB3
0	8.42265027194707	0.837	0.008	0	Plasmablasts	CDC20
0	7.62999332651695	0.842	0.017	0	Plasmablasts	TOP2A
0	5.35667989594125	0.85	0.027	0	Plasmablasts	ZWINT
0	6.90339226374149	0.833	0.013	0	Plasmablasts	KIFC1
0	6.20138250655951	0.837	0.019	0	Plasmablasts	RRM2
0	4.20825080081657	0.911	0.094	0	Plasmablasts	CKS1B
0	8.25903569677168	0.823	0.006	0	Plasmablasts	GTSE1
0	6.66962270750368	0.825	0.013	0	Plasmablasts	CDCA8
0	6.21934173377621	0.845	0.037	0	Plasmablasts	NUSAP1
0	3.66835481999766	0.892	0.085	0	Plasmablasts	MAD2L1
0	8.06237534613901	0.808	0.005	0	Plasmablasts	CENPA
0	4.97976320675154	0.995	0.199	0	Plasmablasts	STMN1
0	7.14497411357168	0.8	0.011	0	Plasmablasts	AURKB
0	7.86327999910108	0.793	0.007	0	Plasmablasts	HMMR
0	5.63688741687883	0.803	0.02	0	Plasmablasts	KNL1
0	3.55417854317229	0.867	0.09	0	Plasmablasts	SMC2
0	6.03487537016133	0.791	0.019	0	Plasmablasts	CENPE
0	4.75927577678357	0.796	0.032	0	Plasmablasts	ASF1B
0	2.92466254875915	0.892	0.129	0	Plasmablasts	DTYMK
0	6.51743251515747	0.776	0.013	0	Plasmablasts	TROAP
0	2.8506437715611	0.901	0.142	0	Plasmablasts	PHF19
0	5.52521618850306	0.776	0.018	0	Plasmablasts	NUF2
0	3.55024100388653	0.938	0.18	0	Plasmablasts	SMC4
0	4.43034520369725	0.791	0.034	0	Plasmablasts	CENPU
0	8.18430046249056	0.761	0.006	0	Plasmablasts	PLK1
