Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Hepatitis B	69/162	1.08652661426088e-09	1.82735579807098e-07	2.74338682942107	56.6242718168369	MAP3K1;MAPK13;MAPK14;FAS;TP53;RAF1;ATF2;ATF6B;CREB3L4;CREB3L2;E2F2;AKT2;E2F3;STAT6;MAP3K7;MAP2K4;SMAD3;EGR3;MAP2K2;DDX58;TIRAP;PRKCB;TRAF3;NFKB1;CREB1;MAVS;PIK3R1;TRAF6;TAB2;TAB1;ATF4;TBK1;MAP2K6;MAP2K7;STAT5A;APAF1;NFATC3;IRAK4;NFATC2;BRAF;NFATC1;TGFBR1;TGFBR2;IRF3;CDK2;BCL2;IRF7;SOS2;SOS1;CASP8;CASP9;IRAK1;CASP3;CHUK;STAT3;STAT4;DDB2;DDB1;PIK3CD;IFIH1;MAPK9;MAPK8;EP300;MAPK3;PTK2B;MAPK1;IKBKE;JAK1;JAK2	1	KEGG_2021_Human
Ubiquitin mediated proteolysis	62/140	1.16392089049107e-09	1.82735579807098e-07	2.93707946899436	60.4200464529094	UBE2H;FBXW7;MAP3K1;PPIL2;FBXW11;HUWE1;UBE2B;PML;UBE2W;UBE2Z;UBE3A;UBE3B;RCHY1;HERC4;FZR1;BTRC;FANCL;PIAS1;PIAS3;TRAF6;UBE2R2;UBA3;UBA1;BIRC2;BIRC3;MDM2;CUL5;CUL3;CUL2;CUL1;UBE2J1;COP1;SKP2;SMURF2;UBE2G2;CUL4B;CUL4A;KLHL9;UBA6;BRCA1;UBE4A;WWP1;SYVN1;UBE4B;WWP2;ITCH;DDB2;DDB1;CDC34;XIAP;ANAPC4;ERCC8;ANAPC5;TRIM37;TRIP12;ANAPC7;ANAPC1;ANAPC2;MGRN1;CBL;VHL;FBXO4	2	KEGG_2021_Human
mRNA surveillance pathway	47/98	5.13423684291678e-09	5.3738345622529e-07	3.39905771495877	64.878952009403	CPSF6;CPSF7;CPSF1;ALYREF;CPSF3;UPF3B;UPF3A;SRRM1;PPP1CB;WDR82;TARDBP;RNMT;CASC3;CLP1;PABPN1;CSTF3;GSPT2;GSPT1;PELO;PAPOLG;CSTF2;UPF2;FUS;UPF1;NCBP2;NCBP1;PPP2R5B;PPP2R5E;WDR33;DDX19A;DDX19B;ETF1;DAZAP1;HBS1L;PCF11;SYMPK;RNGTT;PPP2R3C;PPP2R2D;ACIN1;SMG5;PPP2R2B;PPP2R2A;SMG7;PPP2CB;FIP1L1;PPP2R1B	3	KEGG_2021_Human
Autophagy	57/137	7.94010350412444e-08	6.23298125073769e-06	2.62926800472255	42.985256947738	ATG9A;UVRAG;ATG10;ATG13;ATG12;RRAGB;SQSTM1;RAF1;RAB1A;STX17;ZFYVE1;PRKAA1;TANK;LAMP2;AKT2;MAP3K7;MAP2K2;GABARAPL1;PIK3R1;TRAF6;PRKCQ;IRS2;HIF1A;TBK1;MLST8;ATG7;SUPT20H;CFLAR;EIF2AK4;EIF2AK3;WIPI1;RAB33B;AKT1S1;ATG4D;ATG4C;BCL2;ATG4B;PIK3C3;SMCR8;PIK3R4;CTSD;DAPK2;PDPK1;DAPK3;RPS6KB2;RPS6KB1;PTEN;RB1CC1;PIK3CD;AMBRA1;CAMKK2;PPP2CB;RPTOR;MAPK9;MAPK8;MAPK3;MAPK1	4	KEGG_2021_Human
RNA transport	71/186	1.41560094832854e-07	8.48942152478837e-06	2.28073504115036	35.9684266433234	ALYREF;NUP214;UPF3B;UPF3A;SRRM1;NUP93;NUP98;RPP21;POP1;TARDBP;CYFIP2;CYFIP1;GEMIN2;CASC3;NUP160;NUP85;TGS1;NUP88;RAE1;EIF2B5;EIF2B4;EIF2B3;NUP153;NUP155;EIF5;GEMIN5;EIF4G3;POM121;FMR1;POP5;AAAS;TPR;POM121C;EIF5B;UPF2;FUS;UPF1;NCBP2;ELAC2;NCBP1;NDC1;NUP133;DDX19A;DDX19B;NUP50;NUP54;NUP58;STRAP;FXR2;EIF3A;PRMT5;THOC2;THOC1;TRNT1;THOC5;RANGAP1;KPNB1;XPOT;EIF3J;NUP35;ACIN1;TACC3;EIF3B;EIF3C;EIF4A2;EIF4A1;NUP107;DDX20;NUP188;XPO1;XPO5	5	KEGG_2021_Human
T cell receptor signaling pathway	46/104	1.62218245696593e-07	8.48942152478837e-06	2.9232380983319	45.7028492570284	MAPK13;MAPK14;CD4;RAF1;PAK1;AKT2;GRAP2;MAP3K7;PAK4;MAP3K8;CARD11;MAP2K2;NFKB1;PIK3R1;PRKCQ;MAP3K14;RASGRP1;PLCG1;MAP2K7;NFATC3;NFATC2;NFATC1;VAV1;IL2;NFKBIB;PTPRC;CD28;SOS2;LAT;SOS1;GSK3B;PPP3CA;PPP3CB;PPP3CC;ICOS;CHUK;PDPK1;ZAP70;PIK3CD;MALT1;MAPK9;MAPK8;MAPK3;MAPK1;FYN;NCK2	6	KEGG_2021_Human
Herpes simplex virus 1 infection	154/498	3.82422529374191e-07	1.7154382031928e-05	1.6621724909236	24.5614903043195	ZNF160;ZNF398;ZNF273;AKT2;ZNF268;ZNF267;ZNF383;ZNF140;ZNF12;HCFC1;HCFC2;ZNF37A;ZNF136;ZNF257;ZNF256;ZNF254;ZNF253;ZNF490;ZNF26;TBK1;ZNF124;ZNF484;ZNF234;ZNF595;ZNF230;ZNF350;ZNF43;ZNF44;ZNF107;ZNF227;ZNF226;ZNF101;ZNF583;IFNGR1;ZNF460;ZNF33B;ZNF33A;ZNF699;ZNF333;ZNF211;RNASEL;IFIH1;ZNF569;ZNF568;ZNF689;ZNF567;ZNF324;ZNF566;IKBKE;JAK1;JAK2;ZNF200;ZNF684;ZNF562;ZNF561;ZNF680;PPP1CB;SRSF4;ZNF317;SRSF6;ZNF557;SRSF7;ZNF675;ZNF430;ZNF550;ZNF671;ZNF791;SRSF1;ZNF429;ZNF548;ZNF426;MAP3K7;ZNF544;ZNF786;ZNF420;EIF2B5;EIF2B4;EIF2B3;TRAF3;TRAF2;NFKB1;TRAF5;TRAF6;BIRC2;BIRC3;IFNAR2;ZNF527;ZNF765;ZNF764;ZNF641;ITGA5;APAF1;EIF2AK2;EIF2AK4;EIF2AK3;BCL2;ZFP82;ZNF506;ZNF627;ZNF623;TNFRSF14;ZNF621;CHUK;ZFP90;ZNF737;ZNF614;ZNF611;PIK3CD;ZNF605;ZNF846;ZNF845;ZNF600;ZNF721;PML;ZNF718;ZNF836;TP53;SP100;ZNF708;ZNF701;SRPK1;PIK3R1;ZNF808;ZNF805;ZNF585B;ZFP14;ALYREF;ZNF77;ZNF79;FAS;ZNF3;ZNF7;ZNF84;ZNF85;DDX58;ZNF91;MAVS;ZNF93;TAB2;TAB1;POU2F2;IRAK4;TAPBP;OAS3;IRF3;IRF7;ZNF195;CGAS;CASP8;CASP9;IRAK1;CASP3;ZNF286A;ZNF181	7	KEGG_2021_Human
TNF signaling pathway	47/112	7.86900542568535e-07	3.0885846295815e-05	2.66456827036332	37.4509439542904	MAPK13;MAPK14;FAS;ATF2;ATF6B;CSF1;CREB3L4;CREB3L2;AKT2;MAP3K7;MAP3K8;MAP3K5;MAP2K4;TRAF1;TRAF3;TRAF2;NFKB1;CREB1;PIK3R1;TRAF5;TAB2;MAP3K14;TAB1;BIRC2;ATF4;BIRC3;MAP2K6;DNM1L;MAP2K7;IL15;RIPK3;CCL20;CFLAR;TNFRSF1B;IRF1;IL18R1;TNFAIP3;CASP8;CASP3;RIPK1;CHUK;ITCH;PIK3CD;MAPK9;MAPK8;MAPK3;MAPK1	8	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	39/89	1.83938405483398e-06	6.41740659130967e-05	2.8716764636727	37.92358852524	NFATC3;NFATC2;NFATC1;BATF;MAPK13;EML4;MAPK14;NFKBIB;CD4;CD28;LAT;RAF1;PPP3CA;PPP3CB;PPP3CC;AKT2;MAP2K2;IFNGR1;CHUK;CSNK2A1;STAT3;TIRAP;NFKB1;ZAP70;PIK3R1;RPS6KB2;RPS6KB1;TRAF6;PRKCQ;PTEN;PIK3CD;HIF1A;RASGRP1;MAPK3;MAPK1;PLCG1;JAK1;MAP2K6;JAK2	9	KEGG_2021_Human
Endocytosis	86/252	2.09932312193186e-06	6.59187460286605e-05	1.91437934333626	25.0283956507586	PML;RUFY2;RUFY1;VPS28;RAB11FIP1;MVB12B;RAB11FIP4;STAM;VPS37B;VPS37A;ARFGAP2;EHD1;EHD4;PRKCZ;TFRC;VPS26B;VPS26A;PIP5K1A;PIP5K1C;EPS15L1;RBSN;CLTC;SNX1;EPS15;CCR5;GBF1;AP2B1;WWP1;ITCH;RAB11B;AP2A2;WASL;AP2A1;EEA1;ZFYVE27;CXCR4;GIT2;USP8;IST1;RNF41;ACAP2;CAPZA1;STAM2;WASHC2C;ACAP1;WASHC2A;ASAP1;LDLR;SMAD3;IGF2R;SMAD2;PDCD6IP;HGS;TRAF6;CHMP7;MDM2;WASHC5;SH3KBP1;CHMP1B;SH3GL1;WASHC4;ACTR2;ARFGEF1;SMURF2;ARAP1;TGFBR1;DNM2;EPN2;TGFBR2;RABEP1;AGAP2;GRK2;GRK5;SMAP1;IL2RA;VPS45;SMAP2;WIPF1;WIPF2;CBL;CYTH4;CYTH3;ARRB1;PSD4;VPS36;CYTH2	10	KEGG_2021_Human
