Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	79/158	4.71341852528423e-56	1.38574504643356e-53	17.9512893982808	2286.89287617453	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPSA;FAU;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;MRPL18;RPL9;RPL7;RPL8;RPS16;MRPL3;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;RPL13A;RPS3A;MRPL24;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	88/232	7.90987316378812e-50	1.16275135507685e-47	11.0270819952901	1246.73449327227	RPL22;RPL21;RPL24;MX2;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;C3AR1;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;JUN;TLR2;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPSA;FAU;CSF2;TNF;NLRP3;RPS5;RPS2;RPS3;NFKB1;RPL13A;RPS3A;IL2;NFKBIA;RPL37A;RPL36A;CASP1;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Protein processing in endoplasmic reticulum	40/171	7.61504242868581e-15	7.46274158011209e-13	5.26984662533564	171.31560390681	ERN1;SELENOS;HSPA1A;HSPA1B;PPP1R15A;HSP90B1;CAPN2;PDIA4;PDIA3;XBP1;PDIA6;STT3A;SEC62;SKP1;HSP90AA1;SEC13;HSPA5;HSPA8;SSR3;SSR4;HSPA2;BCL2;TRAM1;RPN1;RPN2;DNAJB1;SEC61G;SEC61B;SSR1;SSR2;BCAP31;SVIP;DNAJA1;DAD1;CANX;P4HB;HSP90AB1;LMAN2;SEC61A1;UBQLN4	3	KEGG_2021_Human
Salmonella infection	43/249	4.35371357866124e-11	3.19997948031601e-09	3.5980779747017	85.8408101053034	CYFIP1;AHNAK;MYL12B;AKT3;MYC;RILP;S100A10;MYL12A;TXN;TNFSF10;SKP1;ANXA2;JUN;TUBB2A;TLR2;ARF1;FOS;TUBB4B;ARF6;TUBA1A;TUBA1C;TUBA1B;TUBA4A;TNF;HSP90B1;KIF5C;NLRP3;RPS3;MAP2K1;M6PR;TNFRSF10B;NFKB1;HSP90AA1;NFKBIA;BCL2;CYCS;TRADD;CASP1;DYNLT3;CDC42;HSP90AB1;CYTH3;CYTH2	4	KEGG_2021_Human
Inflammatory bowel disease	19/65	1.62232205145567e-09	9.53925366255933e-08	7.02509720749381	142.183804048039	TGFB1;JUN;IL2;TLR2;IL23A;IFNG;IL18R1;TNF;SMAD3;IFNGR1;STAT4;NFKB1;IL17A;IL22;IL23R;RORC;GATA3;RORA;IL18RAP	5	KEGG_2021_Human
Lipid and atherosclerosis	36/215	3.90509993240979e-09	1.9134989668808e-07	3.44943877812516	66.7845236908053	HSPA1A;CALM1;HSPA1B;AKT3;ABCA1;XBP1;TNFSF10;JUN;TLR2;VLDLR;PPP3CA;RAP1B;FOS;CD40LG;PLCB3;PLCB1;ERN1;NCF1;TNF;HSP90B1;TANK;NLRP3;TNFRSF10B;NFKB1;NCF4;HSP90AA1;HSPA5;HSPA8;HSPA2;NFKBIA;BCL2;CYCS;CASP1;CDC42;HSP90AB1;CAMK2G	6	KEGG_2021_Human
Th17 cell differentiation	22/107	1.03804548977033e-07	4.3597910570354e-06	4.40492327365729	70.8344965506411	TGFB1;CD4;IL23A;AHR;SMAD3;NFKB1;IL23R;RORC;GATA3;RORA;HSP90AA1;JUN;IL2;NFKBIA;IFNG;RARA;PPP3CA;IFNGR1;FOS;IL17A;IL22;HSP90AB1	7	KEGG_2021_Human
Apoptosis	25/142	3.42865860458262e-07	1.26003203718411e-05	3.64024158302087	54.1883688059974	ERN1;TUBA4A;TNF;LMNA;AKT3;CAPN2;GADD45B;MAP2K1;TNFRSF10B;NFKB1;TNFSF10;CTSB;JUN;PTPN13;NFKBIA;BCL2;CYCS;BCL2A1;TRADD;CTSH;MCL1;FOS;TUBA1A;TUBA1C;TUBA1B	8	KEGG_2021_Human
Pathogenic Escherichia coli infection	29/197	1.97827695679979e-06	6.44849509702816e-05	2.94349307635543	38.6577314538382	CYFIP1;TNFSF10;JUN;TUBB2A;TMED10;ARF1;FOS;TUBB4B;ARF6;TUBA1A;TUBA1C;TUBA1B;TUBA4A;TNF;NLRP3;RPS3;F2R;TNFRSF10B;NFKB1;NCL;BAIAP2;NFKBIA;CYCS;TRADD;CASP1;CDC42;MYO1D;CYTH3;CYTH2	9	KEGG_2021_Human
Protein export	9/23	2.19336567926128e-06	6.44849509702816e-05	10.8543291981072	141.432705660021	HSPA5;SPCS3;SPCS2;SEC61A1;SEC61G;SEC61B;SRPRB;SEC11C;SEC62	10	KEGG_2021_Human
