Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Th17 cell differentiation	18/107	2.48065119202771e-11	3.01209242689525e-09	9.19799432951801	224.614238959582	IL1R1;RUNX1;FOXP3;CD4;IL6ST;AHR;RORC;RORA;IL6R;CD247;LAT;CD3D;LCK;IL2RA;IL2RB;IL17F;IL21;JAK1	1	KEGG_2021_Human
Cytokine-cytokine receptor interaction	29/295	2.53117010663466e-11	3.01209242689525e-09	5.04275076179658	123.041879757298	IL1R1;IL1R2;CD4;IL10;IL16;CCL20;IL10RA;CD27;CCR8;CCR6;CCR4;IL32;IL17F;IL21;TNFRSF13B;CXCR5;FAS;IL6ST;CSF1;CSF2RB;IL6R;TNFRSF4;TNFRSF1B;IL7;TNFRSF18;TNFRSF14;IL2RA;IL2RB;LTB	2	KEGG_2021_Human
Hematopoietic cell lineage	14/99	4.14788862332519e-08	2.81213827588233e-06	7.42282135076253	126.173720830069	IL1R1;IL1R2;CD2;CD5;CD4;CSF1;IL6R;ITGA4;IL7;CD3D;CD37;IL2RA;CD44;CD59	3	KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor	14/100	4.72628281660896e-08	2.81213827588233e-06	7.33613264427218	123.742523472086	IL6ST;CSF1;IL6R;IL10;CCL20;IL10RA;TNFRSF1B;CCR8;CCR6;TNFRSF14;CCR4;IL2RA;IL2RB;CXCR5	4	KEGG_2021_Human
T cell receptor signaling pathway	14/104	7.84237644479705e-08	3.7329711877234e-06	7.00864197530864	114.669364420791	CD4;PAK2;IL10;VAV3;PTPRC;CD28;LCP2;CD247;LAT;CD3D;CTLA4;ICOS;LCK;MALT1	5	KEGG_2021_Human
p53 signaling pathway	11/73	6.15202046456281e-07	2.44030145094325e-05	7.95001853911754	113.695720117317	SHISA5;FAS;CCNG2;BAX;BCL2;CD82;BBC3;CDKN2A;GADD45G;BCL2L1;SESN3	6	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	18/219	2.21588666194151e-06	7.53401465060114e-05	4.0493095271307	52.7214347810011	IL1R1;IL1R2;CD4;BAX;E2F3;B2M;HLA-A;HLA-E;CD3D;CDKN2A;JAK1;BCL2L1;MAD1L1;ETS1;LCK;IL2RA;IL2RB;ITGB2	7	KEGG_2021_Human
JAK-STAT signaling pathway	14/162	1.68316789959441e-05	0.000500742450129336	4.24931181181181	46.7094883836669	PTPN2;IL6ST;STAM;BCL2L1;CSF2RB;IL6R;IL10;IL10RA;IL7;BCL2;IL2RA;IL2RB;IL21;JAK1	8	KEGG_2021_Human
Human immunodeficiency virus 1 infection	16/212	2.34810692145552e-05	0.000620943830340459	3.6749881347888	39.1728599234333	CD4;BAX;CALM3;GNG8;B2M;HLA-A;HLA-E;SKP1;CD3D;FAS;PAK2;BCL2L1;TNFRSF1B;BCL2;CD247;SAMHD1	9	KEGG_2021_Human
Measles	12/139	6.75631816146741e-05	0.00160800372242924	4.2295438876592	40.6139725971098	FAS;HSPA1A;BAX;SLAMF1;BCL2L1;BCL2;CD28;CD3D;BBC3;IL2RA;IL2RB;JAK1	10	KEGG_2021_Human
