pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	0.000106708467517737	0.002027460882837	0.538434096309916	-0.521797629473882	-1.49324506399743	118	NDUFA6,COX17,CYC1,NDUFS5,ATP6V1B2,NDUFS6,COX6C,NDUFB1,COX10,NDUFB2,NDUFA11,NDUFV2,ATP6V1E1,NDUFA4,LHPP,COX11,ATP6V0B,NDUFB9,NDUFA13,NDUFB6,UQCRC1,COX7A2,COX8A,NDUFS8,COX7C,NDUFA7,NDUFV1,NDUFA9,UQCRFS1,NDUFB8,NDUFB11,COX4I1,COX5B,SDHC,NDUFB10,PPA1,UQCRQ,ATP6V1A,ATP6V0E1,NDUFS3,COX7A2L,COX6A1,ATP6V0A1,ATP6V1F,ATP6V0C,NDUFA8,SDHB,ATP6V0E2,NDUFB7,ATP6V1D,COX5A,NDUFA12,ATP6V1H,NDUFA2,NDUFB3,UQCR11,NDUFS2,ATP6V1G1,ATP6V1C1,NDUFAB1,NDUFS7,UQCRC2,UQCR10,NDUFS1,SDHA,NDUFA10,COX6B1,NDUFS4,NDUFB4,NDUFA1
Fructose and mannose metabolism	0.0452674897119342	0.333333333333333	0.213927855492356	-0.516040216196177	-1.34397829812296	31	PFKP,PFKL,PMM1,TPI1,AKR1B1,ALDOA,SORD,HK1,PFKFB3,GMPPB,GMPPA,TSTA3,MPI,ALDOC,FPGT
Citrate cycle (TCA cycle)	0.0526315789473684	0.333333333333333	0.197822021315103	-0.514898328377687	-1.32937813236546	30	IDH3A,CS,IDH3B,ACLY,PCK2,SDHC,SUCLG1,OGDH,MDH1,MDH2,SDHB,IDH3G,SUCLA2,DLD,ACO2,SDHA,FH,DLAT
Butanoate metabolism	0.139896373056995	0.596217223097865	0.115734447701689	-0.481398453412687	-1.23373882555565	28	ACAT1,HMGCS1,ECHS1,ACAT2,HADHA,ABAT
Propanoate metabolism	0.179856115107914	0.596217223097865	0.0992333343771191	-0.455224192720845	-1.19268041199216	32	ACAT1,ACADM,LDHB,ECHS1,ACAT2,LDHA,HADHA,ECHDC1,SUCLG1,ABAT,MUT,MCEE,SUCLA2,HIBCH,DLD,MLYCD,PCCB
Pentose phosphate pathway	0.210526315789474	0.596217223097865	0.0902635484340068	-0.454584127610284	-1.17365733244771	30	PFKP,TALDO1,GPI,PFKL,TKT,ALDOA,PRPS2,PGD,RPIA,PGLS,PGM2,ALDOC,PGM1,PRPS1,IDNK,PRPS1L1,GLYCTK,G6PD,PFKM,RBKS
Glycolysis / Gluconeogenesis	0.219658976930792	0.596217223097865	0.0862865626267245	-0.402768988245149	-1.12758733077668	68	PFKP,AKR1A1,GAPDH,GPI,ENO1,PGAM1,PKM,GALM,PFKL,PGK1,LDHB,TPI1,PCK2,ALDOA,LDHA,HK1
Amino sugar and nucleotide sugar metabolism	0.262677484787018	0.597236614853195	0.077274697304471	-0.41439206831959	-1.12626661460503	48	GPI,GNPDA2,NANS,NAGK,PMM1,UXS1,HK1,CMAS,HEXB,GNPDA1,GMPPB,RENBP,UAP1,GALK1,GMPPA,CYB5R3,TSTA3,NPL,MPI,PGM2,PGM1,FPGT,AMDHD2,GFPT1,UGDH,UGP2,CYB5R1,PMM2,GNPNAT1,HKDC1,CYB5RL
Glyoxylate and dicarboxylate metabolism	0.282901554404145	0.597236614853195	0.0745500777420554	-0.441394077879433	-1.13121470870899	28	CS,ACAT1,SHMT2,ACAT2,MDH1,MDH2,GRHPR,MUT,MCEE,GCSH,DLD,ACO2,PCCB,CAT,HYI,GLYCTK
Sulfur metabolism	0.399532710280374	0.741683638832315	0.0633597010643758	-0.532150415437759	-1.07243073744839	8	PAPSS1,ETHE1
