Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	18/78	2.44717770852439e-18	5.55509339835037e-16	0	0	25.9131578947368	1050.81991700355	CD74;HSPA8;HSP90AA1;HSP90AB1;HLA-DRB4;KLRC2;KLRC3;TNF;KIR2DL4;HLA-DMA;IFNG;PSME2;KLRD1;KLRC1;CALR;HLA-DRB1;HSPA1B;HSPA1A
Rheumatoid arthritis	13/93	1.16552674582613e-10	1.25733340844356e-08	0	0	13.7211373390558	313.839153443757	JUN;HLA-DRB4;ITGB2;FOS;TNF;HLA-DMA;IFNG;CCL5;CCL3;ACP5;CTLA4;HLA-DRB1;ATP6V1F
Leishmaniasis	12/77	1.66167410807519e-10	1.25733340844356e-08	0	0	15.5337278106509	349.788876417131	EEF1A1;NFKBIA;HLA-DMA;JUN;MARCKSL1;HLA-DRB4;IFNG;IFNGR1;ITGB2;FOS;TNF;HLA-DRB1
Apoptosis	15/142	2.48768584326848e-10	1.41176171605486e-08	0	0	10.035279680949	221.925172753098	JUN;GADD45B;PRF1;GZMB;CTSW;FOS;TNF;ACTB;ACTG1;ERN1;NFKBIA;TUBA1A;DDIT3;CTSD;CTSC
Th17 cell differentiation	13/107	6.98581637992236e-10	3.17156063648475e-08	0	0	11.669253949411	246.010850807057	JUN;HSP90AA1;HLA-DRB4;HSP90AB1;IFNGR1;GATA3;FOS;FOXP3;NFKBIA;HLA-DMA;IFNG;IL6ST;HLA-DRB1
Graft-versus-host disease	9/42	1.74259060969701e-09	5.72080917913503e-08	0	0	22.6939010356732	457.688167268607	HLA-DMA;HLA-DRB4;IFNG;PRF1;GZMB;KLRD1;KLRC1;TNF;HLA-DRB1
Fluid shear stress and atherosclerosis	14/139	1.87715035502112e-09	5.72080917913503e-08	0	0	9.47606896551724	190.407495793063	JUN;HSP90AA1;HSP90AB1;DUSP1;GSTP1;TXN;FOS;TNF;ACTB;KLF2;ACTG1;IFNG;CALM3;SQSTM1
Salmonella infection	18/249	2.01614420410045e-09	5.72080917913503e-08	0	0	6.67224880382775	133.59229238756	JUN;HSP90AA1;HSP90AB1;ANXA2;ARPC1B;TCF7;TXN;FOS;TUBB4B;TNF;ACTB;ACTG1;NFKBIA;TUBA1A;TUBB2A;PFN1;GAPDH;S100A10
Cytokine-cytokine receptor interaction	18/295	2.85395395168701e-08	7.1983060781439e-07	0	0	5.551111533346	96.433772776153	IL32;IFNGR1;CCL4L2;TNFRSF9;TNFRSF18;CXCR4;CXCR6;CXCL13;TNFRSF1B;TNF;IFNG;CXCR3;CCL5;CCL4;CCL3;CD27;IL6ST;IL7R
Osteoclast differentiation	12/127	5.65428033868113e-08	1.28352163688062e-06	0	0	8.75763656633222	146.149785220852	NFKBIA;SOCS3;JUN;IFNG;IFNGR1;SIRPG;ACP5;FOSB;FOS;TNF;JUNB;SQSTM1
Human T-cell leukemia virus 1 infection	15/219	9.40968586746984e-08	1.84803532708952e-06	0	0	6.22294372294372	100.680640421081	EGR1;RANBP1;JUN;CDKN1A;HLA-DRB4;ITGB2;FOS;TNF;NFKBIA;HLA-DMA;ZFP36;PTTG1;VDAC1;CALR;HLA-DRB1
Inflammatory bowel disease	9/65	9.76934974672871e-08	1.84803532708952e-06	0	0	13.3575949367089	215.610694809268	HLA-DMA;JUN;HLA-DRB4;IFNG;IFNGR1;GATA3;TNF;FOXP3;HLA-DRB1
Th1 and Th2 cell differentiation	10/92	1.96766929504669e-07	3.35127951921561e-06	0	0	10.1653575857792	156.965786220537	NFKBIA;HLA-DMA;JUN;HLA-DRB4;IFNG;IFNGR1;FOS;GATA3;RBPJ;HLA-DRB1
Epstein-Barr virus infection	14/202	2.19992263847779e-07	3.35127951921561e-06	0	0	6.28035583272194	96.2758041002271	ENTPD1;JUN;CDKN1A;HLA-DRB4;GADD45B;TNFAIP3;ISG15;RBPJ;TNF;NFKBIA;HLA-DMA;CALR;VIM;HLA-DRB1
Influenza A	13/172	2.21450188494424e-07	3.35127951921561e-06	0	0	6.8759953572489	105.361345495303	HLA-DRB4;IFNGR1;TNF;ACTB;ACTG1;NFKBIA;SOCS3;DNAJB1;HLA-DMA;IFNG;CCL5;VDAC1;HLA-DRB1
Allograft rejection	7/38	3.5654466568107e-07	5.05847744435019e-06	0	0	18.6342286408422	276.658783469554	HLA-DMA;HLA-DRB4;IFNG;PRF1;GZMB;TNF;HLA-DRB1
Phagosome	12/152	4.07941971709158e-07	5.44722515164581e-06	0	0	7.18461538461538	105.701073842582	HLA-DMA;HLA-DRB4;TUBA1A;TUBB2A;ITGB2;CALR;TUBB4B;CORO1A;ACTB;HLA-DRB1;ACTG1;ATP6V1F
Viral protein interaction with cytokine and cytokine receptor	10/100	4.33472856526007e-07	5.4665743573002e-06	0	0	9.25800376647834	135.643055758433	CCL4L2;CCL5;CXCR3;CCL4;CCL3;CXCR4;CXCL13;IL6ST;TNFRSF1B;TNF
Lipid and atherosclerosis	14/215	4.7055283634207e-07	5.62186809734999e-06	0	0	5.87026076513982	85.5259282100541	HSPA8;JUN;HSP90AA1;HSP90AB1;FOS;TNF;ERN1;NFKBIA;DDIT3;CCL5;CCL3;CALM3;HSPA1B;HSPA1A
Natural killer cell mediated cytotoxicity	11/131	6.75331494089357e-07	7.44730694322213e-06	0	0	7.6586524822695	108.81461056263	KLRC2;IFNG;KLRC3;IFNGR1;ITGB2;ICAM2;PRF1;GZMB;KLRD1;KLRC1;TNF
Viral myocarditis	8/60	6.88957911046981e-07	7.44730694322213e-06	0	0	12.7356173238526	180.694029457744	HLA-DMA;HLA-DRB4;ITGB2;PRF1;ACTB;CD55;HLA-DRB1;ACTG1
Type I diabetes mellitus	7/43	8.63965927266786e-07	8.91455752225275e-06	0	0	16.0420734542073	223.975138392463	HLA-DMA;HLA-DRB4;IFNG;PRF1;GZMB;TNF;HLA-DRB1
TNF signaling pathway	10/112	1.24589284509109e-06	1.17840698264865e-05	0	0	8.1638418079096	110.992802332819	NFKBIA;SOCS3;JUN;CCL5;TNFAIP3;MAP3K8;FOS;TNFRSF1B;TNF;JUNB
Toxoplasmosis	10/112	1.24589284509109e-06	1.17840698264865e-05	0	0	8.1638418079096	110.992802332819	NFKBIA;HSPA8;HLA-DMA;HLA-DRB4;IFNG;IFNGR1;TNF;HLA-DRB1;HSPA1B;HSPA1A
Protein processing in endoplasmic reticulum	12/171	1.43597391201263e-06	1.30386431210747e-05	0	0	6.31994839542009	85.0264827783856	ERN1;PPP1R15A;HSPA8;DNAJB1;HSP90AA1;HSPH1;HSP90AB1;DDIT3;CALR;PDIA6;HSPA1B;HSPA1A
IL-17 signaling pathway	9/94	2.38542387086295e-06	2.06832134107261e-05	0	0	8.7873417721519	113.762101676435	NFKBIA;HSP90AA1;JUN;HSP90AB1;IFNG;TNFAIP3;FOSB;FOS;TNF
Tuberculosis	12/180	2.46011789466786e-06	2.06832134107261e-05	0	0	5.97863247863248	77.215839730875	CD74;HLA-DMA;HLA-DRB4;IFNG;IFNGR1;ITGB2;CALM3;LSP1;TNF;CORO1A;CTSD;HLA-DRB1
Pathways in cancer	21/531	2.81169112601123e-06	2.27947816287339e-05	0	0	3.52177777777778	45.0143930643208	PTGER4;JUN;CDKN1A;HSP90AA1;HSP90AB1;GADD45B;IFNGR1;GSTP1;PTGER2;TCF7;FLT3LG;CXCR4;FOS;NFKBIA;IFNG;GNG5;PIM1;CALM3;PIM2;IL6ST;IL7R
MAPK signaling pathway	15/294	3.91597569672599e-06	3.06526373502345e-05	0	0	4.53265372620211	56.4335606336497	DUSP4;HSPA8;JUN;GADD45B;DUSP1;FLT3LG;FOS;AREG;TNF;NR4A1;DDIT3;STMN1;MAP3K8;HSPA1B;HSPA1A
Necroptosis	11/159	4.54577095905115e-06	3.34595761753647e-05	0	0	6.20086256469235	76.2787526223994	HSP90AA1;HSP90AB1;IFNG;IFNGR1;FTH1;TNFAIP3;VDAC1;HMGB1;TNF;PPIA;SQSTM1
Human cytomegalovirus infection	13/225	4.57706348787524e-06	3.34595761753647e-05	0	0	5.1430480200826	63.2309617755741	PTGER4;CDKN1A;PTGER2;CCL4L2;CXCR4;TNF;NFKBIA;GNG5;CCL5;CCL4;CCL3;CALM3;CALR
Chagas disease	9/102	4.7167684476285e-06	3.34595761753647e-05	0	0	8.02817476521029	98.4606393643242	NFKBIA;JUN;IFNG;IFNGR1;CCL5;CCL3;CALR;FOS;TNF
Kaposi sarcoma-associated herpesvirus infection	12/193	5.06437590788385e-06	3.48367676087768e-05	0	0	5.54554469471597	67.6183772435386	NFKBIA;JUN;CDKN1A;ZFP36;CLEC2B;GNG5;IFNGR1;TCF7;CALM3;FOS;IL6ST;GABARAP
T cell receptor signaling pathway	9/104	5.5387420225906e-06	3.59226982608019e-05	0	0	7.85836109260493	95.1155842819689	NFKBIA;JUN;IFNG;CTLA4;MAP3K8;FOS;PDCD1;ICOS;TNF
Toll-like receptor signaling pathway	9/104	5.5387420225906e-06	3.59226982608019e-05	0	0	7.85836109260493	95.1155842819689	NFKBIA;JUN;CCL4L2;CCL5;CCL4;CCL3;MAP3K8;FOS;TNF
Legionellosis	7/57	6.12334518121336e-06	3.86110932259843e-05	0	0	11.5420920502092	138.544370944322	EEF1A1;NFKBIA;HSPA8;ITGB2;TNF;HSPA1B;HSPA1A
Human immunodeficiency virus 1 infection	12/212	1.31388174201707e-05	8.06084203886147e-05	0	0	5.01384615384615	56.3553276693094	BST2;NFKBIA;JUN;APOBEC3G;GNG5;CFL1;CXCR4;CALM3;CALR;FOS;TNFRSF1B;TNF
NOD-like receptor signaling pathway	11/181	1.55922865071998e-05	9.31433957140618e-05	0	0	5.39234042553191	59.6863829975252	NFKBIA;JUN;HSP90AA1;HSP90AB1;CCL5;TNFAIP3;VDAC1;CARD16;TXN;TNF;GABARAP
Hematopoietic cell lineage	8/99	3.05344193695225e-05	0.000177725979407221	0	0	7.26308985132515	75.5118467300833	HLA-DMA;HLA-DRB4;CD7;FLT3LG;IL7R;TNF;HLA-DRB1;CD55
