ranks
HLA-B	0.738479635608356
ISG20	0.682398443423039
RPS26	0.646059049749346
FKBP5	0.638688790966665
AC016831.7	0.560688161508047
PSMB9	0.550736925711812
RARRES3	0.546912306979824
CD38	0.543470762232364
CD74	0.529224469047106
SRGN	0.522526924741484
FTH1	0.521118584962632
NPDC1	0.49099341237761
UBE2L6	0.471129350986459
LY6E	0.466037264599945
RNF213	0.465893350287712
TAP1	0.461664851927172
GNLY	0.459570396239314
CD8A	0.459559042308948
NEAT1	0.458971452022904
RGS1	0.457934328190165
HMGB1	0.457710342977471
LEPROTL1	0.453625970193773
CD8B	0.446785049655549
TNFRSF25	0.444524269120164
CLEC2B	0.439883828028612
SPOCK2	0.435624320196538
MIR4435-2HG	0.434788104314306
MT2A	0.434743357034302
MRPL10	0.431404737589209
SAT1	0.430700554914411
CYTOR	0.42709178587566
ARID5B	0.424169814004239
DUSP2	0.421502647699629
SH2D2A	0.419947098036394
PDCD1	0.416866840695019
TNFAIP3	0.411087417839952
IFITM2	0.406685633874391
CYTIP	0.406529393193609
CD52	0.404922091567246
TMSB10	0.400074558431025
PDE3B	0.397685646128247
PSMB8	0.397101925102454
TSC22D3	0.389884993627694
TP53INP1	0.38977625477564
NFKBIZ	0.388476183849378
CYBA	0.387791409878922
GBP2	0.38667895638615
HLA-A	0.385092378166154
HIGD2A	0.382032691362588
TNFRSF14	0.38053634882387
RELB	0.380070275553846
UCP2	0.380028748991632
TENT5C	0.376682469246279
STAT1	0.373408445906725
GAPDH	0.372397950050819
ICOS	0.371751715401857
B2M	0.370867910155758
DUSP4	0.367742399439855
RGS10	0.360952622522615
GPR171	0.356796137260754
BTF3	0.353445938212985
LITAF	0.345249661908934
IL18R1	0.343999995064954
RUNX2	0.343041656074224
LIMD2	0.342022184946474
BCL2L11	0.341826047911561
MTHFD2	0.3414240979255
SLA	0.341260370397488
IDH2	0.340175322099411
CD7	0.338648139137967
CLIC3	0.338634509735473
GZMB	0.337400011978798
SARAF	0.337372752674643
GBP4	0.336003714873357
ZFP36L2	0.333754016929029
ETV7	0.333295558802089
CLECL1	0.333091013018437
PSME1	0.332086302045273
CFLAR	0.331410377740659
GYPC	0.331198533191841
GMFG	0.329414943255784
AL157402.2	0.327917029218056
CD2	0.327612834738298
CTLA4	0.326485298266219
RPL36AL	0.324565607012893
NFKBIA	0.32450137497914
SYTL3	0.324383026667525
SH3BGRL3	0.323051234143001
CD55	0.322779801651808
IRF1	0.322299794982364
DYNLT1	0.322042296900305
CASP4	0.319641717305763
PARP9	0.319378235631189
NOSIP	0.317831102551632
PTRHD1	0.317781514857551
MCL1	0.317394574976185
ID2	0.315423237409585
GPRIN3	0.31529632547727
IFITM1	0.314957801841454
GALM	0.314889437997854
HINT1	0.314544172521921
CPNE1	0.313664596232411
RGS2	0.311830048253446
CBLB	0.310756331223956
CREM	0.310666261931386
PTPRCAP	0.309660791239981
ISG15	0.309626477313265
CCL5	0.308771547154291
LMO4	0.308081245125851
GBP5	0.306674373343493
RNF19A	0.306258177068916
NAP1L4	0.305364755728306
GSTM4	0.30497741922826
CD3E	0.303685804866332
LSP1	0.301756487453593
TNFRSF4	0.298693767900106
PSMB10	0.296332220496063
MYL6B	0.296020132394244
COTL1	0.295587462073472
HLA-G	0.295116137852208
DUSP5	0.295075673691372
MT1E	0.292021860656958
CXorf21	0.291550583152549
PNPLA8	0.291201407304482
ARHGDIB	0.291187314361075
IFI35	0.290994646789677
NKG7	0.288626715591769
ATP6V0B	0.287633290543721
SDCBP	0.287479211082526
SMAP2	0.287400972627671
TNFRSF18	0.287053112807592
LINC00239	0.287031274283793
HIST3H2A	0.286495343059303
PSMA5	0.285771996501546
MT-CO2	0.285117300341997
ZFY	0.284712620154473
NDUFA6	0.284568874270617
S1PR4	0.28369229607626
MXD4	0.282938091125497
DHTKD1	0.28228873133038
CENPM	0.281225968270406
TOMM5	0.281041985972808
BTG1	0.280425688702596
SP140	0.279904348204261
TRADD	0.279854489549871
ETV6	0.279718683380636
PRKAR1B	0.279118333872062
ADA	0.278514488144685
PSME2	0.278146772070881
ATP5MG	0.27762301632738
FUT8	0.276533951171167
LAPTM5	0.276308227660389
PPP1R2	0.275591208543303
SELPLG	0.275299907235866
CEBPD	0.275119543931928
FURIN	0.274352313404603
TBCA	0.273150517828222
MT-CO3	0.272609034203075
ETHE1	0.271440965004423
GIMAP4	0.270799308074706
IFI27L2	0.270677144495072
ATP5ME	0.270295056578895
LIMS1	0.269748864400665
CDC42SE1	0.268936877911278
H3F3B	0.268198575773968
BRK1	0.267567409028639
SEC61B	0.266767661388742
IFI16	0.266663295518077
SRPK2	0.26635717253689
EMB	0.266210155519381
TMEM256	0.265171820543249
ATP5F1E	0.264847805772164
HLA-E	0.263873127674777
GPR155	0.263722035988345
IRF4	0.26291713554229
ELOVL5	0.262831752330053
NSA2	0.262275589388894
ABRACL	0.262013212062708
PSMB6	0.261161696973938
RAC2	0.260580117349761
SERPINB1	0.260164682901827
GNA15	0.259947464298888
IRF7	0.259831488944842
FAM177A1	0.259410581310156
GTF3C6	0.259368102312849
SERPINB9	0.257726422793959
RABGAP1L	0.257205038566764
EPSTI1	0.256947403354426
C4orf48	0.256487289966513
SRSF3	0.256276884826661
GPSM3	0.256228454989242
IL7R	0.255854004943333
TMEM258	0.255345264679641
SERF2	0.255173141428476
ATP5F1A	0.255016731789
IFITM3	0.254916296637623
PARP8	0.254533284648023
WIPF1	0.254137410503779
ZC3H12A	0.254090921626029
WAS	0.253763023373997
YWHAQ	0.253613929982281
KLF2	0.253275760090551
MAPKAPK2	0.252750614014737
IGBP1	0.252716578190015
CSTB	0.252349962505672
CD99	0.252299136113692
CAPZB	0.251846755463543
SMCHD1	0.251146121029351
FYN	0.250854049798285
RNF149	0.250714594531307
PSMB4	0.2505505019339
NACC1	0.250466396730551
EIF4E2	0.249897180596905
ARHGAP9	0.249838856068261
GCH1	0.249794890413468
MTG1	0.249734911504116
YWHAE	0.248904589697207
CHCHD2	0.248371732362567
YBX3	0.248211095828105
VDR	0.248177135008552
LINC02446	0.247958898564809
REXO2	0.24732787645901
COX7A2	0.246658232052054
HMGB2	0.246177088371504
MGAT4A	0.245224096598397
RHOF	0.245139939323903
POMP	0.245065386733079
RORA	0.244784803498584
COPS9	0.244370917875175
GK	0.244261152335094
TSPAN14	0.244146206622899
SOD1	0.243704497415717
LINC02384	0.24366091717172
FAM207A	0.243637313422745
GSTM2	0.243537441548442
C12orf75	0.243194184800858
TBC1D10C	0.243127618787262
TBCC	0.24288297432775
SUMO1	0.24233966492771
AKAP13	0.241259506595756
UBE2Q1	0.24100468923693
PTPN22	0.240973371056773
IL12RB1	0.240415116346436
HINT2	0.239946238479805
IL12RB2	0.239918716898661
MIEN1	0.239806434614686
EML4	0.239684921307235
ZNF791	0.239510715234826
