Gene	Rank
ACSM5	0
ACSM2A	0
ACSM2B	0
COX6A2	0
CA7	0
CA5A	0
ALDH3A1	0
G6PC	0
CA4	0
HAO1	0
PLCB4	0
COX4I2	0
PCK1	0
ATP4A	0
COX7A1	0
PC	-0.000185454710924122
ACSBG1	-0.0019365538439728
AMT	-0.00193661074804442
ALDH6A1	-0.00233911122843226
HK2	-0.00254340736634851
CA8	-0.00611141892802831
DHDH	-0.00621053533407414
ACO1	-0.0062560998129524
AACS	-0.00717526846193329
MTMR8	-0.00987052570875666
CA5B	-0.011388945949332
GANC	-0.0119967574200516
ISPD	-0.0120478068621659
THEM5	-0.0147796788149177
GAPDHS	-0.0147802150940935
CA9	-0.014780359748827
INPP5J	-0.0147805262385006
CA14	-0.0147806606228523
ENPP1	-0.0147813304293113
GCK	-0.0147814821946712
ELOVL7	-0.0147818277052306
ACSBG2	-0.0147818992552796
ATP6V1G3	-0.0147820061304542
PGAM2	-0.0147828328186585
ATP6V0A4	-0.0147831007520761
KL	-0.0147833933808481
ITPKB	-0.0155309319807177
LDHB	-0.0171437315123107
PIK3CA	-0.0185919109480575
HK3	-0.0209054716588678
GAD1	-0.0209063215454143
GLUD2	-0.020906590547564
ADH1C	-0.0209071496610281
LCT	-0.0209074951598024
ALDH5A1	-0.0221189350989599
GBE1	-0.0226576085979131
PIP4K2B	-0.0231803907206434
OLAH	-0.0235017716768056
ELOVL3	-0.0256041275416031
ATP12A	-0.0256044695920925
LDHAL6A	-0.0256046717151991
NDUFA4L2	-0.0256063616122132
ACOT1	-0.025606625482766
COX6B2	-0.0256071367922337
PLCD4	-0.0256076910190814
PAPSS2	-0.0256081703244316
CPT1C	-0.0256091368853933
UXS1	-0.0278995819517381
CA1	-0.0295704255033368
ALDH2	-0.0295725308126888
MIOX	-0.0295736120724562
H6PD	-0.0308388069296303
HSD17B12	-0.03205765372957
ME1	-0.0330650961400675
PFKFB1	-0.0330674249895342
CA6	-0.0330687883387383
CA13	-0.0331145175441471
PPT2	-0.0334184655060939
NPL	-0.034528388424382
ACSL6	-0.0346213395948993
CYB5R2	-0.0355316751879931
ENOSF1	-0.0367784265226706
PGM2L1	-0.0374412492914083
ABHD17C	-0.0383210807196236
DCXR	-0.0383814964096615
FUK	-0.0388228282255665
MTMR4	-0.0403531159546775
GNE	-0.0437935570394556
OXCT2	-0.044382814035747
PIP5KL1	-0.0443828575659651
PGM3	-0.0444437101304423
HACD1	-0.0460814691804295
MGAM	-0.0461557795167507
ACADSB	-0.0464597208421846
BCKDHB	-0.0468484696806393
PIP5K1B	-0.0487402543092019
LDHD	-0.0512641176603312
OGDHL	-0.051264892593572
ALDOC	-0.0513615098323781
ALDH1B1	-0.0516096493936252
PLCH2	-0.0518908416099962
ITPKA	-0.0533643360616735
PLCB1	-0.0542395525615558
PIKFYVE	-0.0556520250790734
GNPDA2	-0.0559225815888271
MTM1	-0.056291019381645
BDH1	-0.0569188288694712
INPP5B	-0.0573637231167445
ATP6V0E2	-0.0590116674449388
OXSM	-0.059605616698407
CPT1B	-0.0597325498416392
ATP6V1C2	-0.0605169036609248
GALT	-0.0610365066225122
GAA	-0.0616423531664194
UQCRHL	-0.0634769223317304
INPP5E	-0.0645392278623296
MLYCD	-0.0646985387527114
PIP5K1C	-0.0652789540961093
B4GALT2	-0.0678838254540283
KHK	-0.0692054190348728
L2HGDH	-0.0695890116592734
HACD2	-0.0699718045764143
FASN	-0.0706787142926509
PIK3C3	-0.0707620191155987
UGP2	-0.0730942920821729
PLCD3	-0.0741006440804661
UAP1L1	-0.0744237970149071
PGM1	-0.0749413734534447
ENO3	-0.0751630232575071
ITPKC	-0.0770025734688577
FPGT	-0.0774987119019454
CA2	-0.0777595337317862
CYB5RL	-0.0780033087555939
SORD	-0.0783939601976399
PIP4K2C	-0.0787874549331159
ACSL3	-0.0794439853763862
BDH2	-0.080310906751859
CRYL1	-0.0805979151067182
ALDH3A2	-0.0815898955334492
CPT2	-0.0831187802429316
UGDH	-0.0831561559692961
IPMK	-0.0840623540362192
PMM2	-0.0843246645492542
PIK3C2B	-0.0844704722600081
AGL	-0.0856134584117769
GALE	-0.0861041594589233
ABHD17B	-0.0871123844105867
MTMR3	-0.0877131622336505
PIK3C2A	-0.0880567190284483
SUOX	-0.0896161045259074
AMDHD2	-0.0903457234489079
PLCD1	-0.092311303007746
IMPA2	-0.0935371538918446
LHPP	-0.0953649755934111
GNPDA1	-0.0954835993605054
ACACA	-0.0974426947486075
MCAT	-0.102867626027526
MUT	-0.10566953071059
GLYCTK	-0.105905426651672
MECR	-0.106699942369325
ACOX3	-0.107704805900955
COX15	-0.108444486260126
HIBCH	-0.10885213868394
RBKS	-0.109402724179442
ECI1	-0.109614025639118
DBT	-0.109828216809551
ACOT4	-0.109858170233386
NANS	-0.110520978996449
PTEN	-0.111083083362027
EHHADH	-0.111656450229295
DLAT	-0.11355356775843
BPGM	-0.114039301397448
PLCB3	-0.114154231044914
MPI	-0.114214257186958
SUCLG2	-0.115142752613824
UAP1	-0.116932723661227
PCCA	-0.117743183397258
NANP	-0.118115109985273
PLCB2	-0.120174823861781
PRPS1	-0.120769726331904
MTMR1	-0.120896562280562
RPE	-0.121836263889654
ACADS	-0.121893723601632
ATP6V1C1	-0.12314518185023
NDUFV3	-0.123285132056836
IDH3A	-0.124210329588527
GFPT1	-0.124282950649587
NAGK	-0.124559060846516
PI4KB	-0.126827314415332
ECI2	-0.127519834822999
ACSL1	-0.127765728256949
GCSH	-0.128136341805872
BPNT1	-0.128272900398892
PI4KA	-0.129131047331336
ACOX1	-0.133041913978355
IDNK	-0.133241656183231
MTMR6	-0.135058980411003
HMGCL	-0.135631308688705
GLA	-0.136006638289754
RENBP	-0.137189889885197
GNPNAT1	-0.13916072647725
ATP5PO	-0.140966324816115
MCEE	-0.14350781743806
B4GALT1	-0.146480351580042
PPA2	-0.148658549653148
COX11	-0.149249355380402
ADPGK	-0.150596396010147
HAGH	-0.150670736281566
IPPK	-0.152227300948787
PI4K2B	-0.152967173954445
TECR	-0.153491837619563
INPP5F	-0.15380520419964
GLB1	-0.154843781429754
GMPPA	-0.155522258154825
MINPP1	-0.156629809858939
AFMID	-0.156647448173654
G6PC3	-0.157080234340092
XYLB	-0.158531788142087
CPT1A	-0.159589558410067
GYS1	-0.159628409214107
SYNJ1	-0.160392232155174
ACYP2	-0.160774817061285
ATP5MC1	-0.162089245598767
ECHDC1	-0.162357610413677
IMPA1	-0.16392806842394
PYGB	-0.166750593288047
GCDH	-0.167539360495651
SUCLA2	-0.16755337929495
FH	-0.167955632330933
PIP5K1A	-0.16861960344462
PAPSS1	-0.168792123516121
PRPS2	-0.169110421732349
PIK3CG	-0.169293034932482
HACD3	-0.169540258251
SYNJ2	-0.169589176113418
TKFC	-0.171980881336406
ACAT1	-0.172964393311207
NDUFB8	-0.17530109742601
ME2	-0.17823051521356
GFPT2	-0.178559257725297
PI4K2A	-0.180536452720555
MTMR2	-0.180949072758279
COX10	-0.181749462413079
INPPL1	-0.182185633709061
IDH1	-0.182946136032215
PGD	-0.183616580126191
ACO2	-0.18423222712266
ACLY	-0.184298714231418
CS	-0.184651277656639
PMM1	-0.184732776198214
GMDS	-0.185413764930525
PLCG1	-0.187388108113756
PCCB	-0.187438232961166
PPT1	-0.18790644515126
PFKL	-0.188427056498971
GLDC	-0.188903183810336
HADH	-0.189305605174502
IMPAD1	-0.191141826418128
ELOVL6	-0.19226254115246
NDUFA5	-0.194699835500037
DERA	-0.195561809851674
NDUFS1	-0.195908507558346
TIGAR	-0.196946673285421
ACYP1	-0.197529392517541
ABAT	-0.198685520623588
GMPPB	-0.198845844544058
MTMR14	-0.199045769454218
NDUFS4	-0.199881102129706
HEXB	-0.200123596479786
INPP1	-0.200256290704572
ATP6V0A2	-0.20057745806896
CMAS	-0.20105039759073
OXCT1	-0.201367905695171
INPP4A	-0.202327653734384
ACOT2	-0.202663668176631
HMGCS1	-0.204971724093082
GLO1	-0.205839916844473
ACSS1	-0.206643750880217
PDHA1	-0.209175901562291
UQCRB	-0.210601574007577
RPIA	-0.212553542225252
GALK1	-0.21336114875673
ATP6AP1	-0.214258772249077
NDUFC1	-0.215844792305925
ATP6V1H	-0.216632229368314
ACAA1	-0.22004064450572
AKR1A1	-0.220950524985286
ALDH9A1	-0.221811569823046
ATP6V1B2	-0.222120525740282
TST	-0.222207268352719
ATP6V1G1	-0.228931609835157
COX7C	-0.229193602054347
DLD	-0.229577263196307
HEXA	-0.230813186821094
SACM1L	-0.23160826562817
SHMT1	-0.231626730048059
ACAT2	-0.233885153861785
PCK2	-0.237089864097327
NDUFA10	-0.237716094172359
DLST	-0.238149410795022
PGP	-0.238302070735276
ATP6V1E1	-0.238923075798173
ATP6V1A	-0.239080289380446
PFKP	-0.239509104704549
GUSB	-0.241434513397666
PIK3CD	-0.241743091278484
AKR1B1	-0.24458812642033
OGDH	-0.245621609446707
CDIPT	-0.246121103089932
HADHA	-0.24753952273082
HK1	-0.248240671627098
TKT	-0.249881754961393
ACSL4	-0.250434249344887
NDUFV1	-0.250892381754254
NDUFC2	-0.251808687357797
ACADM	-0.25650477148733
PGM2	-0.256912472347845
NDUFA7	-0.257157153477818
COX4I1	-0.259192601971047
IDH3B	-0.259257870853903
ACADVL	-0.259956157403977
NDUFA3	-0.261571751761915
PFKFB3	-0.261825353388216
ATP5PD	-0.262122955624819
HADHB	-0.262636143730206
BCKDHA	-0.262693961150729
SDHA	-0.263722485594813
CYB5R3	-0.264801457274515
TSTA3	-0.26790283323718
GLUD1	-0.268430819016654
CYB5R4	-0.268891547338749
PPA1	-0.271048730892801
NDUFB6	-0.272524858351936
INPP5K	-0.273594858303042
PIP4K2A	-0.273773515942019
UQCRC2	-0.276082192510515
ELOVL1	-0.2790119255904
GRHPR	-0.28050740134082
ATP6V0E1	-0.28232807100782
ITPK1	-0.285075873642772
TCIRG1	-0.286196880865161
ECHS1	-0.286813921206961
IDH3G	-0.289576519348676
SDHB	-0.2905139585685
ETHE1	-0.293735394963395
NDUFB9	-0.294657615332386
NDUFB1	-0.295222500230453
NDUFB5	-0.297891499520357
COX17	-0.298267609128269
G6PD	-0.299110517954872
NDUFA8	-0.300283232357368
SDHD	-0.301832435167609
ATP5ME	-0.303228188406805
CAT	-0.303421539147365
ADH5	-0.306002088219502
PDHB	-0.306088068627997
SHMT2	-0.312752878359736
NDUFA11	-0.316925814905012
NDUFA9	-0.317878010348758
NDUFA12	-0.319584506046305
COX7A2L	-0.322738335958687
ATP6V1D	-0.327297603169636
HACD4	-0.327565336717245
ATP5F1A	-0.328040974740433
SDHC	-0.329292884877137
UQCRC1	-0.332304505062542
ACSL5	-0.332571317254211
ELOVL5	-0.33597294409786
NDUFS2	-0.337069897752183
NDUFB11	-0.337515971054247
ATP6V0C	-0.340200101805752
NDUFS5	-0.341674415137794
ATP5PB	-0.341814482895555
NDUFS3	-0.342585415610538
ABHD17A	-0.343729119506839
SUCLG1	-0.343797270318902
SQOR	-0.345114025410155
ATP6V0D1	-0.346798327048773
NDUFA4	-0.348001019344468
INPP5D	-0.34880301480333
NDUFB7	-0.352380103167731
PLCG2	-0.355252494697585
NDUFAB1	-0.356725465824453
GPI	-0.357583636942606
PGLS	-0.359261542043544
PKM	-0.359969057734315
NDUFS6	-0.36203780410829
NDUFS7	-0.366189401063117
UQCRH	-0.371211822024705
NDUFA13	-0.372294235168281
NDUFS8	-0.376567392403666
MDH1	-0.376847863446845
ACAA2	-0.376981908038623
NDUFV2	-0.378972151463003
CYC1	-0.384266747248784
PGK1	-0.386160012259607
NDUFB2	-0.388736431297313
NDUFB3	-0.395493809888256
ATP6V0B	-0.401628730475778
UQCRQ	-0.40415780764304
TALDO1	-0.404853200005852
COX5B	-0.406624929411486
ATP5PF	-0.410547148011772
UQCR10	-0.415672397304428
COX6B1	-0.419124301558114
ATP6V1F	-0.419632536533486
NDUFA1	-0.423236056414086
COX7B	-0.425269482344829
COX7A2	-0.428117811081739
NDUFB4	-0.428592775753495
NDUFB10	-0.428837469268467
NDUFA2	-0.433694973644058
ACOT7	-0.439032205234819
MDH2	-0.441303955612962
UQCRFS1	-0.443360479401255
ATP5F1D	-0.443498954689353
ALDOA	-0.444999302128416
COX6C	-0.454018422457912
ATP5MC2	-0.455510146690148
UQCR11	-0.457742123038592
LDHA	-0.458093584916233
ENO1	-0.476113611074043
NDUFA6	-0.480044616783291
MPST	-0.485576334284394
ATP5MF	-0.488233074475276
GALM	-0.499313523002796
COX6A1	-0.502265106487986
PGAM1	-0.512549844700137
ATP5MC3	-0.51743483883953
ATP5F1B	-0.531599956116152
ATP5MG	-0.53503038874543
COX8A	-0.553253554744579
ATP5F1E	-0.555278263072223
TPI1	-0.565377151867861
ATP5F1C	-0.570305600485267
COX5A	-0.582835973668008
GYG1	-0.590131521613963
IDH2	-0.679332814622692
GAPDH	-0.885708029674222
