Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	38/295	8.40327054814115e-18	2.16804380142042e-15	0	0	6.69152920114722	263.096947529316	CCL4L1;EBI3;CXCR4;CXCR6;CXCL13;TNF;CXCR3;CCL5;CCL4;IL21R;CCL3;CCR8;TNFRSF8;CCR7;TNFRSF4;IL12RB2;IL32;CCL22;IL1R1;CD70;IL1R2;TNFRSF9;TNFRSF18;TNFRSF1B;CD4;CD40LG;IFNG;IL2RA;IL2RB;XCL2;LTA;CD27;XCL1;TNFSF8;TNFRSF25;LTB;IL7R;IL18R1
Viral protein interaction with cytokine and cytokine receptor	18/100	1.45534740212268e-11	1.87739814873826e-09	0	0	9.57486601771847	238.923464239891	CCL22;CCL4L1;CXCR4;CXCL13;TNFRSF1B;TNF;CXCR3;CCL5;IL2RA;CCL4;IL2RB;XCL2;LTA;CCL3;CCR8;XCL1;CCR7;IL18R1
Antigen processing and presentation	16/78	2.50348069018394e-11	2.15299339355819e-09	0	0	11.2177419354839	273.833538635294	KLRC2;KLRC3;KLRC4;IFI30;TNF;KIR2DL4;CD4;IFNG;CD8B;CTSL;CD8A;KLRD1;KLRC1;CALR;HLA-DRB1;HSPA1A
Apoptosis	19/142	8.03940733124291e-10	5.18541772865168e-08	0	0	6.73877774732803	141.120084305728	BCL2A1;GADD45A;GZMB;CTSW;PIK3R1;TRAF1;FOS;TNF;ACTB;TUBA4A;ACTG1;ERN1;TUBA1A;CTSL;PMAIP1;CTSH;CTSC;BCL2L1;BIRC3
Hematopoietic cell lineage	15/99	8.77306210439899e-09	3.92994471258608e-07	0	0	7.73623926185173	143.519461060883	TFRC;IL1R1;IL1R2;FLT3LG;TNF;CD4;CD8B;CD8A;IL2RA;CD7;CD59;IL7R;MS4A1;HLA-DRB1;CD55
Human T-cell leukemia virus 1 infection	22/219	9.13940630833972e-09	3.92994471258608e-07	0	0	4.88616579001769	90.4462045023279	RANBP1;IL1R1;IL1R2;PIK3R1;FOS;TNF;RELB;NFKB2;ZFP36;CD4;CCND2;PTTG1;MYC;IL2RA;CREB3L2;IL2RB;LTA;VDAC1;CALR;HLA-DRB1;RAN;BCL2L1
NF-kappa B signaling pathway	15/104	1.74824483377699e-08	6.44353095877804e-07	0	0	7.29974224869247	130.388495432005	BCL2A1;CCL4L1;IL1R1;GADD45A;TNFAIP3;TRAF1;TNF;NFKB2;RELB;CD40LG;CCL4;LTA;LTB;BCL2L1;BIRC3
Chemokine signaling pathway	19/192	1.19870131535917e-07	3.86581174203333e-06	0	0	4.77881405468598	76.1592758244221	CCL22;CCL4L1;STAT1;PXN;CXCR4;PIK3R1;CXCR6;CXCL13;TIAM1;GNG5;CXCR3;CCL5;CCL4;XCL2;CCL3;CCR8;XCL1;GNG8;CCR7
Fluid shear stress and atherosclerosis	16/139	1.50671152166166e-07	4.31923969543009e-06	0	0	5.63675958188153	88.5431562019083	SDC4;IL1R1;IL1R2;MGST2;PIK3R1;TXN;FOS;TNF;ACTB;KLF2;ACTG1;MAPK13;IFNG;CTSL;PECAM1;CALM3
TNF signaling pathway	14/112	3.25117424435594e-07	8.38802955043832e-06	0	0	6.17079365079365	92.1859763960967	TNFAIP3;PIK3R1;TRAF1;FOS;TNFRSF1B;TNF;MAPK13;IRF1;CCL5;CREB3L2;LTA;JUNB;IL18R1;BIRC3
Salmonella infection	21/249	3.96387353505453e-07	9.29708520040062e-06	0	0	4.01437566829036	59.1754056675127	AHNAK;RIPK2;ARPC1B;TUBB;TCF7;TXN;FOS;DYNLL1;TNF;ACTB;TUBA4A;RHOB;ACTG1;MAPK13;TUBA1A;MYC;SNX9;PFN1;GAPDH;S100A10;BIRC3
T cell receptor signaling pathway	13/104	8.56544863024177e-07	1.84157145550198e-05	0	0	6.15932847640165	86.0480308831783	PIK3R1;FOS;TNF;MAPK13;CD4;CD40LG;CD8B;IFNG;CD8A;CD28;CTLA4;PTPN6;ICOS
NOD-like receptor signaling pathway	17/181	1.15580956304061e-06	2.29383744049599e-05	0	0	4.49233371528346	61.4133893745214	YWHAE;GBP5;RIPK2;STAT1;CYBB;TNFAIP3;TXN;TNF;MAPK13;OAS1;CCL5;VDAC1;CARD16;GBP2;GBP4;BCL2L1;BIRC3
Osteoclast differentiation	14/127	1.52737194409189e-06	2.81472829696935e-05	0	0	5.3475319567355	71.6139446678535	IL1R1;STAT1;SIRPG;PIK3R1;FOS;TNF;NFKB2;RELB;MAPK13;TYROBP;IFNG;ACP5;FOSB;JUNB
Chagas disease	12/102	4.31016121579386e-06	7.41347729116543e-05	0	0	5.73628318584071	70.869112820535	C1QB;C1QA;GNA15;IFNG;CCL5;CCL3;PIK3R1;CALR;FOS;TNF;MAPK13;C1QC
Epstein-Barr virus infection	17/202	5.1976080825793e-06	8.0585694916631e-05	0	0	3.97807606263982	48.4024927026665	ENTPD1;GADD45A;STAT1;TNFAIP3;ISG15;PIK3R1;RBPJ;TNF;RELB;NFKB2;MAPK13;CCND2;OAS1;MYC;CALR;VIM;HLA-DRB1
Type I diabetes mellitus	8/43	5.61528781659516e-06	8.0585694916631e-05	0	0	9.7749373433584	118.179165620432	IFNG;ICA1;CD28;LTA;GZMB;TNF;HLA-DRB1;HSPD1
Human cytomegalovirus infection	18/225	5.62225778488123e-06	8.0585694916631e-05	0	0	3.76857087151492	45.5574137549771	PTGER4;IL1R1;CCL4L1;PTGER2;PXN;CXCR4;PIK3R1;TNF;MAPK13;GNG5;MYC;CCL5;CREB3L2;CCL4;CCL3;GNG8;CALM3;CALR
Th17 cell differentiation	12/107	7.12352669698554e-06	9.67299940959089e-05	0	0	5.43297624592455	64.3922192318493	CD4;IFNG;IL1R1;IRF4;STAT1;IL2RA;IL2RB;IL21R;FOS;FOXP3;HLA-DRB1;MAPK13
Coronavirus disease	18/232	8.59475794808237e-06	0.000110872377530263	0	0	3.64397971585432	42.504684247342	C1QB;C1QA;STAT1;RPS8;RPLP1;RPLP0;MX1;RPS27L;CYBB;ISG15;PIK3R1;FOS;TNF;MAPK13;OAS1;RPS18;RPS12;C1QC
Th1 and Th2 cell differentiation	11/92	9.22577918988418e-06	0.000113345287190006	0	0	5.83231134003761	67.6169534666535	CD4;MAF;IFNG;STAT1;IL2RA;IL2RB;FOS;RBPJ;HLA-DRB1;IL12RB2;MAPK13
Rheumatoid arthritis	11/93	1.0248173420254e-05	0.000120183124655706	0	0	5.76088946319927	66.1834662887586	IFNG;CTSL;CCL5;CCL3;CD28;ACP5;CTLA4;FOS;LTB;TNF;HLA-DRB1
Inflammatory bowel disease	9/65	1.82007231751586e-05	0.000204164633877866	0	0	6.88069073783359	75.0961974475528	MAF;IFNG;STAT1;IL21R;TNF;FOXP3;IL18R1;HLA-DRB1;IL12RB2
Pathways in cancer	29/531	2.01191542056195e-05	0.00021628090771041	0	0	2.52775564409031	27.3347406735239	PTGER4;PTGER2;TCF7;MGST2;CXCR4;PIK3R1;CCND2;GNG5;MYC;TPR;CTNNA1;PMAIP1;GNG8;PIM2;IL12RB2;STAT1;GADD45A;FLT3LG;FOS;TRAF1;NFKB2;IFNG;LPAR6;IL2RA;IL2RB;CALM3;IL7R;BCL2L1;BIRC3
Measles	13/139	2.18655915160719e-05	0.000225652904445862	0	0	4.44039700137261	47.6481077238819	STAT1;MX1;TNFAIP3;PIK3R1;FOS;CCND2;OAS1;IL2RA;IL2RB;CD28;SLAMF1;BCL2L1;HSPA1A
Cell adhesion molecules	13/148	4.24497414431828e-05	0.000421232049705429	0	0	4.14244887903425	41.7028188372538	SDC4;CADM1;CD4;CD40LG;CD8B;SELL;CD8A;CD28;PECAM1;CTLA4;ICOS;TIGIT;HLA-DRB1
Transcriptional misregulation in cancer	15/192	4.4221180873096e-05	0.00042255795056514	0	0	3.65388245064361	36.6349460169369	BCL2A1;GADD45A;IL1R2;GZMB;TRAF1;KLF3;ETV7;CCND2;MAF;MYC;ID2;IL2RB;REL;BCL2L1;BIRC3
Graft-versus-host disease	7/42	4.61917376373134e-05	0.000425623868229531	0	0	8.53435448577681	85.1959825820384	IFNG;CD28;GZMB;KLRD1;KLRC1;TNF;HLA-DRB1
Leukocyte transendothelial migration	11/114	6.99644474936795e-05	0.00061800570917862	0	0	4.58138837094666	43.8325401589409	TXK;PXN;PECAM1;CTNNA1;CYBB;CXCR4;PIK3R1;EZR;ACTB;ACTG1;MAPK13
Leishmaniasis	9/77	7.18611289742582e-05	0.00061800570917862	0	0	5.66296056884292	54.0290329930075	EEF1A1;IFNG;STAT1;CYBB;PTPN6;FOS;TNF;HLA-DRB1;MAPK13
JAK-STAT signaling pathway	13/162	0.000107633856939259	0.000895791454526733	0	0	3.75051712079049	34.2676322070714	STAT1;PIK3R1;STAM;CCND2;IFNG;MYC;IL2RA;IL2RB;IL21R;PTPN6;IL7R;BCL2L1;IL12RB2
Human immunodeficiency virus 1 infection	15/212	0.00013549274600228	0.00109241026464339	0	0	3.27953828586933	29.2095109499086	APOBEC3C;PXN;CXCR4;PIK3R1;FOS;TNFRSF1B;TNF;MAPK13;BST2;CD4;GNG5;GNG8;CALM3;CALR;BCL2L1
C-type lectin receptor signaling pathway	10/104	0.000152871726537058	0.00119517895292609	0	0	4.55572218577186	40.0261713817994	CCL22;STAT1;IRF1;CALM3;PIK3R1;LSP1;TNF;NFKB2;RELB;MAPK13
Lipid and atherosclerosis	15/215	0.000158202191951609	0.00120047545657398	0	0	3.22984409799555	28.2664219726117	CYBB;PIK3R1;FOS;POU2F2;SOD2;TNF;HSPD1;MAPK13;ERN1;CD40LG;CCL5;CCL3;CALM3;HSPA1A;BCL2L1
PD-L1 expression and PD-1 checkpoint pathway in cancer	9/89	0.000221664077660219	0.00154766750774666	0	0	4.81054945054945	40.4776346744178	CD4;IFNG;STAT1;CD28;PTPN6;FOS;PIK3R1;BATF;MAPK13
Allograft rejection	6/38	0.000221952317002427	0.00154766750774666	0	0	7.98471615720524	67.1758001966524	CD40LG;IFNG;CD28;GZMB;TNF;HLA-DRB1
Primary immunodeficiency	6/38	0.000221952317002427	0.00154766750774666	0	0	7.98471615720524	67.1758001966524	CD4;CD40LG;CD8B;CD8A;ICOS;IL7R
Prion disease	17/273	0.000232787900585018	0.0015805073250246	0	0	2.86423378076063	23.96041205313	C1QB;C1QA;TUBB;CYBB;PIK3R1;COX5A;TNF;TUBA4A;MAPK13;TUBA1A;CCL5;CREB3L2;COX3;COX2;VDAC1;HSPA1A;C1QC
Natural killer cell mediated cytotoxicity	11/131	0.000242686676240697	0.00160546570436153	0	0	3.92891832229581	32.7032920217963	TYROBP;KLRK1;KLRC2;IFNG;KLRC3;GZMB;KLRD1;PTPN6;PIK3R1;KLRC1;TNF
Proteoglycans in cancer	14/205	0.000323126756604681	0.00208416758010019	0	0	3.15101803374055	25.3261999221598	CD63;SDC4;PXN;PLAUR;PIK3R1;TNF;ACTB;ACTG1;MAPK13;TIAM1;CTSL;MYC;PTPN6;EZR
Yersinia infection	11/137	0.000357782933788417	0.00225141455896126	0	0	3.74067066120046	29.6844065687028	CD4;CD8B;CD8A;ARPC1B;PXN;PIK3R1;FOS;TNF;ACTB;ACTG1;MAPK13
Pertussis	8/76	0.00037454004890906	0.00230074601472708	0	0	5.02270381836945	39.6281879597921	C1QB;C1QA;IRF1;CALM3;FOS;TNF;MAPK13;C1QC
