Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
E2F Targets	183/200	4.88482200746784e-77	2.44241100373392e-75	0	0	26.6022605395594	4674.36085971126	DCLRE1B;NUP107;POP7;TFRC;DSCC1;CSE1L;CCP110;BUB1B;SMC6;MKI67;SMC3;SMC4;IPO7;CDC20;PNN;PTTG1;WDR90;CHEK2;CHEK1;STMN1;NBN;KPNA2;TMPO;TIPIN;LIG1;CDC25A;CDC25B;ILF3;DDX39A;MELK;MSH2;MTHFD2;CCNE1;ZW10;TIMELESS;SRSF2;TP53;ASF1A;ASF1B;SNRPB;SLBP;NUP205;DNMT1;RNASEH2A;CDCA3;PRKDC;SHMT1;AK2;CDCA8;NOLC1;HMMR;PDS5B;RAD51AP1;CCNB2;PRDX4;ORC6;RACGAP1;UBR7;RAD21;PLK4;BARD1;XRCC6;CBX5;PLK1;HMGA1;NUP153;PA2G4;PAICS;EIF2S1;POLA2;STAG1;KIF18B;DIAPH3;NASP;UBE2S;CDK4;UBE2T;KIF4A;ANP32E;HNRNPD;CDK1;MXD3;EZH2;TOP2A;MCM7;SUV39H1;HMGB2;HMGB3;PSIP1;BRCA1;CTCF;BRCA2;CKS1B;LMNB1;SYNCRIP;XPO1;MYBL2;TK1;POLE;LBR;DLGAP5;TCF19;HELLS;RFC3;RFC1;EED;RFC2;TUBB;CTPS1;KIF22;TUBG1;SMC1A;DCK;NME1;CIT;MMS22L;RAD51C;ESPL1;CKS2;DEPDC1;MCM3;MCM4;BIRC5;LUC7L3;KIF2C;MCM5;NAA38;MCM6;DCTPP1;MCM2;PRIM2;PRPS1;PCNA;SRSF1;PPM1D;AURKB;UNG;AURKA;TBRG4;PSMC3IP;POLD3;POLD1;TRA2B;EXOSC8;POLD2;USP1;RBBP7;E2F8;GINS1;NOP56;RANBP1;DUT;CDKN2C;RRM2;SPAG5;CDKN2A;GINS3;GINS4;ATAD2;RPA1;DONSON;RPA2;NAP1L1;DEK;SSRP1;MLH1;POLE4;CENPE;NUDT21;WEE1;PHF5A;RPA3;BRMS1L;TACC3;CENPM;NCAPD2;RAD1;TRIP13;SPC24;RAN;MAD2L1;CDKN3;SPC25
Myc Targets V1	161/200	6.06374863471688e-51	1.51593715867922e-49	0	0	10.1467619584979	1173.26512904757	HDDC2;HNRNPU;HNRNPR;PWP1;PHB2;UBE2L3;RRP9;PSMD8;CDC20;FBL;PSMD7;SNRPD2;TRIM28;SNRPD1;RUVBL2;PSMD3;PSMD1;SNRPD3;TXNL4A;KPNA2;SMARCC1;STARD7;EIF1AX;MRPS18B;ILF2;TUFM;CLNS1A;VDAC3;SRSF2;SNRPG;NHP2;SRSF3;VDAC1;ERH;HPRT1;PPIA;SNRPA;KPNB1;SET;PSMD14;GLO1;CSTF2;CUL1;NOLC1;PHB;PRDX3;LDHA;PRDX4;PCBP1;G3BP1;PGK1;CYC1;XRCC6;NOP16;CBX3;GOT2;PA2G4;MRPL23;EIF2S2;EIF2S1;SRPK1;LSM2;AIMP2;LSM7;COPS5;CDK4;CDK2;HNRNPD;UBA2;RNPS1;HNRNPC;EIF4G2;YWHAE;SLC25A3;MCM7;SYNCRIP;XPO1;YWHAQ;C1QBP;DHX15;AP3S1;MRPL9;ACP1;CCT3;CCT2;RFC4;NCBP1;VBP1;NCBP2;PABPC4;CAD;CTPS1;RAD23B;NME1;CCNA2;PSMA6;PSMA4;TFDP1;PSMA1;PSMA2;CANX;TCP1;MCM4;SNRPA1;MCM5;ETF1;MCM6;MCM2;PRPS2;HDAC2;PCNA;SF3B3;SRSF1;U2AF1;TYMS;COX5A;PSMA7;HSPD1;PPM1G;EXOSC7;CDC45;PSMB2;PSMB3;TRA2B;FAM120A;POLD2;USP1;EIF4H;SNRPB2;BUB3;CCT7;HNRNPA1;EIF4E;CCT5;CCT4;NOP56;RANBP1;NPM1;DUT;HNRNPA3;RRM1;PTGES3;NAP1L1;DEK;PSMC6;PSMC4;APEX1;IMPDH2;HNRNPA2B1;SERBP1;NDUFAB1;EIF3J;POLE3;PRPF31;HDGF;SSBP1;TARDBP;ABCE1;RAN;MAD2L1;EIF3B
G2-M Checkpoint	153/200	2.46660439547134e-43	4.11100732578556e-42	0	0	7.98558059800073	783.451869005243	CCNF;HNRNPU;MKI67;SMC4;SMC2;CDC20;MT2A;PTTG1;SNRPD1;KIF5B;CHEK1;STMN1;CDC27;NUSAP1;NEK2;FBXO5;KPNA2;HMGN2;TMPO;SMARCC1;PRPF4B;CDC25A;CDC25B;TRAIP;SAP30;ILF3;DDX39A;EWSR1;DKC1;NCL;SRSF2;KIF20B;ATF5;KPNB1;TROAP;CUL1;NOLC1;HMMR;PDS5B;HIF1A;CCNB2;ORC6;RACGAP1;RAD21;G3BP1;PLK4;BARD1;STIL;DR1;UBE2C;ODF2;PLK1;CBX1;HMGA1;CDC7;FANCC;CDC6;NDC80;TPX2;SQLE;STAG1;UCK2;POLA2;NASP;UBE2S;CDK4;KIF4A;HNRNPD;CDK1;MNAT1;PTTG3P;EZH2;TOP2A;NUMA1;SUV39H1;HMGB3;KIF11;CTCF;BRCA2;KIF15;LMNB1;CKS1B;SYNCRIP;CHAF1A;XPO1;EXO1;CHMP1A;PBK;MYBL2;LBR;POLE;TNPO2;UPF1;PRMT5;ATRX;KIF23;KIF22;SMC1A;RAD23B;CCNA2;SLC7A5;SFPQ;DBF4;TFDP1;RBL1;ESPL1;INCENP;NUP50;MTF2;CKS2;MCM3;BIRC5;KIF2C;MCM5;MCM6;TOP1;PAFAH1B1;MCM2;PRIM2;DTYMK;SRSF1;TTK;CENPA;SLC7A1;AURKB;AURKA;HIRA;PURA;WRN;CDC45;TRA2B;KATNA1;E2F1;RAD54L;E2F2;E2F3;BUB3;E2F4;SRSF10;BUB1;GINS2;CASP8AP2;POLQ;CDKN2C;RPA2;MAPK14;PML;CENPE;CENPF;PRC1;TACC3;MAD2L1;CDKN3
Oxidative Phosphorylation	145/200	1.68754579510854e-36	2.10943224388567e-35	0	0	6.45454545454545	531.659541156805	ACAA2;ECI1;COX6A1;PHB2;TOMM22;MTRF1;MPC1;ACAA1;PDHX;CPT1A;PHYH;ECH1;SDHC;SDHD;SDHA;ATP1B1;SDHB;COX6B1;AFG3L2;OXA1L;UQCRC1;VDAC3;VDAC2;SUCLG1;VDAC1;UQCRC2;MAOB;COX15;MGST3;COX17;HTRA2;COX7A2;MRPL15;UQCRH;MRPL11;ACAT1;TIMM50;PRDX3;LDHB;LDHA;CYB5R3;RHOT1;COX11;CYC1;NDUFV2;NDUFV1;ATP6V1D;ATP6V1C1;COX10;DECR1;ATP6V1F;HSPA9;PDHA1;IDH1;IDH2;GOT2;CS;UQCRQ;OGDH;ACO2;GPI;COX7B;MRPS15;SLC25A3;ACADVL;ALAS1;MRPS11;MRPS12;HCCS;ETFA;ETFB;MRPL34;MRPL35;CASP7;AIFM1;NNT;IDH3B;TIMM17A;UQCRFS1;ACADM;DLAT;IDH3A;COX8A;BCKDHA;ATP6V0B;GPX4;MRPS22;NDUFC2;NDUFC1;HADHB;HADHA;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;SLC25A12;DLD;SLC25A11;FH;NDUFB8;ECHS1;NDUFB7;NDUFB6;NDUFB5;TIMM9;NDUFB4;NDUFB3;TIMM13;NDUFB2;ETFDH;DLST;NDUFB1;UQCR10;TIMM10;PDHB;COX5B;COX5A;HSD17B10;MFN2;POLR2F;SLC25A20;NDUFA9;TIMM8B;NDUFA8;CYB5A;NQO2;NDUFA7;NDUFA6;MDH1;MDH2;NDUFA4;IDH3G;NDUFA3;NDUFA2;NDUFA1;IMMT;COX6C;LRPPRC;SUCLA2;NDUFAB1;BAX
mTORC1 Signaling	138/200	4.29746768130914e-31	4.29746768130914e-30	0	0	5.44004286860548	380.379286443773	TFRC;PITPNB;CCNF;UBE2D3;ARPC5L;SLA;TMEM97;ENO1;RRP9;FADS2;PNP;TBK1;NAMPT;FDXR;FADS1;PSPH;MAP2K3;STARD4;G6PD;ACSL3;TUBA4A;CDC25A;ACLY;DDX39A;MTHFD2;PPA1;PSME3;HMBS;TRIB3;HPRT1;PPIA;NUP205;PSMD12;FKBP2;PSMD14;SHMT2;PSMD13;INSIG1;RPN1;GMPS;PIK3R3;DAPP1;AK4;SLC1A4;SLC1A5;CORO1A;ADIPOR2;ACACA;HSP90B1;SLC9A3R1;STIP1;LDHA;EBP;PRDX1;PGK1;SSR1;ATP6V1D;HSPA9;SDF2L1;GOT1;PNO1;HSPA4;SRD5A1;IDH1;PLK1;M6PR;ASNS;DHCR24;EIF2S2;DHFR;MLLT11;CCT6A;QDPR;SQLE;SLC6A6;COPS5;NMT1;PSMG1;CALR;NFKBIB;GPI;GBE1;SLC2A1;ATP2A2;PHGDH;SLC37A4;CTSC;PGM1;ACTR3;ACTR2;TPI1;HMGCS1;SORD;CACYBP;TUBG1;UCHL5;SLC7A5;PSMA3;PSMA4;CANX;MCM4;ETF1;ALDOA;EEF1E1;BCAT1;GAPDH;MCM2;TOMM40;NUFIP1;ADD3;UNG;AURKA;HSPD1;GGA2;PSMB5;NFIL3;YKT6;LDLR;SEC11A;BUB1;CYB5B;RRM2;NFYC;TXNRD1;GSR;RPA1;IMMT;PDAP1;GTF2H1;PFKL;PSMC6;PSMC4;PSAT1;SCD;PSMC2;CCNG1;TCEA1;CD9
DNA Repair	99/150	1.72561633748235e-20	1.43801361456863e-19	0	0	4.71610634578641	214.611689872851	ARL6IP1;MPG;PNP;CLP1;MPC2;LIG1;GTF2F1;RBX1;CMPK2;HPRT1;SRSF6;TP53;EIF1B;POM121;TSG101;CSTF3;COX17;SUPT4H1;AK3;AAAS;DGUOK;SAC3D1;ALYREF;UPF3B;ZWINT;POLA1;POLA2;ITPA;ADA;FEN1;CETN2;SNAPC5;SEC61A1;MRPL40;REV3L;DGCR8;TMED2;NELFB;NELFCD;POLH;NELFE;RFC5;RFC3;RFC4;GPX4;NCBP2;RFC2;DDB2;NME1;DDB1;DAD1;POLR1D;HCLS1;UMPS;GTF2A2;RALA;PCNA;CANT1;GTF3C5;PRIM1;USP11;TAF9;TYMS;POLD3;NT5C;POLR2C;POLD1;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;RAE1;POLR2K;SF3A3;BCAP31;DUT;BRF2;TAF12;ADRM1;RPA2;GTF2H1;SSRP1;GTF2H3;TARBP2;GTF2H5;POLE4;NUDT9;NUDT21;RAD51;POLR3C;ERCC4;ERCC1;RPA3;IMPDH2;ERCC2;TAF6
Mitotic Spindle	117/199	5.3549867759103e-18	3.82499055422165e-17	0	0	3.46964323456059	137.982518907394	SMC3;SMC4;PPP4R2;KIF5B;ARHGDIA;CDC27;NUSAP1;CEP250;NEK2;KNTC1;FBXO5;CDK5RAP2;RALBP1;MAP1S;CEP131;TSC1;ACTN4;MID1;TUBA4A;TIAM1;CLIP1;BIN1;GEMIN4;KIF20B;EZR;LLGL1;PIF1;TUBGCP2;KLC1;ABR;CCNB2;RACGAP1;KIF3B;CEP72;CEP192;KIF3C;MARK4;ECT2;MYH10;SPTBN1;SAC3D1;PLK1;TBCD;ARHGAP27;NDC80;NET1;CCDC88A;ANLN;TPX2;DLG1;KIF4A;SASS6;TUBGCP5;CDK1;TUBGCP3;CNTROB;TOP2A;CEP57;YWHAE;NUMA1;KIF11;BRCA2;KIF15;LMNB1;PCM1;CAPZB;CNTRL;TLK1;DLGAP5;ARHGEF12;PLEKHG2;RFC1;KIF23;KIF22;SMC1A;DYNLL2;CKAP5;ARHGAP10;ESPL1;INCENP;RASA1;ARHGEF3;MYH9;BIRC5;ATG4B;KIF2C;MAPRE1;KPTN;RAPGEF5;SOS1;DOCK2;ARF6;PAFAH1B1;RABGAP1;STAU1;ROCK1;NEDD9;KATNB1;TTK;HDAC6;AURKA;CDC42;KATNA1;FLNA;PCNT;BUB1;RANBP9;MYO9B;LRPPRC;CENPE;MYO1E;CENPF;PRC1;CENPJ;ALMS1;TAOK2;RAB3GAP1
Fatty Acid Metabolism	91/158	1.40733177725974e-13	8.79582360787339e-13	0	0	3.29147739563054	97.4011050106811	ACADVL;ACAA2;ECI1;CPOX;UBE2L6;HCCS;ENO2;ENO3;ALAD;NSDHL;MCEE;LGALS1;UROD;IDH3B;MLYCD;NBN;ACADM;ACAA1;HADH;ACADS;HIBCH;YWHAH;CBR1;ACOT8;CPT1A;HSDL2;ADSL;HMGCS1;ACSL1;ECH1;BCKDHB;SDHC;ACSL4;SDHD;MIF;SDHA;ALDH3A2;HADHB;UGDH;ACOX1;GPD2;EHHADH;ACOT2;PSME1;SMS;SUCLG2;SUCLG1;XIST;ALDOA;DLD;MGLL;BLVRA;ALDH9A1;FH;ECHS1;ETFDH;HSD17B4;DLST;PDHB;ADIPOR2;HSD17B10;BPHL;ACAT2;PTS;CRYZ;HMGCL;LDHA;NTHL1;PCBD1;D2HGDH;DECR1;CBR3;PDHA1;MDH1;MDH2;IDH3G;IDH1;UROS;NCAPH2;G0S2;DHCR24;PRDX6;GSTZ1;GRHPR;SUCLA2;FASN;OSTC;APEX1;ACO2;CRAT;METAP1
Unfolded Protein Response	64/113	1.44796579525744e-09	8.04425441809688e-09	0	0	3.15461207666993	64.2061545068689	POP4;EIF4A3;RRP9;CKS1B;EDC4;TATDN2;KHSRP;KIF5B;BANF1;IMP3;SLC30A5;PDIA6;DNAJC3;SLC7A5;MTHFD2;DKC1;NHP2;GEMIN4;PREB;KDELR3;ATP6V0D1;ATF6;ATF3;DCP2;SHC1;DCTN1;GOSR2;CEBPG;PARN;CXXC1;NOLC1;SLC1A4;HSP90B1;EXOSC5;EXOSC4;EXOSC10;EXOSC9;EIF4EBP1;SSR1;EXOSC2;EIF4E;SEC11A;EXOSC1;HSPA9;NOP56;ZBTB17;NOP14;NPM1;NFYB;EIF2AK3;LSM1;ASNS;EIF2S1;LSM4;YIF1A;SPCS3;CNOT6;SPCS1;PSAT1;SRPRB;HYOU1;CALR;ALDH18A1;EIF4G1
Adipogenesis	98/200	4.00648051139384e-09	2.00324025569692e-08	0	0	2.32536690613367	44.9617891915912	MTCH2;ACAA2;GHITM;COX6A1;SCP2;HADH;PHYH;MCCC1;ECH1;TALDO1;ATP1B3;SDHC;SDHB;ACLY;GPD2;UQCRC1;SUCLG1;PREB;RTN3;CD151;MGST3;AK2;ABCB8;MRPL15;SLC1A5;ADIPOR2;SULT1A1;PRDX3;BCL2L13;DHRS7B;CYC1;SLC19A1;DECR1;STAT5A;ESRRA;IDH1;COQ9;DNAJC15;COQ5;CS;QDPR;COQ3;REEP5;UQCRQ;NMT1;PEMT;ACO2;SLC25A1;COX7B;GBE1;ETFB;AIFM1;DBT;ACADM;DLAT;ACADS;PGM1;YWHAG;HIBCH;IDH3A;COX8A;BCKDHA;JAGN1;GPX4;CHUK;TST;ACOX1;CAT;NDUFS3;PPARG;SLC25A10;ALDOA;TKT;DLD;MGLL;ECHS1;NDUFB7;ATL2;UQCR10;TANK;SAMM50;UCP2;PTCD3;CDKN2C;MDH2;IDH3G;VEGFB;IMMT;SORBS1;FAH;PEX14;SOD1;PFKL;LPCAT3;CCNG2;NDUFAB1;ESYT1;CRAT
