Gene	Rank
ABHD17B	0.0952876221781044
PIK3CG	0.087871880503527
IMPA2	0.0662127253332452
GANC	0.0619360240554499
PLCG2	0.0612029723331218
ITPKA	0.0590631008486515
CA9	0.0590625865020347
ATP6V1G3	0.0523074126179026
PDHB	0.0509934498875808
PPT2	0.0495295710535366
ELOVL4	0.048536479350181
ACSL1	0.0484765427126751
MCAT	0.0478180267628777
ENPP3	0.047123146041512
GLUL	0.0421706499226805
CPT1A	0.0376394313422862
IDH2	0.0355699072232748
UAP1L1	0.0347647841237213
HACD3	0.0344036693830544
PCCA	0.0338193868335518
CPT1C	0.0322230198813045
CA5B	0.0300939330809464
ECI2	0.029509910257837
ME3	0.0292438164674779
AMT	0.0292433861983917
PIP4K2B	0.0283756389368099
INPP5D	0.0283023193444269
NPL	0.0278669025977634
ACSL4	0.0258368291578694
GYS1	0.0252123419001306
PC	0.0251022575234751
GALM	0.024011598766233
HADHB	0.0216412495012431
ACADS	0.0213081104629974
ACACA	0.0210817019822841
HACD4	0.0203970224852031
PGM3	0.0191778322548826
ACOX3	0.0184151656191753
SORD	0.0183389220149201
TIGAR	0.0167806801861735
HKDC1	0.0165657858338208
PIP4K2A	0.0165323561660268
IDH3B	0.0146945212573535
ATP6V1C1	0.0137491596337147
ME2	0.0130716330953356
ACSL5	0.0124906118795407
DHDH	0.0122016287837678
XYLB	0.0120174488976235
ALDH9A1	0.0116323754473184
GNPDA2	0.0107409824497667
ACAA2	0.0104957093550272
CPT2	0.00930336731333681
GALE	0.00921525891088842
UGDH	0.00802709303568559
G6PC3	0.00777186064214344
INPP4A	0.00760002067913066
ITPKB	0.00728221418228437
PLCD3	0.00688481953128415
IDH1	0.0059493639558059
HMGCS1	0.00591092493051463
NDUFS4	0.00565295946923149
IMPA1	0.00492758901109648
INPPL1	0.00430042990203273
SQOR	0.00322021448361434
AMDHD2	0.00300143797545872
NDUFB10	0.00289978593906021
ATP6V1E1	0.00277820461634327
PGM1	0.00271899970381288
SYNJ1	0.000433765566321948
GMDS	0.000395738656004121
NDUFS6	0.000213886206990043
BPNT1	7.20426619229469e-05
CYP4A11	0
CYP4A22	0
AMY2A	0
AMY1A	0
AMY1B	0
CHIA	0
HAO2	0
CA14	0
PKLR	0
ATP6V1B1	0
G6PC2	0
GAD1	0
ACADL	0
CPS1	0
UGT1A8	0
UGT1A10	0
UGT1A9	0
UGT1A7	0
UGT1A6	0
UGT1A5	0
UGT1A4	0
UGT1A3	0
UGT1A1	0
AGXT	0
SI	0
COX7B2	0
UGT2B17	0
UGT2B15	0
UGT2B10	0
UGT2A3	0
UGT2B7	0
UGT2B11	0
UGT2B28	0
UGT2B4	0
UGT2A1	0
UGT2A2	0
PDHA2	0
ADH4	0
ADH1A	0
ADH1B	0
ADH7	0
TKTL2	0
ELOVL7	0
HK3	0
PGK2	0
HMGCLL1	0
PRPS1L1	0
AKR1B10	0
ATP6V0A4	0
MGAM	0
MGAM2	0
GYG2	0
RGN	0
PGAM4	0
GLUD2	0
MTMR7	0
CA1	0
CA3	0
ATP6V0D2	0
FBP2	0
ALDOB	0
LDHC	0
LDHAL6A	0
ALDH3B2	0
ALDH3B1	0
NDUFC2-KCTD14	0
TREH	0
OLAH	0
GAD2	0
OGDHL	0
ACSM6	0
HOGA1	0
RPEL1	0
ENO4	0
ACSM4	0
PIK3C2G	0
PLCZ1	0
GYS2	0
LALBA	0
ACSS3	0
ALDH2	0
ATP12A	0
KL	0
ATP4B	0
PYGL	0
COX8C	0
LDHAL6B	0
CA12	0
ALDH1A3	0
ACSM5	0
ACSM2A	0
ACSM2B	0
CA7	0
CA5A	0
ALDH3A1	0
G6PC	0
CA4	0
HAO1	0
PLCB4	0
COX4I2	0
PCK1	0
GAPDHS	0
ATP4A	0
COX7A1	0
INPP5J	0
MIOX	0
PIK3C3	-0.0019432855396244
TKTL1	-0.00213662060509014
G6PD	-0.0026025787823289
L2HGDH	-0.00357890189090852
CPT1B	-0.00382118863899447
ACO2	-0.00438609182824872
CA13	-0.00455476468097476
ECI1	-0.00615153996773709
SDHA	-0.00713254800927373
GMPPA	-0.00798385991246222
BCKDHA	-0.00875889027859478
IPPK	-0.00905124445622056
IDH3G	-0.00940418171402887
CYB5R4	-0.00990461877580441
NDUFA7	-0.0105456748366464
PLCD1	-0.0108916405707027
AMY2B	-0.0111014836721881
IPMK	-0.011162096371852
GCSH	-0.0123447767831608
GFPT1	-0.0123740364046584
GNPNAT1	-0.0129643748147968
ACADSB	-0.0149322584587929
ATP6V1B2	-0.0149754695533688
SDHB	-0.0152283045624746
MTMR8	-0.0158016070172254
ELOVL3	-0.0163114636403342
ADH6	-0.0163130237406241
HMGCS2	-0.0163133561429639
NDUFA4L2	-0.0163136965229263
ELOVL2	-0.0163139029313124
ACOT1	-0.0163139602677954
COX6B2	-0.0163144713425252
COX6A2	-0.0163148113555149
ACOT12	-0.0163149120110919
PLCD4	-0.0163150253280451
LCT	-0.0163154336831438
PAPSS2	-0.0163155044356888
ADH1C	-0.0163158103414278
AMY1C	-0.0163187778420948
NAGK	-0.0165174290891969
ATP6V1H	-0.0165803527771855
CRYL1	-0.017147288108935
PIK3CD	-0.0176499494677943
ISYNA1	-0.0178683837589029
MTMR1	-0.0186879227960249
INPP5E	-0.0202366481941312
TST	-0.0204172675371885
ME1	-0.0206048166387995
PPA2	-0.0207850381203466
ACOX1	-0.0214432142626725
MTMR14	-0.0218261319160466
H6PD	-0.0223611595204404
PI4K2A	-0.0224439356838373
MINPP1	-0.0226756243369774
THEM5	-0.0230740419629869
GLDC	-0.0230747524065579
CHIT1	-0.0230753454942977
OXCT2	-0.0230759744368442
PFKFB1	-0.0230767710063026
CA6	-0.0230781335940048
PGM2L1	-0.0236576142052916
ITPK1	-0.0237361436950874
AKR1B1	-0.023827756945596
TSTA3	-0.0239326453079027
PCCB	-0.0244603050367619
INPP5K	-0.024907545681045
COX17	-0.0254226110228818
DBT	-0.0256780282937774
MTMR2	-0.0257056976932969
BPGM	-0.0258530736147204
MCEE	-0.0261050577661832
ABAT	-0.0264574302192228
NDUFA8	-0.0276401365179543
NDUFS7	-0.0276434949052987
PMM2	-0.0279740917097805
ELOVL5	-0.0280280205649361
PIK3C2A	-0.0281655959672104
ACLY	-0.0282242345797355
PLCH1	-0.0282635440625424
LDHD	-0.0282643405602696
ENPP1	-0.0282655714970679
ACSM1	-0.0282656444101704
ACSBG2	-0.0282661406106686
PGAM2	-0.0282670746008531
ABHD17C	-0.0282673009705699
PIP5K1C	-0.0293959027017808
GBE1	-0.029533213391269
ACSL3	-0.0296787750425513
GYG1	-0.0300154807449745
BCKDHB	-0.0303505736084773
AACS	-0.0306002989174028
PIP5K1A	-0.0311735443026488
PGP	-0.0312352808188291
MPI	-0.0314793942438845
B4GALT1	-0.0316161755779851
CYB5R2	-0.0318732729237094
GFPT2	-0.0322443550767687
FASN	-0.032461930438457
ACAT2	-0.0325147441160788
B4GALT2	-0.0326418338681055
ATP6V1C2	-0.0326435039069162
ALDH1B1	-0.0328836315300077
GLUD1	-0.0329744681257154
ACOT2	-0.0331940175282696
INPP1	-0.0332661138183291
ENO3	-0.0334679404797616
PIP4K2C	-0.0344061916723023
ABHD17A	-0.0344858455601897
ACSS1	-0.034590410001411
GCDH	-0.0348582408991261
GLYCTK	-0.0351993304853672
GCK	-0.0357240871654776
FUK	-0.0364438083321334
PLCE1	-0.0364999966699144
ALDH7A1	-0.0365016729192076
NDUFA9	-0.0368622736258881
OXCT1	-0.0371346709349589
SHMT1	-0.0376952396016092
COX15	-0.0381015066084022
ECHDC1	-0.0381752694243331
PLCH2	-0.038759579526056
ATP6V0C	-0.0392502353387612
ENO2	-0.0397836959597182
ATP6V1D	-0.0399786343852787
IDH3A	-0.0405521172217432
HEXA	-0.0410425680281514
NDUFA12	-0.0415962601465548
ATP6V0E2	-0.0417409080038703
NDUFA5	-0.0418014126262588
ATP5F1B	-0.0418367880712942
DLAT	-0.0428181364040444
HIBCH	-0.0440314067025039
ATP6V0A2	-0.0441045051902932
AKR1A1	-0.0441647920751958
AGL	-0.0446490944651537
MPST	-0.0448291973585013
SUCLA2	-0.0457874534775058
ACSBG1	-0.0461859158270407
MTMR4	-0.0467631931571245
NDUFS3	-0.0467770773945836
NDUFA2	-0.0468978023799808
ATP6V0D1	-0.0475391396223995
ATP5PO	-0.0483426342464735
NDUFB7	-0.0483970575580541
BDH1	-0.0484459038131901
MUT	-0.0484485118042976
PI4K2B	-0.0486074633334137
ATP6V1A	-0.0492253836524894
TECR	-0.0492537160896345
CS	-0.0495851563752603
RPE	-0.0496537872313122
NDUFC1	-0.0497514456728538
GNPDA1	-0.0511995316790489
CA8	-0.051354280670869
PIP5KL1	-0.0516540309406428
NDUFS2	-0.0517898655037507
TKFC	-0.0520897912702889
ATP6AP1	-0.0531099416970545
ALDH5A1	-0.0532275743664731
PIKFYVE	-0.0536003699152459
PLCG1	-0.054127264212436
ISPD	-0.05418360692539
ACSM3	-0.0543898363090246
NDUFB8	-0.0547999231181452
NDUFV3	-0.055009781770126
HADH	-0.055631948678103
DERA	-0.0556588976489421
GALT	-0.0558683853666036
UAP1	-0.0565030620757084
PFKFB2	-0.0565968312201349
PI4KA	-0.0569634617948667
ACACB	-0.057139599458729
GLA	-0.0573914226413303
ATP5PD	-0.0574257043993953
INPP5A	-0.0582729854203252
HMGCL	-0.0586113482363374
PIK3CB	-0.0596150205141649
UQCRFS1	-0.0597886411338199
ACSL6	-0.0600697727539078
PIK3CA	-0.06015656115451
TALDO1	-0.0610649191248978
FPGT	-0.0614033240907649
NDUFB9	-0.0615068154485564
ACADVL	-0.0620103111321245
PRPS1	-0.0623548272493891
PRPS2	-0.06336253721295
MDH2	-0.0638174352615279
DLD	-0.0639357144369511
RENBP	-0.0644622755783755
CYB5RL	-0.0653887811604605
EHHADH	-0.0674097856992942
ATP6V1G2	-0.0674107644776633
NDUFAB1	-0.0674349020375756
MTMR3	-0.0675168675902293
PIK3C2B	-0.0678780385252549
NDUFS1	-0.0682799321641991
HSD17B12	-0.0683014293559798
ACYP1	-0.0685100715295934
UQCR10	-0.0689824124920753
HAGH	-0.0693292058821569
HACD2	-0.0694272451063052
PYGM	-0.0707160203951483
UQCRC1	-0.07098225009265
PFKFB4	-0.0712856365403766
OCRL	-0.0712867524048291
NDUFA3	-0.0715519606229981
GPI	-0.0716277953529002
TCIRG1	-0.0718435550004323
NDUFC2	-0.0733106645198638
FH	-0.0733724878429588
NDUFV1	-0.0738752610304691
PTEN	-0.0740113619596418
ACYP2	-0.0742108037009182
PCK2	-0.0747867656313394
NANS	-0.0749212622130566
MECR	-0.075415931064969
ACO1	-0.0761967093394208
CDIPT	-0.0766753054886124
CYC1	-0.0769034376534382
PAPSS1	-0.0770749144467167
GALK1	-0.0773660281479983
DLST	-0.0778142415167034
IMPAD1	-0.0779477639145898
CYB5R3	-0.0782190655000417
ACOT4	-0.0784096917234147
UQCRHL	-0.0784755693249168
NDUFA10	-0.078663677475457
INPP4B	-0.0786660707165067
PIP5K1B	-0.079227720726312
OGDH	-0.0794832091311568
ECHS1	-0.079713226320626
NDUFB3	-0.0799418269408574
NDUFA6	-0.0802385250165663
CYB5R1	-0.0805693112824145
CAT	-0.0807975879990369
ATP5MC1	-0.0808396689630473
COX10	-0.0809598192385899
ELOVL1	-0.0817143133431537
PGD	-0.0818942290999651
FBP1	-0.0821574045497446
PFKM	-0.082453636518395
PDHA1	-0.0824853005058525
KHK	-0.0828051527788641
PFKP	-0.0843103885930425
ALDH3A2	-0.084714183458708
GRHPR	-0.0851073304317954
ATP6V0B	-0.0852360319459302
NDUFA13	-0.0862939348887609
MTMR6	-0.0863202164810202
NDUFB11	-0.0863470564447748
AFMID	-0.0866405590274181
ATP6V1E2	-0.0877482412226299
ELOVL6	-0.0879871955979381
UQCRH	-0.0880986481221299
COX6B1	-0.0882680283903174
CMAS	-0.0886219398935204
GMPPB	-0.0886556953835626
ITPKC	-0.0897070816255034
PPT1	-0.0902772612460279
NDUFA11	-0.0903215548217424
PGM2	-0.0908823657572048
COX5A	-0.091166035898088
HK1	-0.09123505131595
COX11	-0.0915668183067943
NDUFB6	-0.0919861217903969
PLCB2	-0.0920759308017576
ATP5F1E	-0.0924791918254865
BDH2	-0.0927525491356435
ACAA1	-0.0932614994644671
HK2	-0.0936669439865779
ENOSF1	-0.0941575800025602
SUOX	-0.0942801011528946
INPP5B	-0.0943528619604529
GNE	-0.096075118769863
COX7A2	-0.0973615305487787
MDH1	-0.0980858391520767
ALDOA	-0.0993347760676229
IDNK	-0.10014838014257
SDHC	-0.100175484765936
HEXB	-0.100578670177619
RBKS	-0.100897359852095
PGLS	-0.101150816321729
RPIA	-0.103028651139655
ACAT1	-0.103122039151627
UQCRC2	-0.103970226521763
MLYCD	-0.104158635334429
TKT	-0.104677933146698
NANP	-0.105026738227931
ADH5	-0.105362164368741
NDUFB1	-0.106061471930657
GUSB	-0.106412471228091
PYGB	-0.10717870166902
SYNJ2	-0.108612705415655
ATP5ME	-0.109033257080591
GAA	-0.109253176044807
COX5B	-0.111259111615293
PMM1	-0.11280973420137
SHMT2	-0.114867881610363
COX6A1	-0.115416272342417
SDHD	-0.116726630843382
ACOT7	-0.11762187800434
PLCB3	-0.119896920714087
ATP5MF	-0.119916354209753
ATP6V1F	-0.120368856085517
GLB1	-0.120390050208882
COX7B	-0.122227611562487
NDUFA1	-0.12355972636664
UXS1	-0.12505539581429
ALDH6A1	-0.125626833022693
PFKL	-0.125724396992105
NDUFA4	-0.125864051338438
INPP5F	-0.126876901420248
UGP2	-0.12794699342303
ATP5F1C	-0.128610715975786
SUCLG2	-0.129669202207472
ATP5PB	-0.132223413165661
ATP6V0E1	-0.133217268981334
PLCB1	-0.133496529547693
ATP5F1A	-0.134434616112091
DCXR	-0.135585193812883
OXSM	-0.136361553780705
ADPGK	-0.137258531001454
COX7A2L	-0.142284824719792
LHPP	-0.142532246104937
SUCLG1	-0.143881930261213
NDUFV2	-0.144682376695758
CA2	-0.144835497990023
ATP5F1D	-0.145455229843697
NDUFB4	-0.145919056442238
HACD1	-0.146605516568516
MTM1	-0.147414333151298
ATP5MC3	-0.149357894688136
PI4KB	-0.151999374310952
ATP6V0A1	-0.157327518625932
ALDOC	-0.158626427993413
UQCRQ	-0.161346076698436
UQCR11	-0.164327588948444
ACADM	-0.164350895093974
COX8A	-0.164598296706482
ETHE1	-0.165409884568931
ACSS2	-0.167666118083549
HADHA	-0.17905768280081
NDUFB2	-0.187562101159561
NDUFB5	-0.188750773600011
PGAM1	-0.189411232251559
SACM1L	-0.192363003451851
NDUFS8	-0.196037776986441
COX6C	-0.196761016154245
PKM	-0.202227450838328
NDUFS5	-0.202537616391916
HYI	-0.203721781654604
ATP5PF	-0.210082461823521
GLO1	-0.21217710153608
LDHA	-0.214491815561161
ENO1	-0.21611781677917
ATP5MC2	-0.21761680114751
ATP6V1G1	-0.220717084088947
UQCRB	-0.221186371742954
GAPDH	-0.221299751473984
THEM4	-0.224037745478234
COX7C	-0.23619086646113
PFKFB3	-0.237945330451974
ATP5MG	-0.239686107834811
PGK1	-0.245762989348882
COX4I1	-0.271700306373733
TPI1	-0.272039317278708
PPA1	-0.311277890228042
LDHB	-0.47043850083386
