Gene	Rank
GAPDH	1.15384496450784
TPI1	1.04245656770728
IDH2	1.03627573849446
ENO1	1.03541660254339
ATP5MC3	1.01831738048602
COX5A	1.01416940070496
COX6C	0.97286366414089
COX6A1	0.968648150065046
COX8A	0.960562795491983
PGAM1	0.935215538033053
NDUFB2	0.926503376656012
TALDO1	0.922748083418449
ATP5MF	0.907313326276407
ATP5PF	0.903806528564293
UQCRQ	0.897572992595522
NDUFA4	0.893681445205349
LDHA	0.891135332599503
LDHB	0.890858438601948
COX7A2	0.879337058403331
PKM	0.879247529636062
ATP5MG	0.874890706159883
ATP5F1E	0.866210979713487
NDUFAB1	0.86078742969331
UQCRH	0.854158270831839
NDUFB11	0.84695344815352
COX7B	0.836992864860131
ATP5MC2	0.835151075602744
NDUFB6	0.832083974608182
PPA1	0.824255917614751
COX5B	0.8234895939272
NDUFB9	0.821467942903228
COX4I1	0.821006843610655
ALDOA	0.819135194072581
ATP5F1D	0.816160358656222
ATP5F1C	0.81478972728509
PGK1	0.810889108127878
NDUFS8	0.80893844116753
NDUFB10	0.806818884841266
UQCR10	0.804290398568763
NDUFA12	0.795858282938716
COX6B1	0.795217071787076
ATP5F1B	0.791859433261783
NDUFV2	0.790824200383342
NDUFA6	0.786905352288967
NDUFB3	0.784136416250103
ATP5MC1	0.780896160757602
UQCRFS1	0.777972057028308
ACOT7	0.775577676608368
NDUFA2	0.769406338818103
NDUFB4	0.766624070372069
SUCLG1	0.765646916181331
MDH2	0.76342259724786
NDUFS6	0.760607397137361
ATP5PD	0.745450836422484
NDUFA1	0.743289968713908
ATP5F1A	0.738154577535634
NDUFS5	0.736966570714942
ATP6V0B	0.731443645305615
UQCRC1	0.731354208294251
ATP5PB	0.730486807625582
ACAT2	0.724553508737517
ATP6V1F	0.714341359056733
NDUFB7	0.712967398785209
NDUFS7	0.710362207817558
COX7C	0.702467772511356
CYC1	0.693724886167581
UQCR11	0.684398881573543
ACAA2	0.681360557640738
SHMT2	0.678508719341156
GPI	0.678083874951727
NDUFA13	0.677139968452938
AKR1B1	0.673215338015135
MDH1	0.654691123320516
NDUFV1	0.649713280835927
COX17	0.645216065045437
HADH	0.637448359426705
NDUFS3	0.635215534721064
DERA	0.633248577816643
SDHA	0.628833503667061
AKR1A1	0.628458594296169
TECR	0.625850257091383
NDUFA11	0.624976647349404
SDHD	0.623426920442821
SDHC	0.622675079882471
TKT	0.615231916594189
NDUFB1	0.611429165980562
HACD3	0.601224365371494
SDHB	0.595469467342688
NDUFA8	0.594391614757701
NDUFC1	0.59436927588344
G6PD	0.591724086793589
GYG1	0.591136514805921
DLD	0.587812604906299
SHMT1	0.585441638977142
PGD	0.581206155994201
NDUFA9	0.570827033579662
UQCRB	0.569059799238281
RPIA	0.562786640538621
PGP	0.560416921575742
PFKP	0.558777747046138
ECHDC1	0.558354604351116
COX7A2L	0.553736496687957
NDUFC2	0.553715764091148
FH	0.552442556780858
GLO1	0.550141054676779
GUSB	0.548672316243228
NDUFA10	0.544385882149608
PGLS	0.543304035623571
DCXR	0.541784424140749
PFKL	0.540172586099169
NDUFB5	0.53334457238556
ATP6V0E1	0.525083776516127
BDH1	0.521832630463387
UQCRC2	0.520763405091351
PRPS2	0.520700952146473
OXCT1	0.518540123231027
NDUFA5	0.512574249761345
HADHA	0.509816177562185
ATP5ME	0.506964498070676
ATP6V0C	0.506357146552242
CS	0.502897224948664
ATP6V1G1	0.498807551973896
NDUFA3	0.497233015919197
GALM	0.493151998484487
NDUFA7	0.487473093669302
PDHA1	0.485919348199584
CMAS	0.483547945523237
ACAA1	0.483420313524786
PRPS1	0.483005671737374
ADH5	0.482959780068474
ACADM	0.482070298776079
ATP6V0D1	0.477207576674768
ACAT1	0.477042689180002
GRHPR	0.474733575613701
ACYP1	0.473620287312117
IDH3B	0.472095217476301
ITPK1	0.461914653658464
PPT1	0.46001123694187
NANS	0.458914041858642
ATP6V0E2	0.457838742634411
NDUFS2	0.456339820069349
GALK1	0.450375212288727
IDH3G	0.449928532920612
SQOR	0.448899263655017
GLUD1	0.445593317552862
PPA2	0.442080689048873
SUCLA2	0.440842660791624
ACO2	0.43881146613072
HK1	0.431264325799771
ECHS1	0.431200060113276
CYB5R3	0.428250100324612
ME2	0.428105366176904
IDH3A	0.420920955550874
PDHB	0.415876504994523
MPST	0.413874647160192
ACLY	0.413070728482191
ELOVL1	0.412004733050918
SYNJ2	0.410980252387235
GMPPB	0.407020242346939
KHK	0.404655880047137
GCSH	0.402945287378624
TSTA3	0.401287993041599
GMPPA	0.400824025725732
ELOVL5	0.398922411983913
ATP6V1D	0.393071245948858
NDUFB8	0.391341184569639
PGM2	0.390679228347867
HADHB	0.379767856966438
ATP6V1C1	0.379685524399309
OGDH	0.377661230248162
ACADS	0.377181558709254
ETHE1	0.373912995121022
XYLB	0.373251803585765
UAP1	0.371964658494644
ENOSF1	0.371402411996101
PMM2	0.370785991430021
HEXB	0.370686454180303
PMM1	0.367015621118948
GALE	0.36144750244604
ACOT2	0.360261138790269
GNPNAT1	0.358231846948689
MCAT	0.357030477799129
ACADVL	0.356540116504971
ALDH9A1	0.355845567865803
INPP5D	0.355300418813459
NAGK	0.354428689223764
HACD4	0.351478302187209
IMPA2	0.350632246455258
CYB5R4	0.349885638878897
DLST	0.349807782063671
BCKDHA	0.348463104839145
GMDS	0.343831092173514
NDUFS1	0.342635766260809
PCCB	0.341591061981126
COX10	0.339601135023986
ABHD17A	0.338111935153559
ATP6V0A2	0.33066688870762
HEXA	0.330347771329902
MCEE	0.32924794043561
NDUFS4	0.328517573623908
ATP6V1B2	0.325503530806292
ECI1	0.325017006281613
G6PC3	0.32234878234721
INPP4A	0.321369294328091
ACSL5	0.32077186909481
ATP6V1E1	0.317309825165736
GLB1	0.315673400710008
FASN	0.315016514908797
PI4K2B	0.311587413904721
GCDH	0.310760714248827
PCK2	0.310751978159739
GLA	0.31066822002661
DLAT	0.3071937197487
UGP2	0.303490052219892
ADPGK	0.301055667637261
RPE	0.29848445472388
CAT	0.293906071552572
ATP5PO	0.29292865828569
COX11	0.290585667074612
