pathway	pval	padj	log2err	ES	NES	size	leadingEdge
Oxidative phosphorylation	1.23485959321349e-12	1.03728205829933e-10	0.910119734774459	0.712107247457296	1.62055221144633	110	ND5,UQCRB,ND6,CYTB,ND4L,COX3,ND4,ATP6,ATP8,ND2,ND1,NDUFB7,COX8A,COX6C,UQCR11,NDUFA4,NDUFB2,ATP6V0E1,NDUFC2,NDUFB3,NDUFB9,COX6B1,UQCR10,UQCRHL,COX1,TCIRG1,NDUFA11,NDUFS2,UQCRH,ATP6V1G1,CYC1,PPA1,COX6A1,NDUFA3,UQCRC2,NDUFC1,NDUFA13,COX5B,COX5A,SDHC,NDUFV1,NDUFA1,UQCRFS1,NDUFB8,NDUFS8,NDUFB10,COX2,NDUFA2,NDUFA7,ND3,COX7A2,NDUFV2,NDUFS3,ATP6V0B,NDUFA9,COX7B,COX7A2L,NDUFB4,SDHD,ATP6V0C,NDUFS7,COX11,ATP6V1B2,ATP6AP1,NDUFA12,ATP6V1F,NDUFAB1,NDUFS4,NDUFB5,NDUFB1,PPA2,SDHA,ATP6V0E2,NDUFB6,UQCRC1,ATP6V1E1,ATP6V1H,SDHB
Nitrogen metabolism	8.40408630237044e-05	0.00352971624699558	0.538434096309916	0.861313481400418	1.71124908132564	13	GLUL,GLUD1,CA5B
Arachidonic acid metabolism	0.002201403611725	0.0616393011282999	0.431707695803346	0.633963267710281	1.37388399842915	42	PTGDS,PTGES3,PTGES2,PLA2G16,GPX1,LTA4H,AKR1C3
Metabolism of xenobiotics by cytochrome P450	0.00919170650243912	0.193025836551222	0.380730400722792	0.62100031404343	1.33486002211703	36	GSTP1,GSTM1,GSTK1,AKR7A2,ADH5
Glycolysis / Gluconeogenesis	0.0196757407577124	0.330552444729568	0.352487857583619	0.568041227419284	1.24311116139324	51	PKM,LDHA,PGAM1,ENO1,AKR1A1,PGK1,ALDOA,ACSS1,ADH5,BPGM,LDHB,ENO2,ALDH9A1,GPI,PDHB,TPI1,PGM1,GAPDH,ADPGK,PFKP,PDHA1
Pyruvate metabolism	0.0256834974905973	0.337039266447287	0.352487857583619	0.6002811797219	1.28456228155555	34	PKM,LDHA,ACSS1,MDH2,LDHB,MDH1,ALDH9A1,PDHB,ACYP1,ME2,ACAT2,ACAT1,HAGH,PDHA1,GLO1,GRHPR,DLD
Drug metabolism - cytochrome P450	0.0280866055372739	0.337039266447287	0.352487857583619	0.623366081450727	1.31556526848949	28	GSTP1,GSTM1,GSTK1,ADH5
Glycerolipid metabolism	0.043956043956044	0.461538461538462	0.213927855492356	0.571116734642882	1.23632359365818	41	PNPLA2,AKR1A1,AKR1B1,DGKZ,DGKD,LPIN2,ALDH9A1,LPIN1,AGPAT2,DGKA,GLA,AGPAT4,AGK
Purine metabolism	0.0749250749250749	0.699300699300699	0.160801401070022	0.483442778436519	1.11074218094467	154	PDE4B,PKM,POLR2L,NT5C,POLR3GL,NME2,PNP,POLD4,ADSS,POLR2A,PDE3B,APRT,GUK1,NUDT5,ATIC,DGUOK,POLR2G,POLD2,POLR2J,NT5C3A,POLR1D,DCK,ZNRD1,POLR2J3,PRPS1,POLR2K,POLR2B,POLR2F,NME4,PGM1,POLE3,PDE4D,ENPP4,CANT1,ADSL,ITPA,GMPR2,POLR3C,NME3,TWISTNB,POLR2E,HDDC3,ENTPD4,POLE4,PDE6D,ADA,NT5C3B,PAPSS1,ENTPD6,IMPDH1,GART,PRPS2,POLR2H,HPRT1,NTPCR,GMPS,POLR3K,POLR2C,PGM2,ADCY7,NME6,IMPDH2,AK3,RRM2B,PRIM2,AK6,NT5C2,PDE4A,POLR2I,PNPT1,AK9,AK2,NME7,ADK,ENTPD1
D-Glutamine and D-glutamate metabolism	0.0889110889110889	0.724729815638907	0.14641623786055	0.796497923431404	1.40417258511069	4	GLUD1,GLS,GLUD2
