p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	Diagnosis
1.28149521371688e-07	-0.414802609170723	0.704	0.78	0.00429787864776368	CD96	Colitis
1.29753124072676e-07	-0.328017175172154	0.904	0.956	0.0043516602751494	CD2	Colitis
1.32807764015458e-07	-1.80989711662006	0.048	0.152	0.00445410678955045	PTGDR	Colitis
1.34871436474802e-07	-0.652424082818041	0.338	0.484	0.0045233182364919	GRK6	Colitis
1.51891661503255e-07	-0.382885542438741	0.831	0.916	0.00509414254349616	TXNIP	Colitis
1.59294629250894e-07	-0.289055735968441	0.98	0.987	0.00534242327581647	CD52	Colitis
1.62989991729728e-07	1.14012303430326	0.163	0.075	0.00546635834263161	S1PR1	Colitis
1.71282910168745e-07	-0.226648234155828	0.992	0.987	0.00574448624123935	ITM2B	Colitis
1.73978593437774e-07	0.386616672890785	0.87	0.81	0.00583489406671606	SPOCK2	Colitis
1.79998341696889e-07	3.1494608988826	0.031	0.003	0.00603678438383026	HLA-DRB5	Colitis
1.94032658550659e-07	-0.519057345126397	0.38	0.533	0.00650746730247202	CORO1B	Colitis
1.98365388085544e-07	-0.344223028962947	0.744	0.84	0.00665277838561298	SEPT1	Colitis
2.00757946568219e-07	-1.51350411383983	0.076	0.189	0.00673302001200493	KLF10	Colitis
2.35252919413687e-07	0.393586842166326	0.901	0.867	0.00788991241129625	CYTIP	Colitis
2.3789089701208e-07	-0.473548505986524	0.451	0.601	0.00797838490399115	FMNL1	Colitis
2.3970097250299e-07	4.9568158209402	0.017	0	0.00803909121580528	KLF7	Colitis
2.40431538544704e-07	1.51422519168022	0.115	0.045	0.0080635929397123	LINC00426	Colitis
2.61068276424381e-07	-0.421181930521493	0.679	0.755	0.0087557078547209	ICAM3	Colitis
2.98331024233904e-07	-0.441382959518569	0.628	0.758	0.0100054258907567	SEPT6	Colitis
3.34419365727019e-07	-0.473065014795043	0.552	0.664	0.0112157566877528	KHDRBS1	Colitis
3.44049792779941e-07	0.595659329647901	0.555	0.422	0.0115387419502537	TRADD	Colitis
3.45592047467653e-07	-0.380790191494593	0.679	0.785	0.0115904660879702	GPX4	Colitis
3.62590874998589e-07	0.610039182071626	0.423	0.291	0.0121605727657027	RIPOR2	Colitis
3.80201365369999e-07	-0.504193641250793	0.485	0.62	0.012751193391779	CD27	Colitis
4.28507316447439e-07	0.195346476830909	1	0.998	0.0143712783790142	SARAF	Colitis
4.31207318041936e-07	-1.71547129875182	0.313	0.427	0.0144618310324905	TNF	Colitis
