p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	Diagnosis
0.731225626946483	0.12504780990761	0.069	0.064	1	TBC1D31	Colitis
0.746239708409136	0.12504780990761	0.072	0.067	1	TRIM23	Colitis
0.760956837535673	0.12504780990761	0.069	0.064	1	SETD1B	Colitis
0.777559642851088	0.12504780990761	0.072	0.068	1	BAP1	Colitis
0.859667397920899	0.12504780990761	0.069	0.066	1	TMEM39B	Colitis
0.273061410460687	-0.125013125194033	0.21	0.241	1	MCTS1	Colitis
0.411252339928557	-0.124886534131706	0.166	0.186	1	VPS26A	Colitis
0.69577715023827	-0.124886534131706	0.088	0.094	1	NOC4L	Colitis
0.393290539147794	-0.12474317495825	0.194	0.216	1	FARSA	Colitis
0.129350677225399	0.124660935045167	0.461	0.411	1	RBM4	Colitis
0.880621974038591	0.124564899429163	0.157	0.155	1	ALG5	Colitis
0.963819548288338	-0.124554179734178	0.263	0.257	1	BOLA3	Colitis
0.713161703458905	-0.124488604177207	0.15	0.157	1	ATG4B	Colitis
0.288514292347414	-0.124460590409288	0.439	0.474	1	RWDD1	Colitis
0.262417457765077	-0.124435170038017	0.276	0.311	1	PYCARD	Colitis
0.586642609415292	-0.124390791028189	0.176	0.188	1	GNPAT	Colitis
0.325748881900591	-0.124353345176759	0.339	0.368	1	LSM2	Colitis
0.0183105259798378	0.124337965085301	0.956	0.946	1	ZFP36	Colitis
0.0561641425597973	-0.124328887398526	0.834	0.848	1	GABARAP	Colitis
0.668726130536344	0.124224118739994	0.1	0.092	1	NHEJ1	Colitis
0.758497879636212	0.124224118739994	0.044	0.048	1	KLF11	Colitis
0.0356948951897023	0.124097600947305	0.784	0.735	1	GPR183	Colitis
0.247481611167433	0.124029996773462	0.793	0.768	1	GUK1	Colitis
0.628187647157522	-0.123911410714462	0.025	0.03	1	IFNL1	Colitis
0.630113063776331	-0.123911410714462	0.028	0.033	1	ENTR1	Colitis
0.670315776345765	-0.123911410714462	0.028	0.033	1	FAM20B	Colitis
0.670315776345765	-0.123911410714462	0.028	0.033	1	UBE2T	Colitis
0.670315776345765	-0.123911410714462	0.028	0.033	1	TEX261	Colitis
0.670315776345765	-0.123911410714462	0.028	0.033	1	OSGIN2	Colitis
0.712225717983191	-0.123911410714462	0.028	0.032	1	STARD10	Colitis
0.755739130447905	-0.123911410714462	0.028	0.031	1	ZNF790	Colitis
0.800799005983314	-0.123911410714462	0.028	0.031	1	PLEKHG1	Colitis
0.847331385073421	-0.123911410714462	0.028	0.03	1	AC108134.3	Colitis
0.924161315661453	-0.123911410714462	0.022	0.023	1	TRGV9	Colitis
0.548882128590616	-0.123911410714461	0.464	0.472	1	TALDO1	Colitis
0.255719640346257	-0.123911410714461	0.047	0.064	1	AP1AR	Colitis
0.546016261739335	-0.123911410714461	0.056	0.066	1	TDRD3	Colitis
0.602286389397612	-0.123911410714461	0.088	0.097	1	GLMP	Colitis
0.6324435735274	-0.123911410714461	0.116	0.125	1	ABRAXAS1	Colitis
0.686656390271814	-0.123911410714461	0.056	0.062	1	PIP4K2B	Colitis
0.741728827555209	-0.123911410714461	0.116	0.122	1	INIP	Colitis
0.773782837448512	-0.123911410714461	0.06	0.064	1	FBXL12	Colitis
0.818098669056651	-0.123911410714461	0.15	0.154	1	MTF2	Colitis
0.229512745909878	0.123619257418484	0.276	0.24	1	CFAP97	Colitis
0.165532916422023	-0.123582441372963	0.404	0.449	1	ERGIC3	Colitis
0.64550119454247	-0.123562132165149	0.226	0.234	1	PPM1B	Colitis
0.00038675153612454	0.12354790677852	1	1	1	RPL28	Colitis
0.534653934377538	-0.123512931208852	0.201	0.216	1	APOBEC3C	Colitis
0.614208945953171	0.123492343405568	0.082	0.073	1	KCMF1	Colitis
0.112281310975048	-0.123260962082664	0.661	0.699	1	ARL6IP4	Colitis
0.465361930714712	-0.123087249000595	0.27	0.288	1	TUT4	Colitis
0.0820238444492953	-0.123024615377676	0.881	0.9	1	DAZAP2	Colitis
0.477457107987867	-0.122998601420556	0.088	0.101	1	HACL1	Colitis
0.660025608979514	-0.122998601420556	0.179	0.188	1	ACADM	Colitis
0.132305885523795	-0.122888585403353	0.364	0.417	1	YME1L1	Colitis
0.682554932498057	-0.122680967108201	0.307	0.311	1	DNMT1	Colitis
0.550035463366858	-0.122563727252715	0.122	0.135	1	FN3KRP	Colitis
0.572162540479823	-0.122563727252715	0.06	0.068	1	KLHL21	Colitis
0.624454120309189	-0.122563727252715	0.122	0.132	1	RDH14	Colitis
0.216768930739454	-0.122563727252715	0.266	0.305	1	SELENOS	Colitis
0.0249586424660973	-0.122447488680288	0.959	0.971	1	MT-ND4	Colitis
0.414008417964633	-0.122421792573975	0.257	0.279	1	NAXE	Colitis
0.850149299113779	-0.122309306117959	0.157	0.159	1	CWC25	Colitis
0.651076161575039	0.122249176554937	0.144	0.135	1	UBA7	Colitis
0.839879799820091	0.122249176554937	0.056	0.054	1	SSFA2	Colitis
0.611152219558003	0.122249176554936	0.219	0.208	1	DALRD3	Colitis
0.816390802127371	0.122249176554936	0.075	0.08	1	FKBP15	Colitis
0.826535807381121	0.122249176554936	0.085	0.081	1	IMMP2L	Colitis
0.866880555223457	0.122249176554936	0.025	0.027	1	ENTPD5	Colitis
0.892806548645988	0.122249176554936	0.078	0.081	1	DIS3L	Colitis
0.953818204002697	0.122249176554936	0.082	0.083	1	FAM222B	Colitis
0.99376222826754	0.122249176554936	0.028	0.028	1	SSH3	Colitis
